strategy,signal_date,execution_date,rank,symbol,name,industry,rank_score,planned_shares,planned_price,filled_shares,filled_price,exit_date,exit_price,gross_return,net_return,net_pnl,entry_cost,round_trip_cost,plan_reject_reason,trade_reject_reason,execution_tradable,locked,skipped_by_position_cap,risk_decision,risk_governor_reasons,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,execution_mode,causality_pass,exit_reason
adaptive_market_style,2023-01-10,2023-01-11,3,002738,中矿资源,小金属,94.211769596002,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-10,2023-01-11,4,605117,德业股份,电气设备,93.41401496516416,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-10,2023-01-11,5,600418,江淮汽车,汽车整车,92.67917187545343,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-11,2023-01-12,1,601318,中国平安,保险,97.03653402559496,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-11,2023-01-12,2,000807,云铝股份,铝,93.72577206956628,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-11,2023-01-12,3,300014,亿纬锂能,电气设备,92.85365401390716,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-11,2023-01-12,4,603986,兆易创新,半导体,92.79169680940326,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-11,2023-01-12,5,600276,恒瑞医药,化学制药,92.34902077094728,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-12,2023-01-13,1,601318,中国平安,保险,94.07352212675404,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-12,2023-01-13,2,000716,黑芝麻,食品,93.8924724156617,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-12,2023-01-13,3,002594,比亚迪,汽车整车,93.64510499306604,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-12,2023-01-13,4,000807,云铝股份,铝,93.6013960138732,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-12,2023-01-13,5,002150,正泰电源,机械基件,93.55813152830802,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-13,2023-01-16,1,601318,中国平安,保险,95.99694428412732,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-13,2023-01-16,2,600276,恒瑞医药,化学制药,95.07346978450782,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-13,2023-01-16,3,300014,亿纬锂能,电气设备,94.80170215875532,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-13,2023-01-16,4,002150,正泰电源,机械基件,93.11156641568624,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-13,2023-01-16,5,002812,恩捷股份,电气设备,92.89693856077572,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-16,2023-01-17,1,601318,中国平安,保险,96.41340774553396,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-16,2023-01-17,2,600276,恒瑞医药,化学制药,95.49614735983585,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-16,2023-01-17,3,300124,汇川技术,电器仪表,92.6882056881265,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-16,2023-01-17,4,000725,京东方Ａ,元器件,92.18732059073729,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-16,2023-01-17,5,600660,福耀玻璃,汽车配件,92.00082633937578,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-17,2023-01-18,1,600276,恒瑞医药,化学制药,94.55654124179034,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-17,2023-01-18,2,600900,长江电力,水力发电,93.63215655481152,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-17,2023-01-18,3,603986,兆易创新,半导体,92.51857057315256,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-17,2023-01-18,4,601318,中国平安,保险,92.49980285885373,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-17,2023-01-18,5,000725,京东方Ａ,元器件,92.18468519489296,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-18,2023-01-19,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-01-18,2023-01-19,2,000858,五粮液,白酒,29.99,,,200.0,234.6222,2023-02-09,226.9056,-0.03288947081733954,-0.03436480371422653,-1612.54917,35.193329999999996,69.22917,,,,0,0,,,,,,,,,,,rebalance_unlocked
adaptive_market_style,2023-01-18,2023-01-19,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-01-18,2023-01-19,4,601012,隆基绿能,电气设备,29.98,,,1100.0,45.4618,2023-02-09,46.5802,0.02460087370055742,0.023082423045282005,1154.3053500000015,37.505984999999995,75.93464999999999,,,,0,0,,,,,,,,,,,rebalance_unlocked
adaptive_market_style,2023-01-18,2023-01-19,5,601318,中国平安,保险,29.97,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-01-19,2023-01-20,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-01-19,2023-01-20,2,000858,五粮液,白酒,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-19,2023-01-20,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-01-19,2023-01-20,4,300059,东方财富,证券,29.98,,,1700.0,28.3452,2023-02-10,26.9937,-0.04768003048135127,-0.049144270458490256,-2368.1070974999966,36.14013,70.55709750000001,,,,0,0,,,,,,,,,,,rebalance_unlocked
adaptive_market_style,2023-01-19,2023-01-20,5,601318,中国平安,保险,29.97,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-01-20,2023-01-30,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-01-20,2023-01-30,2,000858,五粮液,白酒,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-20,2023-01-30,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-01-20,2023-01-30,4,300059,东方财富,证券,29.98,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-20,2023-01-30,5,601012,隆基绿能,电气设备,29.97,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-30,2023-01-31,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-01-30,2023-01-31,2,000858,五粮液,白酒,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-30,2023-01-31,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-01-30,2023-01-31,4,300059,东方财富,证券,29.98,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-30,2023-01-31,5,601012,隆基绿能,电气设备,29.97,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-31,2023-02-01,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-01-31,2023-02-01,2,000858,五粮液,白酒,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-31,2023-02-01,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-01-31,2023-02-01,4,300059,东方财富,证券,29.98,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-01-31,2023-02-01,5,601318,中国平安,保险,29.97,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-01,2023-02-02,1,600111,北方稀土,小金属,90.75181327725171,,,1600.0,31.0323,2023-02-16,28.9567,-0.06688514869990293,-0.06833498483837801,-3392.9467999999965,37.23876,71.98679999999999,,,,0,0,,,,,,,,,,,rebalance_unlocked
adaptive_market_style,2023-02-01,2023-02-02,2,002155,湖南黄金,黄金,90.40418576629168,,,2200.0,22.4401,2023-02-16,23.8385,0.062317012847536275,0.06077027508790062,3000.1203099999975,37.026165,76.35969,,,,0,0,,,,,,,,,,,rebalance_unlocked
adaptive_market_style,2023-02-01,2023-02-02,3,688981,中芯国际,半导体,90.2476144137233,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-01,2023-02-02,4,000821,ST京机,电气设备,90.09647477233077,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-01,2023-02-02,5,601919,中远海控,水运,89.86925299987051,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-02,2023-02-03,1,002155,湖南黄金,黄金,90.38074435491856,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-02,2023-02-03,2,688981,中芯国际,半导体,89.48132075315362,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-02,2023-02-03,3,600309,万华化学,化工原料,89.29746901020059,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-02,2023-02-03,4,002230,科大讯飞,软件服务,89.1388916074135,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-02,2023-02-03,5,000821,ST京机,电气设备,89.111837339902,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-03,2023-02-06,1,000066,中国长城,IT设备,90.77538175147951,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-03,2023-02-06,2,600309,万华化学,化工原料,90.20109937292436,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-03,2023-02-06,3,603606,东方电缆,电气设备,90.11786864515284,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-03,2023-02-06,4,600536,中国软件,软件服务,89.33902037630851,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-03,2023-02-06,5,600330,天通股份,专用机械,89.131436158271,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-06,2023-02-07,1,300339,润和软件,软件服务,90.61476863578228,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-06,2023-02-07,2,688111,金山办公,软件服务,89.94813020784947,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-06,2023-02-07,3,300308,中际旭创,通信设备,89.89730686733522,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-06,2023-02-07,4,000066,中国长城,IT设备,89.77461996904432,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-06,2023-02-07,5,300065,海兰信,船舶,89.39253908461627,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-07,2023-02-08,1,300308,中际旭创,通信设备,92.25882464646742,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-07,2023-02-08,2,300502,新易盛,通信设备,91.20690342741106,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-07,2023-02-08,3,300339,润和软件,软件服务,90.95241080851284,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-07,2023-02-08,4,000977,浪潮信息,IT设备,90.83332250150129,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-07,2023-02-08,5,300474,景嘉微,元器件,90.19656236033546,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-08,2023-02-09,1,000977,浪潮信息,IT设备,91.80185545766426,,,1900.0,27.4311,2023-02-23,37.4427,0.36497260408806065,0.36319887463499456,18929.594835,39.08931750000001,92.445165,,,,0,0,,,,,,,,,,,rebalance_unlocked
adaptive_market_style,2023-02-08,2023-02-09,2,300502,新易盛,通信设备,91.2478958528076,,,900.0,56.2401,2023-02-23,60.5419,0.07648990666801801,0.074932539238017,3792.7921499999998,37.9620675,78.82785000000001,,,,0,0,,,,,,,,,,,rebalance_unlocked
adaptive_market_style,2023-02-08,2023-02-09,3,300339,润和软件,软件服务,90.72588036270558,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-08,2023-02-09,4,002155,湖南黄金,黄金,90.34142547048204,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-08,2023-02-09,5,300308,中际旭创,通信设备,90.3302046586541,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-09,2023-02-10,1,300502,新易盛,通信设备,92.551074749166,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-09,2023-02-10,2,000977,浪潮信息,IT设备,92.38296961036586,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-09,2023-02-10,3,300308,中际旭创,通信设备,91.96253230475976,,,800.0,49.5222,2023-02-24,47.5104,-0.04062420490204396,-0.04209373674836742,-1667.6595600000007,29.713319999999996,58.219559999999994,,,,0,0,,,,,,,,,,,rebalance_unlocked
adaptive_market_style,2023-02-09,2023-02-10,4,002348,高乐股份,文教休闲,91.45073152681242,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-09,2023-02-10,5,603019,中科曙光,IT设备,90.69690946794194,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-10,2023-02-13,1,300502,新易盛,通信设备,94.52983977821415,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-10,2023-02-13,2,300308,中际旭创,通信设备,93.69156011360089,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-10,2023-02-13,3,000977,浪潮信息,IT设备,93.236390422378,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-10,2023-02-13,4,300474,景嘉微,元器件,92.8616759741178,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-10,2023-02-13,5,000938,紫光股份,IT设备,92.5449193675382,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-13,2023-02-14,1,000938,紫光股份,IT设备,94.9102023205976,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-13,2023-02-14,2,300502,新易盛,通信设备,94.37870759075255,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-13,2023-02-14,3,000977,浪潮信息,IT设备,93.30601762132945,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-13,2023-02-14,4,300308,中际旭创,通信设备,92.98357950616736,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-13,2023-02-14,5,300474,景嘉微,元器件,92.90762243589016,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-14,2023-02-15,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-14,2023-02-15,2,000858,五粮液,白酒,29.99,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-14,2023-02-15,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-14,2023-02-15,4,300059,东方财富,证券,29.98,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-14,2023-02-15,5,601012,隆基绿能,电气设备,29.97,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-15,2023-02-16,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-15,2023-02-16,2,000858,五粮液,白酒,29.99,,,100.0,237.9179,2023-03-02,234.2244,-0.015524262781404846,-0.017012619584318794,-404.76067250000006,17.8438425,35.410672500000004,,,,0,0,,,,,,,,,,,rebalance_unlocked
adaptive_market_style,2023-02-15,2023-02-16,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-15,2023-02-16,4,300059,东方财富,证券,29.98,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-15,2023-02-16,5,601012,隆基绿能,电气设备,29.97,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-16,2023-02-17,1,600519,贵州茅台,白酒,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-16,2023-02-17,2,000858,五粮液,白酒,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-16,2023-02-17,3,300750,宁德时代,电气设备,29.99,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-16,2023-02-17,4,300059,东方财富,证券,29.98,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-16,2023-02-17,5,002241,歌尔股份,元器件,29.97,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-17,2023-02-20,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-17,2023-02-20,2,000858,五粮液,白酒,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-17,2023-02-20,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-17,2023-02-20,4,300059,东方财富,证券,29.98,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-17,2023-02-20,5,002241,歌尔股份,元器件,29.97,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-20,2023-02-21,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-20,2023-02-21,2,000858,五粮液,白酒,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-20,2023-02-21,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-20,2023-02-21,4,002230,科大讯飞,软件服务,29.98,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-20,2023-02-21,5,002241,歌尔股份,元器件,29.97,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-21,2023-02-22,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-21,2023-02-22,2,000858,五粮液,白酒,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-21,2023-02-22,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-21,2023-02-22,4,002230,科大讯飞,软件服务,29.98,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-21,2023-02-22,5,000977,浪潮信息,IT设备,29.97,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-22,2023-02-23,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-22,2023-02-23,2,000858,五粮液,白酒,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-22,2023-02-23,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-22,2023-02-23,4,002230,科大讯飞,软件服务,29.98,,,1300.0,50.5083,2023-03-09,49.0091,-0.029682250244019336,-0.031159988556336324,-2045.9894650000024,49.245592499999994,97.02946499999997,,,,0,0,,,,,,,,,,,rebalance_unlocked
adaptive_market_style,2023-02-22,2023-02-23,5,000977,浪潮信息,IT设备,29.97,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-23,2023-02-24,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-23,2023-02-24,2,000858,五粮液,白酒,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-23,2023-02-24,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-23,2023-02-24,4,002230,科大讯飞,软件服务,29.98,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-23,2023-02-24,5,000977,浪潮信息,IT设备,29.97,,,1400.0,38.3308,2023-03-16,31.791,-0.17061475367067744,-0.17198679260542443,-1318.4782700000007,40.24734,10.518270000000001,,,,0,0,,,,,,,,,,,rebalance_unlocked
adaptive_market_style,2023-02-24,2023-02-27,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-24,2023-02-27,2,000977,浪潮信息,IT设备,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-24,2023-02-27,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-24,2023-02-27,4,002230,科大讯飞,软件服务,29.98,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-24,2023-02-27,5,002241,歌尔股份,元器件,29.97,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
adaptive_market_style,2023-02-27,2023-02-28,1,300750,宁德时代,电气设备,30.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-27,2023-02-28,2,000977,浪潮信息,IT设备,29.99,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-27,2023-02-28,3,600519,贵州茅台,白酒,29.99,,,,,,,,,,,,,,,0,0,,,,,,,,,,,
adaptive_market_style,2023-02-27,2023-02-28,4,002230,科大讯飞,软件服务,29.98,,,,,,,,,,,,,,,1,0,,,,,,,,,,,
adaptive_market_style,2023-02-27,2023-02-28,5,002241,歌尔股份,元器件,29.97,,,,,,,,,,,,,,,0,1,,,,,,,,,,,
