strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,symbol,name,industry,is_bs_candidate,sort_col,rank_score,score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
liq_top_30_then_liq_breakout_adj,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,score_liq_breakout_adj,81.44,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
liq_top_30_then_liq_breakout_adj,2026-03-09,2026-03-10,2026-03-23,10,10,5,601985,中国核电,,0,score_liq_breakout_adj,81.03,81.03,81.03,86.07089966453188,96.93,27.34,96.15736505032022,93.13815187557182,98.62763037511436,16.212259835315646,67.95,,,,,,,8.85,9.04,0.021468926553672274
liq_top_30_then_liq_breakout_adj,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,score_liq_breakout_adj,80.97,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
liq_top_10_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,001309,德明利,,0,liquidity_detail_score,94.61690759377859,44.96,44.96,94.61690759377859,48.23,29.22,90.9423604757548,91.52790484903934,98.38975297346752,89.80786825251602,54.39,,,,,,,288.3036,321.3384,0.11458337669040541
liq_top_10_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,002261,拓维信息,,0,liquidity_detail_score,92.4350350716682,75.63,75.63,92.4350350716682,99.8,29.59,98.93870082342178,98.81061299176578,98.93870082342178,35.315645013723696,61.42,,,,,,,42.15,34.28,-0.1867141162514827
liq_top_10_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,000933,神火股份,,0,liquidity_detail_score,92.4048551387618,65.0,65.0,92.4048551387618,48.23,28.16,91.39981701738334,89.86276303751144,97.43824336688014,84.83074107959744,64.55,,,,,,,34.9,29.98,-0.14097421203438387
liq_top_10_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,601868,中国能建,,0,liquidity_detail_score,92.1678438548338,71.64,71.64,92.1678438548338,98.08,28.63,99.87191216834401,97.9871912168344,99.48764867337603,43.98902104300092,69.21,,,,,,,2.98,3.19,0.07046979865771807
liq_top_10_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,601872,招商轮船,,0,liquidity_detail_score,91.99727965843245,57.97,57.97,91.99727965843245,48.23,29.39,85.45288197621225,93.90667886550777,94.41903019213174,74.71180237877402,61.47,,,,,,,15.5,17.0,0.09677419354838701
liq_top_20_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,001309,德明利,,0,liquidity_detail_score,94.61690759377859,44.96,44.96,94.61690759377859,48.23,29.22,90.9423604757548,91.52790484903934,98.38975297346752,89.80786825251602,54.39,,,,,,,288.3036,321.3384,0.11458337669040541
liq_top_20_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,002261,拓维信息,,0,liquidity_detail_score,92.4350350716682,75.63,75.63,92.4350350716682,99.8,29.59,98.93870082342178,98.81061299176578,98.93870082342178,35.315645013723696,61.42,,,,,,,42.15,34.28,-0.1867141162514827
liq_top_20_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,000933,神火股份,,0,liquidity_detail_score,92.4048551387618,65.0,65.0,92.4048551387618,48.23,28.16,91.39981701738334,89.86276303751144,97.43824336688014,84.83074107959744,64.55,,,,,,,34.9,29.98,-0.14097421203438387
liq_top_20_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,601868,中国能建,,0,liquidity_detail_score,92.1678438548338,71.64,71.64,92.1678438548338,98.08,28.63,99.87191216834401,97.9871912168344,99.48764867337603,43.98902104300092,69.21,,,,,,,2.98,3.19,0.07046979865771807
liq_top_20_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,601872,招商轮船,,0,liquidity_detail_score,91.99727965843245,57.97,57.97,91.99727965843245,48.23,29.39,85.45288197621225,93.90667886550777,94.41903019213174,74.71180237877402,61.47,,,,,,,15.5,17.0,0.09677419354838701
liq_top_30_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,001309,德明利,,0,liquidity_detail_score,94.61690759377859,44.96,44.96,94.61690759377859,48.23,29.22,90.9423604757548,91.52790484903934,98.38975297346752,89.80786825251602,54.39,,,,,,,288.3036,321.3384,0.11458337669040541
liq_top_30_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,002261,拓维信息,,0,liquidity_detail_score,92.4350350716682,75.63,75.63,92.4350350716682,99.8,29.59,98.93870082342178,98.81061299176578,98.93870082342178,35.315645013723696,61.42,,,,,,,42.15,34.28,-0.1867141162514827
liq_top_30_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,000933,神火股份,,0,liquidity_detail_score,92.4048551387618,65.0,65.0,92.4048551387618,48.23,28.16,91.39981701738334,89.86276303751144,97.43824336688014,84.83074107959744,64.55,,,,,,,34.9,29.98,-0.14097421203438387
liq_top_30_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,601868,中国能建,,0,liquidity_detail_score,92.1678438548338,71.64,71.64,92.1678438548338,98.08,28.63,99.87191216834401,97.9871912168344,99.48764867337603,43.98902104300092,69.21,,,,,,,2.98,3.19,0.07046979865771807
liq_top_30_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,601872,招商轮船,,0,liquidity_detail_score,91.99727965843245,57.97,57.97,91.99727965843245,48.23,29.39,85.45288197621225,93.90667886550777,94.41903019213174,74.71180237877402,61.47,,,,,,,15.5,17.0,0.09677419354838701
liq_top_20_then_bs_v2,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,bs_score_v2,73.71,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
liq_top_20_then_bs_v2,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,bs_score_v2,73.33,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
liq_top_20_then_bs_v2,2026-03-09,2026-03-10,2026-03-23,10,10,5,002546,新联电子,,0,bs_score_v2,73.01,76.08,76.08,80.41999390057944,97.44,26.53,87.88655077767612,89.25892040256176,76.92589204025617,25.416285452881976,73.01,,,,,,,11.6907,9.0646,-0.22463154473213742
liq_top_20_then_bs_v2,2026-03-09,2026-03-10,2026-03-23,10,10,5,601216,君正集团,,0,bs_score_v2,72.88,80.04,80.04,86.34299481549253,97.68,26.44,95.60841720036596,90.64958828911254,94.25434583714546,42.32387923147301,72.88,,,,,,,6.22,5.53,-0.11093247588424426
liq_top_20_then_bs_v2,2026-03-09,2026-03-10,2026-03-23,10,10,5,603588,高能环境,,0,bs_score_v2,72.85,76.86,76.86,84.56298871607197,98.33,25.82,93.13815187557182,90.74107959743824,83.54986276303751,53.650503202195786,72.85,,,,,,,14.2635,13.1763,-0.07622252602797353
tiered_liquidity_then_score,2026-03-09,2026-03-10,2026-03-23,10,10,5,601778,晶科科技,,0,score,82.64,82.64,82.64,80.93410186032328,98.26,27.61,88.72827081427265,65.10521500457457,90.97895699908509,29.624885635864594,64.06,,,,,,,5.06,5.38,0.06324110671936767
tiered_liquidity_then_score,2026-03-09,2026-03-10,2026-03-23,10,10,5,002506,协鑫集成,,0,score,81.82,81.82,81.82,81.40802683745045,97.22,29.86,86.8252516010979,57.07227813357731,99.28636779505948,7.758462946020128,72.02,,,,,,,5.78,5.8,0.0034602076124565784
tiered_liquidity_then_score,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,score,81.44,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
tiered_liquidity_then_score,2026-03-09,2026-03-10,2026-03-23,10,10,5,601985,中国核电,,0,score,81.03,81.03,81.03,86.07089966453188,96.93,27.34,96.15736505032022,93.13815187557182,98.62763037511436,16.212259835315646,67.95,,,,,,,8.85,9.04,0.021468926553672274
tiered_liquidity_then_score,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,score,80.97,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
tiered_liquidity_then_liq_breakout_adj,2026-03-09,2026-03-10,2026-03-23,10,10,5,601778,晶科科技,,0,score_liq_breakout_adj,82.64,82.64,82.64,80.93410186032328,98.26,27.61,88.72827081427265,65.10521500457457,90.97895699908509,29.624885635864594,64.06,,,,,,,5.06,5.38,0.06324110671936767
tiered_liquidity_then_liq_breakout_adj,2026-03-09,2026-03-10,2026-03-23,10,10,5,002506,协鑫集成,,0,score_liq_breakout_adj,81.82,81.82,81.82,81.40802683745045,97.22,29.86,86.8252516010979,57.07227813357731,99.28636779505948,7.758462946020128,72.02,,,,,,,5.78,5.8,0.0034602076124565784
tiered_liquidity_then_liq_breakout_adj,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,score_liq_breakout_adj,81.44,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
tiered_liquidity_then_liq_breakout_adj,2026-03-09,2026-03-10,2026-03-23,10,10,5,601985,中国核电,,0,score_liq_breakout_adj,81.03,81.03,81.03,86.07089966453188,96.93,27.34,96.15736505032022,93.13815187557182,98.62763037511436,16.212259835315646,67.95,,,,,,,8.85,9.04,0.021468926553672274
tiered_liquidity_then_liq_breakout_adj,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,score_liq_breakout_adj,80.97,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
tiered_liquidity_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,001309,德明利,,0,liquidity_detail_score,94.61690759377859,44.96,44.96,94.61690759377859,48.23,29.22,90.9423604757548,91.52790484903934,98.38975297346752,89.80786825251602,54.39,,,,,,,288.3036,321.3384,0.11458337669040541
tiered_liquidity_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,002261,拓维信息,,0,liquidity_detail_score,92.4350350716682,75.63,75.63,92.4350350716682,99.8,29.59,98.93870082342178,98.81061299176578,98.93870082342178,35.315645013723696,61.42,,,,,,,42.15,34.28,-0.1867141162514827
tiered_liquidity_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,000933,神火股份,,0,liquidity_detail_score,92.4048551387618,65.0,65.0,92.4048551387618,48.23,28.16,91.39981701738334,89.86276303751144,97.43824336688014,84.83074107959744,64.55,,,,,,,34.9,29.98,-0.14097421203438387
tiered_liquidity_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,601868,中国能建,,0,liquidity_detail_score,92.1678438548338,71.64,71.64,92.1678438548338,98.08,28.63,99.87191216834401,97.9871912168344,99.48764867337603,43.98902104300092,69.21,,,,,,,2.98,3.19,0.07046979865771807
tiered_liquidity_then_liquidity_detail,2026-03-09,2026-03-10,2026-03-23,10,10,5,601872,招商轮船,,0,liquidity_detail_score,91.99727965843245,57.97,57.97,91.99727965843245,48.23,29.39,85.45288197621225,93.90667886550777,94.41903019213174,74.71180237877402,61.47,,,,,,,15.5,17.0,0.09677419354838701
tiered_liquidity_then_bs_v2,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,bs_score_v2,73.71,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
tiered_liquidity_then_bs_v2,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,bs_score_v2,73.33,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
tiered_liquidity_then_bs_v2,2026-03-09,2026-03-10,2026-03-23,10,10,5,000988,华工科技,,0,bs_score_v2,72.41,77.06,77.06,90.67949984751448,98.21,29.89,94.21774931381519,96.13906678865509,99.41445562671547,26.495882891125344,72.41,,,,,,,119.49,113.34,-0.05146874215415509
tiered_liquidity_then_bs_v2,2026-03-09,2026-03-10,2026-03-23,10,10,5,002498,汉缆股份,,0,bs_score_v2,72.03,76.51,76.51,85.74281183287589,97.79,28.69,98.09698078682526,84.48307410795974,98.02378774016468,4.94053064958829,72.03,,,,,,,9.97,8.0,-0.1975927783350051
tiered_liquidity_then_bs_v2,2026-03-09,2026-03-10,2026-03-23,10,10,5,002506,协鑫集成,,0,bs_score_v2,72.02,81.82,81.82,81.40802683745045,97.22,29.86,86.8252516010979,57.07227813357731,99.28636779505948,7.758462946020128,72.02,,,,,,,5.78,5.8,0.0034602076124565784
liq20_score_b_bonus_0pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601778,晶科科技,,0,score,82.64,82.64,82.64,80.93410186032328,98.26,27.61,88.72827081427265,65.10521500457457,90.97895699908509,29.624885635864594,64.06,,,,,,,5.06,5.38,0.06324110671936767
liq20_score_b_bonus_0pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002506,协鑫集成,,0,score,81.82,81.82,81.82,81.40802683745045,97.22,29.86,86.8252516010979,57.07227813357731,99.28636779505948,7.758462946020128,72.02,,,,,,,5.78,5.8,0.0034602076124565784
liq20_score_b_bonus_0pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,score,81.44,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
liq20_score_b_bonus_0pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601985,中国核电,,0,score,81.03,81.03,81.03,86.07089966453188,96.93,27.34,96.15736505032022,93.13815187557182,98.62763037511436,16.212259835315646,67.95,,,,,,,8.85,9.04,0.021468926553672274
liq20_score_b_bonus_0pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,score,80.97,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
liq20_score_b_bonus_3pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601778,晶科科技,,0,score,82.64,82.64,82.64,80.93410186032328,98.26,27.61,88.72827081427265,65.10521500457457,90.97895699908509,29.624885635864594,64.06,,,,,,,5.06,5.38,0.06324110671936767
liq20_score_b_bonus_3pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002506,协鑫集成,,0,score,81.82,81.82,81.82,81.40802683745045,97.22,29.86,86.8252516010979,57.07227813357731,99.28636779505948,7.758462946020128,72.02,,,,,,,5.78,5.8,0.0034602076124565784
liq20_score_b_bonus_3pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,score,81.44,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
liq20_score_b_bonus_3pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601985,中国核电,,0,score,81.03,81.03,81.03,86.07089966453188,96.93,27.34,96.15736505032022,93.13815187557182,98.62763037511436,16.212259835315646,67.95,,,,,,,8.85,9.04,0.021468926553672274
liq20_score_b_bonus_3pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,score,80.97,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
liq20_score_b_bonus_5pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601778,晶科科技,,0,score,82.64,82.64,82.64,80.93410186032328,98.26,27.61,88.72827081427265,65.10521500457457,90.97895699908509,29.624885635864594,64.06,,,,,,,5.06,5.38,0.06324110671936767
liq20_score_b_bonus_5pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002506,协鑫集成,,0,score,81.82,81.82,81.82,81.40802683745045,97.22,29.86,86.8252516010979,57.07227813357731,99.28636779505948,7.758462946020128,72.02,,,,,,,5.78,5.8,0.0034602076124565784
liq20_score_b_bonus_5pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,score,81.44,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
liq20_score_b_bonus_5pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601985,中国核电,,0,score,81.03,81.03,81.03,86.07089966453188,96.93,27.34,96.15736505032022,93.13815187557182,98.62763037511436,16.212259835315646,67.95,,,,,,,8.85,9.04,0.021468926553672274
liq20_score_b_bonus_5pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,score,80.97,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
liq20_score_b_bonus_8pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601778,晶科科技,,0,score,82.64,82.64,82.64,80.93410186032328,98.26,27.61,88.72827081427265,65.10521500457457,90.97895699908509,29.624885635864594,64.06,,,,,,,5.06,5.38,0.06324110671936767
liq20_score_b_bonus_8pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002648,卫星化学,,1,score,82.3392,76.24,76.24,89.85598048185422,98.65,28.58,98.26166514181153,89.03934126258005,98.1152790484904,40.23787740164684,70.85,,,,,TRADE,,25.63,25.67,0.0015606710885682773
liq20_score_b_bonus_8pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002506,协鑫集成,,0,score,81.82,81.82,81.82,81.40802683745045,97.22,29.86,86.8252516010979,57.07227813357731,99.28636779505948,7.758462946020128,72.02,,,,,,,5.78,5.8,0.0034602076124565784
liq20_score_b_bonus_8pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,score,81.44,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
liq20_score_b_bonus_8pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601985,中国核电,,0,score,81.03,81.03,81.03,86.07089966453188,96.93,27.34,96.15736505032022,93.13815187557182,98.62763037511436,16.212259835315646,67.95,,,,,,,8.85,9.04,0.021468926553672274
liq20_bs_score_v2_b_bonus_0pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,bs_score_v2,73.71,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
liq20_bs_score_v2_b_bonus_0pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,bs_score_v2,73.33,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
liq20_bs_score_v2_b_bonus_0pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002546,新联电子,,0,bs_score_v2,73.01,76.08,76.08,80.41999390057944,97.44,26.53,87.88655077767612,89.25892040256176,76.92589204025617,25.416285452881976,73.01,,,,,,,11.6907,9.0646,-0.22463154473213742
liq20_bs_score_v2_b_bonus_0pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601216,君正集团,,0,bs_score_v2,72.88,80.04,80.04,86.34299481549253,97.68,26.44,95.60841720036596,90.64958828911254,94.25434583714546,42.32387923147301,72.88,,,,,,,6.22,5.53,-0.11093247588424426
liq20_bs_score_v2_b_bonus_0pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,603588,高能环境,,0,bs_score_v2,72.85,76.86,76.86,84.56298871607197,98.33,25.82,93.13815187557182,90.74107959743824,83.54986276303751,53.650503202195786,72.85,,,,,,,14.2635,13.1763,-0.07622252602797353
liq20_bs_score_v2_b_bonus_3pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,bs_score_v2,73.71,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
liq20_bs_score_v2_b_bonus_3pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,bs_score_v2,73.33,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
liq20_bs_score_v2_b_bonus_3pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002546,新联电子,,0,bs_score_v2,73.01,76.08,76.08,80.41999390057944,97.44,26.53,87.88655077767612,89.25892040256176,76.92589204025617,25.416285452881976,73.01,,,,,,,11.6907,9.0646,-0.22463154473213742
liq20_bs_score_v2_b_bonus_3pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002648,卫星化学,,1,bs_score_v2,72.9755,76.24,76.24,89.85598048185422,98.65,28.58,98.26166514181153,89.03934126258005,98.1152790484904,40.23787740164684,70.85,,,,,TRADE,,25.63,25.67,0.0015606710885682773
liq20_bs_score_v2_b_bonus_3pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601216,君正集团,,0,bs_score_v2,72.88,80.04,80.04,86.34299481549253,97.68,26.44,95.60841720036596,90.64958828911254,94.25434583714546,42.32387923147301,72.88,,,,,,,6.22,5.53,-0.11093247588424426
liq20_bs_score_v2_b_bonus_5pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002648,卫星化学,,1,bs_score_v2,74.3925,76.24,76.24,89.85598048185422,98.65,28.58,98.26166514181153,89.03934126258005,98.1152790484904,40.23787740164684,70.85,,,,,TRADE,,25.63,25.67,0.0015606710885682773
liq20_bs_score_v2_b_bonus_5pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,bs_score_v2,73.71,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
liq20_bs_score_v2_b_bonus_5pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,bs_score_v2,73.33,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
liq20_bs_score_v2_b_bonus_5pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002546,新联电子,,0,bs_score_v2,73.01,76.08,76.08,80.41999390057944,97.44,26.53,87.88655077767612,89.25892040256176,76.92589204025617,25.416285452881976,73.01,,,,,,,11.6907,9.0646,-0.22463154473213742
liq20_bs_score_v2_b_bonus_5pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601216,君正集团,,0,bs_score_v2,72.88,80.04,80.04,86.34299481549253,97.68,26.44,95.60841720036596,90.64958828911254,94.25434583714546,42.32387923147301,72.88,,,,,,,6.22,5.53,-0.11093247588424426
liq20_bs_score_v2_b_bonus_8pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002648,卫星化学,,1,bs_score_v2,76.518,76.24,76.24,89.85598048185422,98.65,28.58,98.26166514181153,89.03934126258005,98.1152790484904,40.23787740164684,70.85,,,,,TRADE,,25.63,25.67,0.0015606710885682773
liq20_bs_score_v2_b_bonus_8pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,601088,中国神华,,0,bs_score_v2,73.71,80.97,80.97,86.78932601402867,98.59,28.6,95.33394327538883,91.3815187557182,98.6459286367795,10.850869167429094,73.71,,,,,,,45.99,49.5,0.07632093933463802
liq20_bs_score_v2_b_bonus_8pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,600673,东阳光,,0,bs_score_v2,73.33,81.44,81.44,88.78140896614822,99.19,28.92,98.75571820677035,93.72369624885636,95.91948764867337,20.237877401646845,73.33,,,,,,,40.5,29.7,-0.2666666666666667
liq20_bs_score_v2_b_bonus_8pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,300773,拉卡拉,,1,bs_score_v2,73.28880000000001,66.07,66.07,89.13367490088442,96.72,28.31,97.43824336688014,86.16651418115279,98.46294602012809,42.049405306495885,67.86,,,,,WATCH,,30.0,23.95,-0.20166666666666666
liq20_bs_score_v2_b_bonus_8pct,2026-03-09,2026-03-10,2026-03-23,10,10,5,002546,新联电子,,0,bs_score_v2,73.01,76.08,76.08,80.41999390057944,97.44,26.53,87.88655077767612,89.25892040256176,76.92589204025617,25.416285452881976,73.01,,,,,,,11.6907,9.0646,-0.22463154473213742
baseline_full_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,600681,百川能源,,0,score,83.05,83.05,83.05,74.29009701629141,99.58,21.45,97.60205015559217,93.83122826285924,71.51748123741534,13.673805601317957,74.99,,,,,,,4.8,4.17,-0.13124999999999998
baseline_full_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,300051,琏升科技,,1,score,82.93,82.93,82.93,75.50627860150101,99.71,21.2,99.45085118066996,98.86509244005126,81.8048691195314,2.4894746476295073,73.47,,,,,TRADE,,11.8,12.3,0.04237288135593209
baseline_full_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,300939,秋田微,,0,score,81.83,81.83,81.83,73.41323814753798,99.84,20.78,98.8833974006956,98.20611385685521,73.1832326560498,2.214900237964488,74.29,,,,,,,45.91,38.82,-0.15443258549335648
baseline_full_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
baseline_full_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,603105,芯能科技,,0,score,79.9,79.9,79.9,78.29494416987004,99.74,23.17,99.5789859051803,99.48746110195863,79.88284825187625,5.802672524254073,73.13,,,,,,,12.85,10.8,-0.15953307392996097
baseline_b_score_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,300051,琏升科技,,1,bs_score_v2,73.47,82.93,82.93,75.50627860150101,99.71,21.2,99.45085118066996,98.86509244005126,81.8048691195314,2.4894746476295073,73.47,,,,,TRADE,,11.8,12.3,0.04237288135593209
baseline_b_score_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,600135,乐凯胶片,,1,bs_score_v2,68.45,72.3,72.3,74.89911770089695,49.5,21.07,97.52883031301482,91.56141314296174,79.18725974739154,16.877173714076516,68.45,,,,,WATCH,,11.13,10.25,-0.07906558849955081
