strategy,signal_date,exit_date,cycle_ret,selected_count,gross_exposure,market_amount_ratio_20,market_liquidity_bucket,index_bucket,market_bs_ratio,market_avg_score,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,avg_vol_20,median_hist_mdd_20,top_industry,top_industry_weight,industry_count,amount_state,industry_concentration_bucket,volatility_bucket
baseline_full_liquidity_detail_hist_mdd_position,2023-12-19,2024-01-03,0.0222336822178706,5,0.8591209257983217,0.8050207740587381,normal_liquidity,index_weak,0.0,37.8038024790084,15.002992802878849,50.010006003602165,50.010006003602165,49.99000399840064,50.01000800640512,0.01924645150872766,-0.0697329578691045,火力发电,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2023-12-20,2024-01-04,0.03324461960120813,5,1.0,0.845148782822154,normal_liquidity,index_weak,0.0,36.99967432567433,15.003004995004996,50.01000200040008,50.01000200040008,49.99000999000999,50.01000200040008,0.019198405596518305,-0.07928393805499356,煤炭开采,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2023-12-20,2024-01-04,0.026018898296928675,5,1.0,0.845148782822154,normal_liquidity,index_weak,0.0,36.99967432567433,15.003004995004996,50.01000200040008,50.01000200040008,49.99000999000999,50.01000200040008,0.019198405596518305,-0.07928393805499356,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2023-12-20,2024-01-04,-0.050142647145383856,5,1.0,0.845148782822154,normal_liquidity,index_weak,0.0,36.99967432567433,15.003004995004996,50.01000200040008,50.01000200040008,49.99000999000999,50.01000200040008,0.019198405596518305,-0.07928393805499356,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2023-12-20,2024-01-04,0.015642199995816248,5,0.5630287503272053,0.845148782822154,normal_liquidity,index_weak,0.0,36.99967432567433,15.003004995004996,50.01000200040008,50.01000200040008,49.99000999000999,50.01000200040008,0.019198405596518305,-0.07928393805499356,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2023-12-20,2024-01-04,0.03404464505322962,5,0.863232092404853,0.845148782822154,normal_liquidity,index_weak,0.0,36.99967432567433,15.003004995004996,50.01000200040008,50.01000200040008,49.99000999000999,50.01000200040008,0.019198405596518305,-0.07928393805499356,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2023-12-21,2024-01-05,0.06114489944343271,5,1.0,0.9407524168690873,normal_liquidity,index_weak,0.0,38.16238761238761,15.002999000999003,50.01000200040008,50.01000200040008,49.99000999000999,50.01000400160064,0.0190490313411092,-0.07037160042806012,煤炭开采,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2023-12-21,2024-01-05,-0.005348850375453519,5,1.0,0.9407524168690873,normal_liquidity,index_weak,0.0,38.16238761238761,15.002999000999003,50.01000200040008,50.01000200040008,49.99000999000999,50.01000400160064,0.0190490313411092,-0.07037160042806012,电气设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity,2023-12-21,2024-01-05,-0.08412704604445309,5,1.0,0.9407524168690873,normal_liquidity,index_weak,0.0,38.16238761238761,15.002999000999003,50.01000200040008,50.01000200040008,49.99000999000999,50.01000400160064,0.0190490313411092,-0.07037160042806012,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2023-12-21,2024-01-05,0.009529409817925607,5,0.29073726940661726,0.9407524168690873,normal_liquidity,index_weak,0.0,38.16238761238761,15.002999000999003,50.01000200040008,50.01000200040008,49.99000999000999,50.01000400160064,0.0190490313411092,-0.07037160042806012,电气设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2023-12-21,2024-01-05,-0.030411122274194458,5,0.5001414049800209,0.9407524168690873,normal_liquidity,index_weak,0.0,38.16238761238761,15.002999000999003,50.01000200040008,50.01000200040008,49.99000999000999,50.01000400160064,0.0190490313411092,-0.07037160042806012,电气设备,0.6,3,amount_normal,industry_high_concentration,vol_low
tiered_liquidity_then_bs_v2,2023-12-22,2024-01-08,0.0008694909617158663,5,1.0,0.9898013800830431,normal_liquidity,index_weak,0.0,37.04914285714286,15.002991008991009,50.01000400160064,50.01000400160064,49.99000999000999,50.01000400160064,0.01917689441901506,-0.08092626167928751,煤炭开采,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2023-12-22,2024-01-08,-0.05296361151770384,5,1.0,0.9898013800830431,normal_liquidity,index_weak,0.0,37.04914285714286,15.002991008991009,50.01000400160064,50.01000400160064,49.99000999000999,50.01000400160064,0.01917689441901506,-0.08092626167928751,电气设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2023-12-22,2024-01-08,-0.0755431599468153,5,1.0,0.9898013800830431,normal_liquidity,index_weak,0.0,37.04914285714286,15.002991008991009,50.01000400160064,50.01000400160064,49.99000999000999,50.01000400160064,0.01917689441901506,-0.08092626167928751,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2023-12-22,2024-01-08,0.003113918902415095,5,0.3460077613748527,0.9898013800830431,normal_liquidity,index_weak,0.0,37.04914285714286,15.002991008991009,50.01000400160064,50.01000400160064,49.99000999000999,50.01000400160064,0.01917689441901506,-0.08092626167928751,电气设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2023-12-22,2024-01-08,-0.058330351212476726,5,0.5932157803628872,0.9898013800830431,normal_liquidity,index_weak,0.0,37.04914285714286,15.002991008991009,50.01000400160064,50.01000400160064,49.99000999000999,50.01000400160064,0.01917689441901506,-0.08092626167928751,电气设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2023-12-25,2024-01-09,0.038235484980676866,5,1.0,0.7904649094088636,low_liquidity,index_weak,0.0,36.11576108669596,15.0029984019177,50.01,50.01,49.99001198561726,50.01000200040008,0.019076638687107562,-0.08510069765384515,生物制药,0.2,5,amount_low,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2023-12-25,2024-01-09,-0.0008728536672489209,5,0.6,0.7904649094088636,low_liquidity,index_weak,0.0,36.11576108669596,15.0029984019177,50.01,50.01,49.99001198561726,50.01000200040008,0.019076638687107562,-0.08510069765384515,专用机械,0.2,5,amount_low,industry_diversified,vol_low
baseline_full_liquidity,2023-12-25,2024-01-09,-0.09705671412006822,5,1.0,0.7904649094088636,low_liquidity,index_weak,0.0,36.11576108669596,15.0029984019177,50.01,50.01,49.99001198561726,50.01000200040008,0.019076638687107562,-0.08510069765384515,汽车整车,0.4,4,amount_low,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2023-12-25,2024-01-09,0.02892142577097968,5,0.3519289363478546,0.7904649094088636,low_liquidity,index_weak,0.0,36.11576108669596,15.0029984019177,50.01,50.01,49.99001198561726,50.01000200040008,0.019076638687107562,-0.08510069765384515,专用机械,0.2,5,amount_low,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2023-12-25,2024-01-09,0.005062853766633495,5,0.8384666666666667,0.7904649094088636,low_liquidity,index_weak,0.0,36.11576108669596,15.0029984019177,50.01,50.01,49.99001198561726,50.01000200040008,0.019076638687107562,-0.08510069765384515,专用机械,0.2,5,amount_low,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2023-12-26,2024-01-10,-0.026190393566092273,5,1.0,0.8044682114278866,normal_liquidity,index_weak,0.0,35.35878594249202,15.00300519169329,50.00999600159936,50.00999600159936,49.990015974440894,50.00999800039992,0.019057727447619983,-0.09399117701219473,服饰,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2023-12-26,2024-01-10,-0.04856413755999868,5,1.0,0.8044682114278866,normal_liquidity,index_weak,0.0,35.35878594249202,15.00300519169329,50.00999600159936,50.00999600159936,49.990015974440894,50.00999800039992,0.019057727447619983,-0.09399117701219473,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2023-12-26,2024-01-10,-0.09956811509751223,5,1.0,0.8044682114278866,normal_liquidity,index_weak,0.0,35.35878594249202,15.00300519169329,50.00999600159936,50.00999600159936,49.990015974440894,50.00999800039992,0.019057727447619983,-0.09399117701219473,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2023-12-26,2024-01-10,0.017253471776559393,5,0.38761117260037564,0.8044682114278866,normal_liquidity,index_weak,0.0,35.35878594249202,15.00300519169329,50.00999600159936,50.00999600159936,49.990015974440894,50.00999800039992,0.019057727447619983,-0.09399117701219473,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2023-12-26,2024-01-10,-0.04645187091127701,5,0.8198930761178405,0.8044682114278866,normal_liquidity,index_weak,0.0,35.35878594249202,15.00300519169329,50.00999600159936,50.00999600159936,49.990015974440894,50.00999800039992,0.019057727447619983,-0.09399117701219473,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2023-12-27,2024-01-11,-0.06623610353018694,5,1.0,0.8438093290787008,normal_liquidity,index_weak,0.0,36.20633133732535,15.002988023952096,50.00999400359784,50.00999400359784,49.99001996007984,50.00999400359784,0.019325099849987076,-0.08252238224990271,元器件,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2023-12-27,2024-01-11,-0.024005332191226296,5,1.0,0.8438093290787008,normal_liquidity,index_weak,0.0,36.20633133732535,15.002988023952096,50.00999400359784,50.00999400359784,49.99001996007984,50.00999400359784,0.019325099849987076,-0.08252238224990271,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2023-12-27,2024-01-11,-0.05009843430873349,5,1.0,0.8438093290787008,normal_liquidity,index_weak,0.0,36.20633133732535,15.002988023952096,50.00999400359784,50.00999400359784,49.99001996007984,50.00999400359784,0.019325099849987076,-0.08252238224990271,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2023-12-27,2024-01-11,-0.02118730377413395,5,0.27005425955720463,0.8438093290787008,normal_liquidity,index_weak,0.0,36.20633133732535,15.002988023952096,50.00999400359784,50.00999400359784,49.99001996007984,50.00999400359784,0.019325099849987076,-0.08252238224990271,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2023-12-27,2024-01-11,0.026561308444570608,5,0.5950719670249449,0.8438093290787008,normal_liquidity,index_weak,0.0,36.20633133732535,15.002988023952096,50.00999400359784,50.00999400359784,49.99001996007984,50.00999400359784,0.019325099849987076,-0.08252238224990271,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2023-12-28,2024-01-12,0.005403307531148061,5,1.0,1.1577713949847357,normal_liquidity,index_neutral,0.0,38.513204872204476,15.002997204472845,50.00999800039992,50.00999800039992,49.990015974440894,50.01,0.020402048314481492,-0.06197982227065213,电气设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2023-12-28,2024-01-12,-0.007465084608047515,5,1.0,1.1577713949847357,normal_liquidity,index_neutral,0.0,38.513204872204476,15.002997204472845,50.00999800039992,50.00999800039992,49.990015974440894,50.01,0.020402048314481492,-0.06197982227065213,元器件,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2023-12-28,2024-01-12,-0.07731729739266603,5,1.0,1.1577713949847357,normal_liquidity,index_neutral,0.0,38.513204872204476,15.002997204472845,50.00999800039992,50.00999800039992,49.990015974440894,50.01,0.020402048314481492,-0.06197982227065213,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2023-12-28,2024-01-12,0.006131554316589604,5,0.4723121445065892,1.1577713949847357,normal_liquidity,index_neutral,0.0,38.513204872204476,15.002997204472845,50.00999800039992,50.00999800039992,49.990015974440894,50.01,0.020402048314481492,-0.06197982227065213,元器件,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2023-12-28,2024-01-12,0.0296884539237963,5,0.7199120881861363,1.1577713949847357,normal_liquidity,index_neutral,0.0,38.513204872204476,15.002997204472845,50.00999800039992,50.00999800039992,49.990015974440894,50.01,0.020402048314481492,-0.06197982227065213,元器件,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2023-12-29,2024-01-15,-0.0481981839506972,5,1.0,1.0798903634571606,normal_liquidity,index_neutral,0.0,38.98795849131909,15.002979445220513,50.00999200639488,50.00999200639488,49.99002195170625,50.00999400359784,0.020717078013344374,-0.04630300074079119,医疗保健,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2023-12-29,2024-01-15,-0.07879870149903082,5,1.0,1.0798903634571606,normal_liquidity,index_neutral,0.0,38.98795849131909,15.002979445220513,50.00999200639488,50.00999200639488,49.99002195170625,50.00999400359784,0.020717078013344374,-0.04630300074079119,元器件,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity,2023-12-29,2024-01-15,-0.08887222647856216,5,1.0,1.0798903634571606,normal_liquidity,index_neutral,0.0,38.98795849131909,15.002979445220513,50.00999200639488,50.00999200639488,49.99002195170625,50.00999400359784,0.020717078013344374,-0.04630300074079119,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2023-12-29,2024-01-15,-0.06643085362384958,5,0.4679850233253095,1.0798903634571606,normal_liquidity,index_neutral,0.0,38.98795849131909,15.002979445220513,50.00999200639488,50.00999200639488,49.99002195170625,50.00999400359784,0.020717078013344374,-0.04630300074079119,元器件,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2023-12-29,2024-01-15,-0.07531626330257832,5,0.9485328876686161,1.0798903634571606,normal_liquidity,index_neutral,0.0,38.98795849131909,15.002979445220513,50.00999200639488,50.00999200639488,49.99002195170625,50.00999400359784,0.020717078013344374,-0.04630300074079119,元器件,0.6,3,amount_normal,industry_high_concentration,vol_low
tiered_liquidity_then_bs_v2,2024-01-02,2024-01-16,-0.09181432078370183,5,1.0,1.0429264138762313,normal_liquidity,index_neutral,0.0,39.17579525044901,15.00298742765915,50.00999200639488,50.00999200639488,49.99002195170625,50.00999200639488,0.02092698490764648,-0.03721182612079538,化工原料,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2024-01-02,2024-01-16,-0.03113881371698397,5,1.0,1.0429264138762313,normal_liquidity,index_neutral,0.0,39.17579525044901,15.00298742765915,50.00999200639488,50.00999200639488,49.99002195170625,50.00999200639488,0.02092698490764648,-0.03721182612079538,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2024-01-02,2024-01-16,-0.06712501348236954,5,1.0,1.0429264138762313,normal_liquidity,index_neutral,0.0,39.17579525044901,15.00298742765915,50.00999200639488,50.00999200639488,49.99002195170625,50.00999200639488,0.02092698490764648,-0.03721182612079538,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2024-01-02,2024-01-16,-0.019929233028326367,5,0.3146878627181872,1.0429264138762313,normal_liquidity,index_neutral,0.0,39.17579525044901,15.00298742765915,50.00999200639488,50.00999200639488,49.99002195170625,50.00999200639488,0.02092698490764648,-0.03721182612079538,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2024-01-02,2024-01-16,-0.030211505589931492,5,0.9827378717518023,1.0429264138762313,normal_liquidity,index_neutral,0.0,39.17579525044901,15.00298742765915,50.00999200639488,50.00999200639488,49.99002195170625,50.00999200639488,0.02092698490764648,-0.03721182612079538,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2024-01-03,2024-01-17,-0.024438803790414767,5,1.0,0.9789184550597543,normal_liquidity,index_neutral,0.0,39.38248802873105,15.00298683160415,50.00999000999001,50.00999000999001,49.99002394253791,50.00999200639489,0.020545121600992634,-0.04242211643831639,化工原料,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2024-01-03,2024-01-17,-0.04437571460964771,5,1.0,0.9789184550597543,normal_liquidity,index_neutral,0.0,39.38248802873105,15.00298683160415,50.00999000999001,50.00999000999001,49.99002394253791,50.00999200639489,0.020545121600992634,-0.04242211643831639,元器件,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity,2024-01-03,2024-01-17,-0.09403478752030117,5,1.0,0.9789184550597543,normal_liquidity,index_neutral,0.0,39.38248802873105,15.00298683160415,50.00999000999001,50.00999000999001,49.99002394253791,50.00999200639489,0.020545121600992634,-0.04242211643831639,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2024-01-03,2024-01-17,-0.024450447315663128,5,0.38054473617416323,0.9789184550597543,normal_liquidity,index_neutral,0.0,39.38248802873105,15.00298683160415,50.00999000999001,50.00999000999001,49.99002394253791,50.00999200639489,0.020545121600992634,-0.04242211643831639,元器件,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2024-01-03,2024-01-17,-0.030731375915073685,5,0.5103084673158818,0.9789184550597543,normal_liquidity,index_neutral,0.0,39.38248802873105,15.00298683160415,50.00999000999001,50.00999000999001,49.99002394253791,50.00999200639489,0.020545121600992634,-0.04242211643831639,元器件,0.6,3,amount_normal,industry_high_concentration,vol_low
tiered_liquidity_then_bs_v2,2024-01-04,2024-01-18,0.021446933336306234,5,1.0,0.900611588280296,normal_liquidity,index_neutral,0.0,39.644583000798086,15.00298683160415,50.00998801438274,50.00998801438274,49.99002394253791,50.00999000999001,0.020492097838025646,-0.04505196091582636,煤炭开采,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2024-01-04,2024-01-18,-0.022210954208003543,5,1.0,0.900611588280296,normal_liquidity,index_neutral,0.0,39.644583000798086,15.00298683160415,50.00998801438274,50.00998801438274,49.99002394253791,50.00999000999001,0.020492097838025646,-0.04505196091582636,石油开采,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2024-01-04,2024-01-18,-0.05626325669391269,5,1.0,0.900611588280296,normal_liquidity,index_neutral,0.0,39.644583000798086,15.00298683160415,50.00998801438274,50.00998801438274,49.99002394253791,50.00999000999001,0.020492097838025646,-0.04505196091582636,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2024-01-04,2024-01-18,-0.02299695349653946,5,0.4803606048273064,0.900611588280296,normal_liquidity,index_neutral,0.0,39.644583000798086,15.00298683160415,50.00998801438274,50.00998801438274,49.99002394253791,50.00999000999001,0.020492097838025646,-0.04505196091582636,石油开采,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2024-01-04,2024-01-18,-0.0221279373791089,5,0.6703755328138099,0.900611588280296,normal_liquidity,index_neutral,0.0,39.644583000798086,15.00298683160415,50.00998801438274,50.00998801438274,49.99002394253791,50.00999000999001,0.020492097838025646,-0.04505196091582636,石油开采,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2024-01-05,2024-01-19,0.022491123464607354,5,1.0,0.990220327201179,normal_liquidity,index_neutral,0.0,40.07890684221025,15.002994215040893,50.009984025559106,50.009984025559106,49.99002593257531,50.0099860195726,0.020707058171219418,-0.060733624731867164,煤炭开采,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2024-01-05,2024-01-19,-0.029971363928882864,5,1.0,0.990220327201179,normal_liquidity,index_neutral,0.0,40.07890684221025,15.002994215040893,50.009984025559106,50.009984025559106,49.99002593257531,50.0099860195726,0.020707058171219418,-0.060733624731867164,银行,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2024-01-05,2024-01-19,-0.033216898520647624,5,1.0,0.990220327201179,normal_liquidity,index_neutral,0.0,40.07890684221025,15.002994215040893,50.009984025559106,50.009984025559106,49.99002593257531,50.0099860195726,0.020707058171219418,-0.060733624731867164,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2024-01-05,2024-01-19,-0.016512025355602908,5,0.5839148749109284,0.990220327201179,normal_liquidity,index_neutral,0.0,40.07890684221025,15.002994215040893,50.009984025559106,50.009984025559106,49.99002593257531,50.0099860195726,0.020707058171219418,-0.060733624731867164,银行,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2024-01-05,2024-01-19,-0.028695543223007033,5,0.7618930901433527,0.990220327201179,normal_liquidity,index_neutral,0.0,40.07890684221025,15.002994215040893,50.009984025559106,50.009984025559106,49.99002593257531,50.0099860195726,0.020707058171219418,-0.060733624731867164,银行,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2024-01-08,2024-01-22,-0.11342881777848551,5,1.0,0.8970334807178175,normal_liquidity,index_neutral,0.0,38.739766606822265,15.002994215040896,50.009984025559106,50.009984025559106,49.99002593257531,50.009984025559106,0.02074812727164147,-0.07957731104605398,生物制药,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2024-01-08,2024-01-22,-0.05028536060643476,5,1.0,0.8970334807178175,normal_liquidity,index_neutral,0.0,38.739766606822265,15.002994215040896,50.009984025559106,50.009984025559106,49.99002593257531,50.009984025559106,0.02074812727164147,-0.07957731104605398,石油开采,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2024-01-08,2024-01-22,-0.05301732749292101,5,1.0,0.8970334807178175,normal_liquidity,index_neutral,0.0,38.739766606822265,15.002994215040896,50.009984025559106,50.009984025559106,49.99002593257531,50.009984025559106,0.02074812727164147,-0.07957731104605398,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2024-01-08,2024-01-22,-0.024276241653532177,5,0.5612913169065554,0.8970334807178175,normal_liquidity,index_neutral,0.0,38.739766606822265,15.002994215040896,50.009984025559106,50.009984025559106,49.99002593257531,50.009984025559106,0.02074812727164147,-0.07957731104605398,石油开采,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2024-01-08,2024-01-22,-0.05461431904463103,5,0.857104174385575,0.8970334807178175,normal_liquidity,index_neutral,0.0,38.739766606822265,15.002994215040896,50.009984025559106,50.009984025559106,49.99002593257531,50.009984025559106,0.02074812727164147,-0.07957731104605398,石油开采,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2024-01-09,2024-01-23,-0.06981626089640076,5,1.0,0.9347249497545255,normal_liquidity,index_neutral,0.0,39.69250548573708,15.00300019948135,50.00998203234178,50.00998203234178,49.99002593257531,50.009984025559106,0.02055660033397699,-0.07394180466081546,铜,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2024-01-09,2024-01-23,-0.025340829433597768,5,1.0,0.9347249497545255,normal_liquidity,index_neutral,0.0,39.69250548573708,15.00300019948135,50.00998203234178,50.00998203234178,49.99002593257531,50.009984025559106,0.02055660033397699,-0.07394180466081546,IT设备,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2024-01-09,2024-01-23,-0.029844806168497207,5,1.0,0.9347249497545255,normal_liquidity,index_neutral,0.0,39.69250548573708,15.00300019948135,50.00998203234178,50.00998203234178,49.99002593257531,50.009984025559106,0.02055660033397699,-0.07394180466081546,汽车整车,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2024-01-09,2024-01-23,-0.024729192958324285,5,0.7584220088545128,0.9347249497545255,normal_liquidity,index_neutral,0.0,39.69250548573708,15.00300019948135,50.00998203234178,50.00998203234178,49.99002593257531,50.009984025559106,0.02055660033397699,-0.07394180466081546,IT设备,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2024-01-09,2024-01-23,-0.027232731814335706,5,0.7324906677981542,0.9347249497545255,normal_liquidity,index_neutral,0.0,39.69250548573708,15.00300019948135,50.00998203234178,50.00998203234178,49.99002593257531,50.009984025559106,0.02055660033397699,-0.07394180466081546,IT设备,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2024-01-10,2024-01-24,-0.03517594185434401,5,1.0,0.900367599956098,normal_liquidity,index_weak,0.0,38.71365304087737,15.002999002991029,50.00997804829375,50.00997804829375,49.99002991026919,50.00998003992016,0.02060720389770007,-0.07696080813753603,电气设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2024-01-10,2024-01-24,0.02042499601002814,5,1.0,0.900367599956098,normal_liquidity,index_weak,0.0,38.71365304087737,15.002999002991029,50.00997804829375,50.00997804829375,49.99002991026919,50.00998003992016,0.02060720389770007,-0.07696080813753603,IT设备,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2024-01-10,2024-01-24,-0.02593715712502698,5,1.0,0.900367599956098,normal_liquidity,index_weak,0.0,38.71365304087737,15.002999002991029,50.00997804829375,50.00997804829375,49.99002991026919,50.00998003992016,0.02060720389770007,-0.07696080813753603,汽车整车,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2024-01-10,2024-01-24,0.02040476748224468,5,0.8027650756883205,0.900367599956098,normal_liquidity,index_weak,0.0,38.71365304087737,15.002999002991029,50.00997804829375,50.00997804829375,49.99002991026919,50.00998003992016,0.02060720389770007,-0.07696080813753603,IT设备,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2024-01-10,2024-01-24,0.017691174767368832,5,0.713025032395098,0.900367599956098,normal_liquidity,index_weak,0.0,38.71365304087737,15.002999002991029,50.00997804829375,50.00997804829375,49.99002991026919,50.00998003992016,0.02060720389770007,-0.07696080813753603,IT设备,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2024-01-11,2024-01-25,-0.009140700470305085,5,1.0,0.9926769138159948,normal_liquidity,index_neutral,0.0,39.43293261562998,15.002984449760765,50.00997804829375,50.00997804829375,49.990031897926634,50.00998003992016,0.021138034250110405,-0.059051817814896435,小金属,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2024-01-11,2024-01-25,0.028497640822534566,5,1.0,0.9926769138159948,normal_liquidity,index_neutral,0.0,39.43293261562998,15.002984449760765,50.00997804829375,50.00997804829375,49.990031897926634,50.00998003992016,0.021138034250110405,-0.059051817814896435,石油开采,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2024-01-11,2024-01-25,-0.012348849584070565,5,1.0,0.9926769138159948,normal_liquidity,index_neutral,0.0,39.43293261562998,15.002984449760765,50.00997804829375,50.00997804829375,49.990031897926634,50.00998003992016,0.021138034250110405,-0.059051817814896435,汽车整车,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2024-01-11,2024-01-25,0.04270674764755163,5,0.5980715233017135,0.9926769138159948,normal_liquidity,index_neutral,0.0,39.43293261562998,15.002984449760765,50.00997804829375,50.00997804829375,49.990031897926634,50.00998003992016,0.021138034250110405,-0.059051817814896435,石油开采,0.2,5,amount_normal,industry_diversified,vol_low
