strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,market_style_state,selected_strategy,target_position_ratio,adaptive_target_position_ratio,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,governed_nav_drawdown_20d,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,route_reason
production_governed_vol_position,2024-05-27,2024-05-24,155867.15998000008,351916.33999999997,507783.4999800001,1.01556699996,5,0.6930440630974831,5.0,342499.41000000003,5.0,0.0,498366.56998000015,5.0,0.7,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.023832041265318904,0.0,,,,,,-0.03978059644337639,,,,production_risk_governor_backtest
production_governed_vol_position,2024-05-28,2024-05-27,155867.15998000008,347597.07999999996,503464.2399800001,1.0069284799600002,5,0.6904106635533998,5.0,352171.37,5.0,0.0,508038.5299800001,5.0,0.7,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.02128377505724044,0.0,,,,,,-0.03978059644337639,,,,production_risk_governor_backtest
production_governed_vol_position,2024-05-29,2024-05-28,155867.15998000008,351749.28,507616.43998000014,1.0152328799600003,5,0.692943041824766,5.0,346543.33999999997,5.0,0.0,502410.4999800001,5.0,0.7,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.028566078673677886,0.0,,,,,,-0.03978059644337639,,,,production_risk_governor_backtest
production_governed_vol_position,2024-05-30,2024-05-29,155867.15998000008,341423.8,497290.95998000004,0.9945819199600001,5,0.6865674775462062,5.0,350094.76,5.0,0.0,505961.9199800001,5.0,0.7,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.022910726238318357,0.0,,,,,,-0.03978059644337639,,,,production_risk_governor_backtest
production_governed_vol_position,2024-05-31,2024-05-30,155867.15998000008,340772.82,496639.97998000006,0.9932799599600001,5,0.6861566400951512,5.0,341325.52,5.0,0.0,497192.67998000013,5.0,0.7,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.03934291179539939,0.0,,,,,,-0.04549067368861315,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-03,2024-05-31,150443.1259825001,342614.39,493057.5159825001,0.9861150319650002,5,0.6948771266923762,1.0,145919.59,5.0,8.0,495504.60998000007,5.0,0.7,1.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.0439168885241259,0.0,,,,,,-0.04674017655765217,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-04,2024-06-03,151117.65627250003,347459.22,498576.8762725,0.997153752545,5,0.6969019955311649,4.0,200655.0,5.0,2.0,495616.58598250005,5.0,0.7,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.0536164232059444,0.0,,,,,,-0.0536164232059444,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-05,2024-06-04,151117.65627250003,348292.38,499410.03627250006,0.9988200725450002,5,0.6974076504340742,5.0,345189.58,5.0,0.0,496307.2362725,5.0,0.7,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.026596874840639995,0.0,,,,,,-0.0536164232059444,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-06,2024-06-05,151117.65627250003,350004.35,501122.00627250003,1.002244012545,5,0.6984413887616715,5.0,349524.42000000004,5.0,0.0,500642.0762725001,5.0,0.7,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.019082900438309625,0.0,,,,,,-0.0536164232059444,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-07,2024-06-06,151117.65627250003,352876.18,503993.8362725,1.0079876725449999,5,0.7001597134795245,5.0,351310.35,5.0,0.0,502428.00627250003,5.0,0.7,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.01090405953396989,0.0,,,,,,-0.0536164232059444,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-11,2024-06-07,151117.65627250003,349960.98,501078.63627250004,1.002157272545,5,0.6984152878744601,5.0,351316.67,5.0,0.0,502434.3262725,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,0.007451990213061643,0.0,,,,,,-0.0536164232059444,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-12,2024-06-11,151117.65627250003,355505.37,506623.02627250005,1.013246052545,5,0.7017157759599786,5.0,349215.35,5.0,0.0,500333.00627250003,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.01320417797696083,0.0,,,,,,-0.0536164232059444,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-13,2024-06-12,151117.65627250003,352562.2,503679.8562725,1.007359712545,5,0.6999728013924333,5.0,356315.14999999997,5.0,0.0,507432.80627249996,5.0,0.7,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,0.0062741025909314185,0.0,,,,,,-0.0536164232059444,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-14,2024-06-13,151117.65627250003,344075.22,495192.8762725,0.990385752545,5,0.6948307144278436,5.0,351218.39,5.0,0.0,502336.04627250007,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.007755035884289496,0.0,,,,,,-0.0536164232059444,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-17,2024-06-14,151117.65627250003,345697.15,496814.8062725001,0.9936296125450002,5,0.6958269875120975,5.0,342726.33,5.0,0.0,493843.9862725,5.0,0.7,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.0042190264379317055,0.0,,,,,,-0.0536164232059444,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-18,2024-06-17,308635.160565,187816.52000000002,496451.68056500005,0.9929033611300001,4,0.37831782498198097,1.0,146036.17,5.0,7.0,497247.3162725001,5.0,0.45,1.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.0003520181611378348,0.0,,,,,,-0.0536164232059444,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-19,2024-06-18,278088.65074250003,217257.7,495346.35074250004,0.9906927014850001,5,0.4385975584040163,3.0,42382.14,5.0,3.0,496477.720565,5.0,0.45,1.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.006883912063963882,0.0,,,,,,-0.03737267053203497,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-20,2024-06-19,278088.65074250003,213297.77000000002,491386.42074250005,0.9827728414850001,5,0.43407339111589716,5.0,216299.81,5.0,0.0,494388.4607425,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.006479493301318473,0.0,,,,,,-0.03156021431906941,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-21,2024-06-20,278088.65074250003,215226.38999999998,493315.0407425,0.986630081485,5,0.436285886755161,5.0,211707.19999999998,5.0,0.0,489795.85074250004,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.016066187996314096,0.0,,,,,,-0.0322914770530075,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-24,2024-06-21,278088.65074250003,211895.38999999998,489984.0407425,0.9799680814849999,5,0.43245365640665184,5.0,213834.11000000002,5.0,0.0,491922.7607425001,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.015578971652174367,0.0,,,,,,-0.0322914770530075,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-25,2024-06-24,278088.65074250003,210611.88,488700.53074250004,0.9774010614850001,5,0.43096306787309996,5.0,212951.53000000003,5.0,0.0,491040.18074250006,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.02779755330663436,0.0,,,,,,-0.035053244617442636,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-26,2024-06-25,278088.65074250003,221332.68000000002,499421.3307425,0.998842661485,5,0.4431782672777315,5.0,212531.13,5.0,0.0,490619.78074250004,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.024702920128625183,0.0,,,,,,-0.0372641777288486,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-27,2024-06-26,278088.65074250003,217666.29,495754.9407425,0.991509881485,5,0.4390602535881897,5.0,219925.07,5.0,0.0,498013.72074250004,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.014215097136399013,0.0,,,,,,-0.0372641777288486,,,,production_risk_governor_backtest
production_governed_vol_position,2024-06-28,2024-06-27,278088.65074250003,218431.05000000002,496519.7007425,0.993039401485,5,0.4399242359837007,5.0,217279.03999999998,5.0,0.0,495367.6907425,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.015734033099216282,0.0,,,,,,-0.03537639349293986,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-01,2024-06-28,278088.65074250003,219467.47,497556.12074250006,0.9951122414850001,5,0.4410908857326285,5.0,217858.61,5.0,0.0,495947.2607425,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.0026794094454416495,0.0,,,,,,-0.03537639349293986,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-02,2024-07-01,275212.7235,220550.1,495762.82350000006,0.9915256470000001,5,0.44487018700384656,2.0,177476.22,5.0,6.0,497771.11074250005,5.0,0.45,2.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.0014921344143543624,0.0,,,,,,-0.03537639349293986,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-03,2024-07-02,272890.00104750006,221367.53,494257.5310475001,0.9885150620950002,5,0.44787892160357534,3.0,44661.159999999996,5.0,4.0,495546.68350000004,5.0,0.45,2.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.0013875611503944008,0.0,,,,,,-0.03537639349293986,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-04,2024-07-03,272890.00104750006,220671.55,493561.55104750005,0.9871231020950001,5,0.4471003657632211,5.0,221299.87,5.0,0.0,494189.87104750006,5.0,0.45,2.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.002198097741848426,0.0,,,,,,-0.03537639349293986,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-05,2024-07-04,272890.00104750006,220069.71000000002,492959.7110475001,0.9859194220950002,5,0.4464253468754463,5.0,220568.07,5.0,0.0,493458.07104750007,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.004426516918626389,0.0,,,,,,-0.03537639349293986,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-08,2024-07-05,272890.00104750006,223533.05,496423.05104750005,0.9928461020950001,5,0.4502874101601928,5.0,220102.37,5.0,0.0,492992.37104750006,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.0007202896033031703,0.0,,,,,,-0.03537639349293986,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-09,2024-07-08,272890.00104750006,226181.61,499071.61104750005,0.9981432220950001,5,0.45320472051148736,5.0,223581.44,5.0,0.0,496471.44104750006,5.0,0.45,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.013141265367016208,0.0,,,,,,-0.03537639349293986,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-10,2024-07-09,272890.00104750006,224156.89,497046.8910475001,0.9940937820950001,5,0.45097735050228605,5.0,224763.94,5.0,0.0,497653.94104750006,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.021221749624955155,0.0,,,,,,-0.03537639349293986,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-11,2024-07-10,272890.00104750006,223883.47000000003,496773.4710475001,0.9935469420950002,5,0.4506751729876351,5.0,224717.3,5.0,0.0,497607.30104750005,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.004754381819194298,0.0,,,,,,-0.029739774865834345,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-12,2024-07-11,272890.00104750006,225934.28,498824.2810475001,0.9976485620950002,5,0.45293360524782794,5.0,222948.99,5.0,0.0,495838.99104750005,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.002054503588959866,0.0,,,,,,-0.016332596024824175,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-15,2024-07-12,272890.00104750006,228054.81,500944.81104750006,1.0018896220950002,5,0.45524937073033306,5.0,225513.76,5.0,0.0,498403.76104750007,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.004641468005305294,0.0,,,,,,-0.016332596024824175,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-16,2024-07-15,280716.855075,221302.87000000002,502019.7250750001,1.00403945015,5,0.44082504918893,2.0,181033.56,5.0,5.0,501113.51104750007,5.0,0.45,2.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.006810669517929302,0.0,,,,,,-0.01561310017860873,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-17,2024-07-16,272708.95893500006,222761.55000000002,495470.50893500005,0.9909410178700001,5,0.449595981966353,2.0,32678.42,5.0,5.0,492282.765075,5.0,0.45,1.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.012620755890543345,0.0,,,,,,-0.01341651147734968,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-18,2024-07-17,275525.5007050001,220534.65,496060.15070500004,0.9921203014100001,5,0.4445723964857416,4.0,174756.2,5.0,2.0,492785.1589350001,5.0,0.45,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.002454141437014057,0.0,,,,,,-0.013045734685069532,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-19,2024-07-18,275525.5007050001,214478.44,490003.9407050001,0.9800078814100002,5,0.43770758188478265,5.0,219492.30999999997,5.0,0.0,495017.81070500007,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.00506238715758367,0.0,,,,,,-0.013045734685069532,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-22,2024-07-19,275525.5007050001,221737.8,497263.30070500006,0.9945266014100002,5,0.44591627752466145,5.0,216561.85,5.0,0.0,492087.3507050001,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.005995967370678645,0.0,,,,,,-0.023934884965336467,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-23,2024-07-22,275525.5007050001,214449.55,489975.05070500006,0.9799501014100002,5,0.43767442789472544,5.0,220234.95,5.0,0.0,495760.4507050001,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.0016926080602561733,0.0,,,,,,-0.023934884965336467,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-24,2024-07-23,275525.5007050001,208448.16,483973.66070500005,0.9679473214100001,5,0.43070145531547205,5.0,213099.71999999997,5.0,0.0,488625.22070500004,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.01822696410923319,0.0,,,,,,-0.023992432504919003,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-25,2024-07-24,275525.5007050001,211670.35,487195.8507050001,0.9743917014100002,5,0.43446665174529087,5.0,206873.44,5.0,0.0,482398.9407050001,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.026301804875891843,0.0,,,,,,-0.03594692293675106,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-26,2024-07-25,275525.5007050001,211778.1,487303.6007050001,0.9746072014100002,5,0.43459169949414045,5.0,212426.86000000002,5.0,0.0,487952.3607050001,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.019279653404809527,0.0,,,,,,-0.03594692293675106,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-29,2024-07-26,275525.5007050001,210670.18999999997,486195.6907050001,0.9723913814100001,5,0.4333032851330318,5.0,211312.40999999997,5.0,0.0,486837.91070500005,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.023095668715859774,0.0,,,,,,-0.03594692293675106,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-30,2024-07-29,268246.446715,212297.28000000003,480543.72671500006,0.9610874534300001,5,0.4417855612251263,3.0,176508.82,5.0,4.0,484964.86070500006,5.0,0.45,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.029442605287514412,0.0,,,,,,-0.03594692293675106,,,,production_risk_governor_backtest
production_governed_vol_position,2024-07-31,2024-07-30,281083.365415,197798.58000000002,478881.945415,0.95776389083,5,0.41304246671606587,3.0,81774.58,5.0,4.0,479505.91671500006,5.0,0.45,1.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.042779192305225755,0.0,,,,,,-0.042779192305225755,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-01,2024-07-31,263578.5125275,218751.19,482329.7025275,0.964659405055,5,0.45353041468046,4.0,155598.15,5.0,2.0,478769.115415,5.0,0.45,2.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.03348042561737263,0.0,,,,,,-0.04608938355269465,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-02,2024-08-01,263578.5125275,216020.43,479598.9425275,0.9591978850549999,5,0.45041890388991734,5.0,216078.43,5.0,0.0,479656.9425275,5.0,0.45,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.027678998520615505,0.0,,,,,,-0.04608938355269465,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-05,2024-08-02,263578.5125275,213341.63,476920.1425275,0.953840285055,5,0.4473319765220409,5.0,213349.92,5.0,0.0,476928.4325275,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.021234519384741635,0.0,,,,,,-0.04608938355269465,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-06,2024-08-05,263578.5125275,210489.03,474067.54252749996,0.9481350850549999,5,0.4440064149462201,5.0,214900.09,5.0,0.0,478478.6025275,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.04091023437414021,0.0,,,,,,-0.04999720388227824,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-07,2024-08-06,263578.5125275,212448.18,476026.6925275,0.9520533850549999,5,0.44629467913236165,5.0,210477.59,5.0,0.0,474056.1025275,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.032465955469797136,0.0,,,,,,-0.05567945072939939,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-08,2024-08-07,263578.5125275,212339.8,475918.3125275,0.951836625055,5,0.4461685848403456,5.0,211253.37,5.0,0.0,474831.8825275,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.0164202493291139,0.0,,,,,,-0.05567945072939939,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-09,2024-08-08,263578.5125275,214683.45,478261.9625275,0.956523925055,5,0.4488825514482677,5.0,214070.25,5.0,0.0,477648.7625275,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.023147853499123294,0.0,,,,,,-0.05567945072939939,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-12,2024-08-09,263578.5125275,211548.09999999998,475126.61252749996,0.950253225055,5,0.44524573960326363,5.0,212245.59,5.0,0.0,475824.1025275,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.018554425135417163,0.0,,,,,,-0.05567945072939939,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-13,2024-08-12,261883.31220250003,214044.57,475927.8822025,0.951855764405,5,0.4497416058278496,3.0,172041.42,5.0,4.0,474455.62252750003,5.0,0.45,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,low_liquidity|negative_recent_champion,v1,,-0.022766713874920463,0.0,,,,,,-0.05567945072939939,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-14,2024-08-13,262918.288255,216565.8,479484.088255,0.95896817651,5,0.4516642059763735,3.0,98839.51999999999,5.0,4.0,474761.3622025,5.0,0.45,2.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,low_liquidity|negative_recent_champion,v1,,-0.009605462012903687,0.0,,,,,,-0.04664683306532802,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-15,2024-08-14,260009.11555500003,211073.98,471083.095555,0.94216619111,5,0.4480610363471568,4.0,148276.08000000002,5.0,2.0,472168.36825500004,5.0,0.45,1.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,low_liquidity|negative_recent_champion,v1,,0.0012573930710171322,0.0,,,,,,-0.04664683306532802,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-16,2024-08-15,260009.11555500003,203776.66,463785.77555500006,0.9275715511100001,5,0.4393766923018411,5.0,211804.45,5.0,0.0,471813.56555500004,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.02331725977804322,0.0,,,,,,-0.05264857694682645,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-19,2024-08-16,260009.11555500003,212615.34,472624.455555,0.94524891111,5,0.44986106305127,5.0,205509.39,5.0,0.0,465518.50555500004,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.03297164687053744,0.0,,,,,,-0.06732353886268483,,,,production_risk_governor_backtest
production_governed_vol_position,2024-08-20,2024-08-19,260009.11555500003,210962.36,470971.475555,0.94194295111,5,0.44793022709368696,5.0,211843.41,5.0,0.0,471852.52555500006,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.009007141006321162,0.0,,,,,,-0.053450221827249345,,,,production_risk_governor_backtest
