strategy,trade_date,industry,weight,market_value
baseline_full_liquidity_detail_vol_position,2025-10-10,半导体,0.8305553916512097,319459.52999999997
tiered_liquidity_then_bs_v2,2026-05-15,半导体,0.8208986804364021,122624.0
tiered_liquidity_then_bs_v2,2026-05-14,半导体,0.8165837104416676,122204.0
tiered_liquidity_then_bs_v2,2026-05-11,半导体,0.8128458757378692,118431.0
tiered_liquidity_then_bs_v2,2026-05-13,半导体,0.8124410445738782,125157.0
tiered_liquidity_then_bs_v2,2026-05-12,半导体,0.8112514207865595,122951.0
tiered_liquidity_then_bs_v2,2026-05-26,专用机械,0.8071030316286231,135477.0
tiered_liquidity_then_bs_v2,2023-04-20,半导体,0.8043514353054725,421840.02
baseline_full_liquidity_detail_vol_position,2025-10-23,银行,0.802963688252302,294090.2
baseline_full_liquidity_detail_vol_position,2025-10-28,银行,0.80207392270277,290799.51
tiered_liquidity_then_bs_v2,2023-04-19,半导体,0.8017242281315818,417329.17
baseline_full_liquidity_detail_vol_position,2025-10-24,银行,0.8008853009143658,292215.95
baseline_full_liquidity_detail_vol_position,2025-10-22,银行,0.8002165857585805,292480.11
tiered_liquidity_then_bs_v2,2023-04-18,半导体,0.7998704897592332,421958.92000000004
baseline_full_liquidity_detail_vol_position,2025-10-30,银行,0.7996795935570102,287553.58999999997
tiered_liquidity_then_bs_v2,2026-05-27,专用机械,0.7990929960970797,126600.0
tiered_liquidity_then_bs_v2,2026-05-22,专用机械,0.7990000450349267,134835.0
baseline_full_liquidity_detail_vol_position,2025-10-29,银行,0.7983531306180932,285012.3
baseline_full_liquidity_detail_vol_position,2025-10-27,银行,0.7969305449016478,290391.16
tiered_liquidity_then_bs_v2,2026-05-25,专用机械,0.7969284401681068,133389.0
tiered_liquidity_then_bs_v2,2026-05-28,专用机械,0.7947331790703923,129351.0
tiered_liquidity_then_bs_v2,2025-10-16,电气设备,0.7945160377751891,86406.21999999999
baseline_full_liquidity_detail_vol_position,2025-09-12,通信设备,0.7940940646051986,266084.89
tiered_liquidity_then_bs_v2,2026-04-30,半导体,0.7887422990818048,107240.0
baseline_full_liquidity_detail_vol_position,2025-09-11,通信设备,0.7861295244955381,257636.8
tiered_liquidity_then_bs_v2,2023-04-17,半导体,0.7858863972598892,425967.71
baseline_full_liquidity_detail_vol_position,2026-06-02,元器件,0.7854371310548776,464984.0
baseline_full_liquidity_detail_vol_position,2025-09-17,通信设备,0.7850188230789275,262151.35
tiered_liquidity_then_bs_v2,2023-04-11,半导体,0.7843181023784587,425736.22
baseline_full_liquidity_detail_vol_position,2025-09-15,通信设备,0.7842506401886619,257876.56
tiered_liquidity_then_bs_v2,2023-04-14,半导体,0.7830047916095143,432321.94
tiered_liquidity_then_bs_v2,2026-06-02,专用机械,0.7824382562532576,118864.0
tiered_liquidity_then_bs_v2,2026-04-28,铅锌,0.7816962010302924,92870.0
baseline_full_liquidity_detail_vol_position,2025-09-16,通信设备,0.7815552461940464,256788.86
tiered_liquidity_then_bs_v2,2023-04-10,半导体,0.7805004336595691,413987.96
tiered_liquidity_then_bs_v2,2026-04-27,铅锌,0.7796927637268988,91871.0
tiered_liquidity_then_bs_v2,2023-04-07,半导体,0.7783783314366003,415096.68
tiered_liquidity_then_bs_v2,2026-05-29,专用机械,0.7779550229574945,116580.0
baseline_full_liquidity_detail_vol_position,2025-09-23,通信设备,0.7774724364683995,290790.3
tiered_liquidity_then_bs_v2,2026-05-19,专用机械,0.7774243546669685,121770.0
tiered_liquidity_then_bs_v2,2026-05-06,半导体,0.774913820612351,103872.0
tiered_liquidity_then_bs_v2,2026-05-21,专用机械,0.7748165450630778,114000.0
tiered_liquidity_then_bs_v2,2023-04-12,半导体,0.774539335136955,425449.95
tiered_liquidity_then_bs_v2,2023-04-13,半导体,0.7743349098916326,409996.15
tiered_liquidity_then_bs_v2,2026-05-20,专用机械,0.7738913790090169,121650.0
tiered_liquidity_then_bs_v2,2026-05-18,专用机械,0.7737776509759106,119700.0
baseline_full_liquidity_detail_vol_position,2025-09-29,半导体,0.772747526190543,292132.86
baseline_full_liquidity_detail_vol_position,2025-09-24,通信设备,0.7726101219893946,280248.79000000004
tiered_liquidity_then_bs_v2,2026-05-07,半导体,0.7716146063962775,104652.0
tiered_liquidity_then_bs_v2,2026-06-01,专用机械,0.7672641043652232,108056.0
tiered_liquidity_then_bs_v2,2026-05-08,半导体,0.7669240728797452,101560.0
tiered_liquidity_then_bs_v2,2026-04-29,半导体,0.7654718987615788,94944.0
tiered_liquidity_then_bs_v2,2026-04-24,铅锌,0.7652758326140712,83509.0
baseline_full_liquidity_detail_vol_position,2025-09-26,半导体,0.7612238788640054,272169.60000000003
baseline_full_liquidity_detail_vol_position,2025-09-25,半导体,0.7598290147677033,280166.29000000004
tiered_liquidity_then_bs_v2,2026-04-22,铅锌,0.7552860638117017,84360.0
tiered_liquidity_then_bs_v2,2026-02-10,机械基件,0.7495084544136201,118680.0
baseline_full_liquidity_detail_market_gate,2026-01-29,黄金,0.749313945110238,267910.0
tiered_liquidity_then_bs_v2,2026-02-09,机械基件,0.7490684558626696,119880.0
tiered_liquidity_then_bs_v2,2026-04-17,铅锌,0.7479849701535041,80327.0
baseline_full_liquidity_detail_vol_position,2023-09-06,半导体,0.7437148164213563,370397.35
tiered_liquidity_then_bs_v2,2026-04-23,铅锌,0.7430435833928939,75924.0
tiered_liquidity_then_bs_v2,2026-02-11,机械基件,0.7429043953927368,114360.0
baseline_full_liquidity_detail_market_gate,2026-02-03,黄金,0.7425218781957422,217215.0
tiered_liquidity_then_bs_v2,2026-04-20,铅锌,0.7418707493380752,78995.0
tiered_liquidity_then_bs_v2,2026-04-21,铅锌,0.7416834435033013,78773.0
baseline_full_liquidity_detail_market_gate,2023-09-15,半导体,0.7406542674331394,358538.04000000004
baseline_full_liquidity_detail_vol_position,2025-09-30,半导体,0.7401694836731111,294548.64
baseline_full_liquidity_detail_vol_position,2025-10-09,半导体,0.7397883881579225,298887.1
baseline_full_liquidity_detail_market_gate,2026-01-30,黄金,0.7395765702221877,241120.0
baseline_full_liquidity_detail_vol_position,2025-10-21,银行,0.7392621672710813,271307.61
baseline_full_liquidity_detail_vol_position,2025-10-20,银行,0.7389950507222234,267688.26
baseline_full_liquidity_detail_market_gate,2026-02-02,黄金,0.7384876256276403,217013.0
baseline_full_liquidity_detail_vol_position,2025-10-17,银行,0.7384366056036519,268786.98
tiered_liquidity_then_bs_v2,2026-04-16,铅锌,0.7369225647684253,75887.0
