sample_split,event_date,event_date_key,event_uid,symbol,ts_code,name,event_seq_for_symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,industry,fund_pe_ttm,fund_pb,fund_roe,fund_netprofit_yoy,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,dynamic_trade_threshold,dynamic_watch_threshold,bs_threshold_version,bs_threshold_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,pool_type_shadow,pool_type_shadow_reason,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_bs_ratio,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_regime,adc_ret_5,adc_ret_20,adc_ret_60,adc_vol_20,adc_vol_60,adc_amt_ma20,adc_turnover_rate,adc_pe_ttm,adc_pb,adc_total_mv,adc_circ_mv,adc_roe,adc_grossprofit_margin,adc_debt_to_assets,adc_industry_code,adc_hma_slope,adc_rsi_14,adc_boll_width,adc_boll_upper,adc_boll_mid,adc_boll_lower,adc_main_net_ratio,adc_main_net_ma5,adc_vol_price_corr,adc_rz_buy_intensity,adc_rq_pressure_factor,adc_turnover_spike,adc_profit_ratio,adc_profit_pressure,adc_support_strength,adc_chip_peak_cross,adc_amihud_20,adc_turnover_vol_20,adc_vol_concentration,adc_bid_ask_spread,adc_downside_vol_60,adc_max_drawdown_60,adc_tech_score,adc_capital_score,adc_sentiment_score,adc_chip_score,adc_total_score,adc_score_rank,adc_macd_qfq,adc_macd_dif_qfq,adc_macd_dea_qfq,adc_kdj_qfq,adc_kdj_k_qfq,adc_kdj_d_qfq,adc_rsi_qfq_6,adc_rsi_qfq_12,adc_rsi_qfq_24,adc_boll_upper_qfq,adc_boll_mid_qfq,adc_boll_lower_qfq,adc_cci_qfq,adc_atr_qfq,adc_mfi_qfq,adc_mtm_qfq,adc_obv_qfq,adc_roc_qfq,adc_wr_qfq,adc_dmi_adx_qfq,adc_dmi_pdi_qfq,adc_dmi_mdi_qfq,adc_ma_qfq_5,adc_ma_qfq_10,adc_ma_qfq_20,adc_ma_qfq_60,adc_ma_qfq_250,adc_updays,adc_downdays,adc_lowdays,adc_topdays,adc_volume_ratio,adc_turnover_rate_f,adc_amount,adc_pct_chg,adc_signal_strength,adc_signal_quality_score,adc_confirmation_required_flag,adc_execution_ready_flag,adc_trend_context_score,adc_volume_confirm_score,adc_signal_price_confirm_flag,adc_signal_volume_confirm_flag,adc_signal_kdj_confirm_flag,adc_secondary_indicator_score,adc_signal_geometry_score,adc_trend_alignment_score,adc_price_confirmation_score,adc_volume_confirmation_detail_score,adc_volatility_penalty_score,adc_plate_confirm_flag,adc_plate_mainline_score,adc_plate_sentiment_score,adc_entry_signal_confidence,adc_exit_signal_confidence,adc_close_vs_ma20,adc_close_vs_ma60,adc_ma20_vs_ma60,adc_boll_position,adc_main_net_accel,adc_leverage_balance,adc_capital_leverage_resonance,adc_capital_short_pressure,adc_financing_turnover_resonance,adc_score_momentum_gap,split_hit_1_10pct,split_hit_3_10pct,split_hit_5_10pct,split_hit_10_10pct,split_hit_20_10pct,split_hit_60_10pct,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20,ret_60,max_ret_60,mdd_60,hit_60_5pct,hit_60_10pct,days_to_10pct_within_60
embargo,2026-03-27,20260327,20260327_300829_02,300829,300829.SZ,金丹科技,2,当天出现买点,当天无卖点,3,3,1,0,2026-03-27 16:10:27,64.25,64.25,0.0,100.0,49.13,91.35,94.14,80.91,20.41,7.2,,,,,,,,65.8252,,,,,,,,,,,,71.77,75.0,可交易,66.27,观察,62.7,普通观察,V2评分较好；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,63.95,谨慎观察,研究建议通过；V2观察以上,,,,,21.04,21.04,0.0,0,WATCH,,,1,-7.75,-1.5751999999999953,6.174800000000005,4.096175250157152,43.833747273077165,63.907,0,0,0.5591,-0.014111637267723354,-0.04417166143359197,5457.0,59.0,0.01081180135605644,0.0147,35.480652,43.197105,33.696214,-0.407011,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,embargo,validation,embargo,unlabeled,-0.010932,0.0,-0.010932,0.0,0.0,,-0.057985,0.0,-0.064163,0.0,0.0,,-0.149715,0.0,-0.149715,0.0,0.0,,-0.10884,0.0,-0.149715,0.0,0.0,,-0.13403,0.0,-0.157319,0.0,0.0,,,,,,,
embargo,2026-03-27,20260327,20260327_600230_02,600230,600230.SH,沧州大化,2,当天出现买点,当天无卖点,2,2,1,0,2026-03-27 16:11:27,37.35,37.35,0.0,0.0,49.13,83.23,1.69,92.58,24.5,6.15,,,,,,,,52.6545,,,,,,,,,,,,47.43,75.0,等待,44.19,剔除,31.47,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,31.92,回避,共振不足,,,,,18.26,18.26,0.0,0,,,,1,-24.15,-15.304499999999997,8.845500000000001,12.218108763225182,6.434671708797582,61.065,0,0,0.5591,-0.014111637267723354,-0.04417166143359197,5457.0,59.0,0.01081180135605644,0.0147,35.480652,43.197105,33.696214,-0.407011,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,embargo,validation,embargo,unlabeled,0.045455,0.045455,0.0,0.0,0.0,,0.040526,0.045455,0.0,0.0,0.0,,0.013691,0.045455,0.0,0.0,0.0,,0.08598,0.134721,0.0,1.0,1.0,6.0,0.035597,0.134721,0.0,1.0,1.0,6.0,,,,,,
embargo,2026-03-27,20260327,20260327_600748_02,600748,600748.SH,上实发展,2,当天出现买点,当天无卖点,3,2,1,0,2026-03-27 16:15:25,30.86,50.86,20.0,0.0,98.97,98.63,87.36,6.47,8.04,7.5,,,,,,,,52.1965,,,,,,,,,,,,57.73,75.0,等待,40.4,剔除,28.39,回避,相对强弱靠前；流动性偏弱；涨停可买性不足,19.08,0,过滤,涨停可买性不足；流动性低于门槛；基础评分存在惩罚项,,,,,,16.59,回避,交易门禁过滤,,,,,5.37,5.37,0.0,1,,,,1,-44.14,-21.3365,22.8035,22.07406262449212,26.50234706587324,98.851,0,0,0.5591,-0.014111637267723354,-0.04417166143359197,5457.0,59.0,0.01081180135605644,0.0147,35.480652,43.197105,33.696214,-0.407011,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,embargo,validation,embargo,unlabeled,-0.027933,0.0,-0.027933,0.0,0.0,,-0.050279,0.0,-0.050279,0.0,0.0,,-0.126629,0.0,-0.126629,0.0,0.0,,-0.042831,0.0,-0.126629,0.0,0.0,,0.005587,0.020484,-0.126629,0.0,0.0,,,,,,,
embargo,2026-03-27,20260327,20260327_603061_02,603061,603061.SH,金海通,2,当天出现买点,当天无卖点,1,1,1,0,2026-03-27 16:11:09,45.21,45.21,0.0,0.0,49.13,82.02,71.85,58.11,23.64,7.75,,,,,,,,58.2278,,,,,,,,,,,,65.32,75.0,可交易,58.35,观察,57.43,回避,V2评分较好；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,57.75,谨慎观察,V2观察以上,,,,,258.79,258.79,0.0,0,,,,1,-32.29,-13.017800000000001,19.272199999999998,16.24563997754474,41.213274560510236,60.6415,0,0,0.5591,-0.014111637267723354,-0.04417166143359197,5457.0,59.0,0.01081180135605644,0.0147,35.480652,43.197105,33.696214,-0.407011,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,embargo,validation,embargo,unlabeled,0.100004,0.100004,0.0,1.0,1.0,1.0,0.07763,0.100004,0.0,1.0,1.0,1.0,0.017505,0.100004,0.0,1.0,1.0,1.0,0.187836,0.217899,0.0,1.0,1.0,1.0,-0.320285,0.306619,-0.359069,1.0,1.0,1.0,,,,,,
embargo,2026-03-27,20260327,20260327_603880_02,603880,603880.SH,南卫股份,2,当天出现买点,当天无卖点,5,4,1,0,2026-03-27 16:12:46,52.66,52.66,0.0,100.0,49.13,40.75,91.24,63.95,8.41,5.45,,,,,,,,37.5898,,,,,,,,,,,,57.29,75.0,等待,50.66,剔除,37.47,回避,相对强弱靠前；流动性偏弱,76.82,0,过滤,流动性低于门槛,,,,,,26.09,回避,交易门禁过滤,,,,,7.18,7.18,0.0,0,,,,1,-1.8400000000000034,15.0702,16.910200000000003,9.277673847109165,27.700693132122165,46.197,0,0,0.5591,-0.014111637267723354,-0.04417166143359197,5457.0,59.0,0.01081180135605644,0.0147,35.480652,43.197105,33.696214,-0.407011,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,embargo,validation,embargo,unlabeled,0.006964,0.006964,0.0,0.0,0.0,,-0.022284,0.006964,-0.022284,0.0,0.0,,-0.103064,0.006964,-0.103064,0.0,0.0,,-0.083565,0.006964,-0.103064,0.0,0.0,,-0.089136,0.006964,-0.122563,0.0,0.0,,,,,,,
test,2026-03-30,20260330,20260330_000858_02,000858,000858.SZ,五粮液,2,当天出现买点,当天无卖点,3,2,1,0,2026-03-30 16:12:46,46.8,46.8,0.0,0.0,48.97,81.3,81.72,29.34,28.15,6.55,,,,,,,,64.5732,,,,,,,,,,,,65.02,75.0,可交易,59.14,观察,68.21,普通观察,V2与强势流动性共振；相对强弱靠前；弱市中仍保持强势,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,65.04,共振观察,研究建议通过；V2观察以上,,,,,103.46,103.46,0.0,0,,,,1,-18.700000000000003,-17.773200000000003,0.9268000000000001,10.539098605352043,47.962672986396406,60.2855,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,-0.001836,0.0,-0.001836,0.0,0.0,,0.014885,0.014885,-0.001836,0.0,0.0,,-0.003383,0.014885,-0.003383,0.0,0.0,,-0.00348,0.014885,-0.013435,0.0,0.0,,-0.03151,0.014885,-0.03151,0.0,0.0,,,,,,,
test,2026-03-30,20260330,20260330_000868_02,000868,000868.SZ,安凯客车,2,当天出现买点,当天无卖点,3,2,1,0,2026-03-30 16:12:30,34.86,34.86,0.0,0.0,48.97,33.87,72.24,11.46,4.19,6.25,,,,,,,,37.7003,,,,,,,,,,,,54.19,75.0,等待,40.65,剔除,28.34,回避,相对强弱靠前；流动性偏弱,68.38,0,过滤,流动性低于门槛,,,,,,16.65,回避,交易门禁过滤,,,,,4.61,4.61,0.0,0,,,,1,-27.64,-2.840299999999999,24.7997,15.204506043604312,17.397861937606013,43.685,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,0.0,0.0,0.0,0.0,0.0,,-0.019523,0.0,-0.019523,0.0,0.0,,-0.032538,0.0,-0.047722,0.0,0.0,,-0.034707,0.0,-0.047722,0.0,0.0,,-0.030369,0.0,-0.067245,0.0,0.0,,,,,,,
test,2026-03-30,20260330,20260330_002204_02,002204,002204.SZ,大连重工,2,当天出现买点,当天无卖点,2,3,1,0,2026-03-30 16:13:04,35.51,35.51,0.0,0.0,48.97,33.87,37.09,83.59,19.37,7.05,,,,,,,,52.9452,,,,,,,,,,,,55.22,75.0,等待,47.6,剔除,32.46,回避,流动性偏弱,98.74,0,观察,流动性低于门槛,,,,,,29.76,回避,交易门禁观察,,,,,6.63,6.63,0.0,0,,,,1,-34.99,-17.435200000000002,17.5548,17.495034067224143,26.80360610067235,43.685,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,0.001508,0.001508,0.0,0.0,0.0,,-0.006033,0.016591,-0.006033,0.0,0.0,,0.003017,0.016591,-0.00905,0.0,0.0,,0.0181,0.051282,-0.00905,1.0,0.0,,0.039216,0.051282,-0.00905,1.0,0.0,,,,,,,
test,2026-03-30,20260330,20260330_002306_03,002306,002306.SZ,*ST云网,3,当天出现买点,当天无卖点,3,3,1,0,2026-03-30 16:14:56,19.76,44.76,25.0,0.0,48.97,99.06,51.63,80.78,5.08,6.35,,,,,,,,37.4412,,,,,,,,,,,,49.07,75.0,等待,34.53,剔除,21.56,回避,流动性偏弱,55.16,0,过滤,流动性低于门槛；基础评分存在惩罚项,,,,,,10.1,回避,交易门禁过滤,,,,,2.3,2.3,0.0,0,,,,1,-43.739999999999995,-17.6812,26.058799999999998,22.00330842880982,16.19507332493435,66.5015,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,-0.013043,0.0,-0.013043,0.0,0.0,,0.056522,0.056522,-0.013043,1.0,0.0,,0.056522,0.056522,-0.013043,1.0,0.0,,0.047826,0.104348,-0.013043,1.0,1.0,7.0,0.056522,0.104348,-0.013043,1.0,1.0,7.0,,,,,,
test,2026-03-30,20260330,20260330_002940_01,002940,002940.SZ,昂利康,1,当天出现买点,当天无卖点,1,1,1,0,2026-03-30 16:16:14,42.74,42.74,0.0,0.0,48.97,95.51,83.72,14.87,14.86,7.1,,,,,,,,52.8724,,,,,,,,,,,,63.44,75.0,观察,54.33,剔除,42.12,回避,相对强弱靠前；流动性偏弱,89.72,0,过滤,流动性低于门槛,,,,,,30.39,回避,交易门禁过滤,,,,,31.29,31.29,0.0,0,,,,1,-28.259999999999998,-10.132399999999997,18.1276,14.317256554708145,35.27150691422185,65.259,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,0.013423,0.013423,0.0,0.0,0.0,,0.166187,0.166187,0.0,1.0,1.0,2.0,0.078939,0.166187,0.0,1.0,1.0,2.0,-0.026526,0.166187,-0.045382,1.0,1.0,2.0,0.129754,0.275168,-0.045382,1.0,1.0,2.0,,,,,,
test,2026-03-30,20260330,20260330_300149_04,300149,300149.SZ,睿智医药,4,当天出现买点,当天无卖点,4,3,1,0,2026-03-30 16:16:31,39.51,39.51,0.0,0.0,48.97,75.56,81.5,15.07,11.52,6.85,,,,,,,,45.8388,,,,,,,,,,,,60.11,75.0,观察,50.03,剔除,38.14,回避,相对强弱靠前；流动性偏弱,83.04,0,过滤,流动性低于门槛,,,,,,26.3,回避,交易门禁过滤,,,,,10.36,10.36,0.0,0,,,,1,-28.990000000000002,-6.328800000000001,22.6612,15.242505234157978,30.641148803528893,58.2765,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,-0.000965,0.0,-0.000965,0.0,0.0,,0.22973,0.22973,-0.000965,1.0,1.0,2.0,0.125483,0.22973,-0.000965,1.0,1.0,2.0,0.085907,0.22973,-0.000965,1.0,1.0,2.0,0.023166,0.22973,-0.000965,1.0,1.0,2.0,,,,,,
test,2026-03-30,20260330,20260330_300212_01,300212,300212.SZ,易华录,1,当天出现买点,当天无卖点,2,1,1,0,2026-03-30 16:10:17,47.07,47.07,0.0,0.0,48.97,92.45,82.82,60.18,21.23,7.5,,,,,,,,35.8607,,,,,,,,,,,,60.9,75.0,观察,57.91,剔除,57.42,回避,V2评分较好；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,57.59,谨慎观察,共振不足,,,,,12.06,12.06,0.0,0,,,,1,-27.93,11.209299999999999,39.1393,20.156132693632806,41.931713535222954,64.188,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,-0.052239,0.0,-0.052239,0.0,0.0,,-0.109453,0.0,-0.109453,0.0,0.0,,-0.30597,0.0,-0.30597,0.0,0.0,,-0.301824,0.0,-0.343284,0.0,0.0,,-0.320896,0.0,-0.361526,0.0,0.0,,,,,,,
unlabeled,2026-03-30,20260330,20260330_300807_02,300807,300807.SZ,天迈科技,2,当天出现买点,当天无卖点,2,2,1,0,2026-03-30 16:13:12,37.28,37.28,0.0,0.0,48.97,33.87,67.75,48.59,5.96,7.0,,,,,,,,43.7875,,,,,,,,,,,,57.65,75.0,等待,44.42,剔除,28.36,回避,流动性偏弱,71.92,0,过滤,流动性低于门槛,,,,,,17.98,回避,交易门禁过滤,,,,,51.25,51.25,0.0,0,,,,1,-32.72,-6.5075,26.2125,17.32070587716717,20.094526617962416,43.685,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,unlabeled,unlabeled,-0.010341,0.0,-0.010341,0.0,0.0,,0.011902,0.011902,-0.010341,0.0,0.0,,-0.009951,0.011902,-0.017561,0.0,0.0,,0.012683,0.030634,-0.017561,0.0,0.0,,,,,,,,,,,,,
test,2026-03-30,20260330,20260330_600039_02,600039,600039.SH,四川路桥,2,当天出现买点,当天无卖点,2,2,1,0,2026-03-30 16:16:14,50.84,50.84,0.0,0.0,48.97,86.25,80.31,79.12,18.37,6.85,,,,,,,,56.7351,,,,,,,,,,,,64.35,75.0,观察,59.74,观察,49.2,回避,V2评分较好；相对强弱靠前；流动性偏弱,96.74,0,观察,流动性低于门槛,,,,,,44.89,回避,V2观察以上；交易门禁观察,,,,,10.1,10.1,0.0,0,,,,1,-17.659999999999997,-5.895099999999999,11.764899999999997,8.99111298282921,38.40956521493052,62.018,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,-0.00297,0.0,-0.00297,0.0,0.0,,-0.049505,0.0,-0.063366,0.0,0.0,,-0.060396,0.0,-0.063366,0.0,0.0,,-0.066337,0.0,-0.085149,0.0,0.0,,-0.106931,0.0,-0.106931,0.0,0.0,,,,,,,
test,2026-03-30,20260330,20260330_600135_02,600135,600135.SH,乐凯胶片,2,当天出现买点,当天无卖点,2,2,1,0,2026-03-30 16:13:35,33.42,53.42,20.0,100.0,48.97,33.87,97.29,2.99,23.02,7.15,,,,,,,,51.7157,,,,,,,,,,,,55.93,75.0,等待,39.67,剔除,45.28,回避,强势流动性较好；相对强弱靠前；涨停可买性不足,43.0,0,过滤,涨停可买性不足；基础评分存在惩罚项,,,,,,27.32,回避,交易门禁过滤,,,,,11.06,11.06,0.0,1,,,,1,-38.08,-18.295699999999997,19.7843,19.044848669128353,47.32457923743221,43.685,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,0.005425,0.005425,0.0,0.0,0.0,,-0.051537,0.005425,-0.051537,0.0,0.0,,-0.128391,0.005425,-0.146474,0.0,0.0,,-0.079566,0.005425,-0.146474,0.0,0.0,,-0.097649,0.017179,-0.146474,0.0,0.0,,,,,,,
test,2026-03-30,20260330,20260330_600338_02,600338,600338.SH,西藏珠峰,2,当天出现买点,当天无卖点,2,3,1,0,2026-03-30 16:13:55,41.38,41.38,0.0,0.0,48.97,90.81,43.14,27.89,26.57,6.8,,,,,,,,60.6544,,,,,,,,,,,,58.19,75.0,观察,51.13,剔除,44.87,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,43.06,回避,共振不足,,,,,17.73,17.73,0.0,0,,,,1,-26.619999999999997,-19.2744,7.3455999999999975,13.748240703934933,33.85601571360694,63.614000000000004,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,-0.040045,0.0,-0.040045,0.0,0.0,,-0.032149,0.0,-0.043993,0.0,0.0,,-0.055838,0.0,-0.06881,0.0,0.0,,0.077834,0.077834,-0.06881,1.0,0.0,,0.41568,0.41568,-0.06881,1.0,1.0,12.0,,,,,,
test,2026-03-30,20260330,20260330_600522_01,600522,600522.SH,中天科技,1,当天出现买点,当天无卖点,1,3,1,0,2026-03-30 16:11:36,40.43,40.43,0.0,0.0,48.97,84.58,68.87,22.92,29.69,6.0,,,,,,,,62.8253,,,,,,,,,,,,60.05,75.0,观察,55.4,剔除,62.19,普通观察,V2与强势流动性共振；弱市中仍保持强势,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,59.81,谨慎观察,研究建议通过,,,,,28.99,28.99,0.0,0,,,,1,-19.57,-22.3953,-2.8252999999999986,12.19642490090163,45.21891528995361,61.433499999999995,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,0.037944,0.037944,0.0,0.0,0.0,,0.011383,0.037944,0.0,0.0,0.0,,0.043463,0.057951,0.0,1.0,0.0,,-0.022766,0.083132,-0.022766,1.0,0.0,,0.207313,0.234219,-0.041049,1.0,1.0,15.0,,,,,,
test,2026-03-30,20260330,20260330_600988_02,600988,600988.SH,赤峰黄金,2,当天出现买点,当天无卖点,2,3,1,0,2026-03-30 16:12:43,34.67,34.67,0.0,0.0,48.97,33.87,93.53,18.43,29.43,5.55,,,,,,,,67.4377,,,,,,,,,,,,62.69,75.0,观察,56.44,剔除,68.3,普通观察,V2与强势流动性共振；相对强弱靠前；弱市中仍保持强势,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,64.15,共振观察,研究建议通过,,,,,42.94,42.94,0.0,0,,,,1,-20.83,-32.767700000000005,-11.937700000000007,16.583725680015334,52.46511126453464,43.685,0,0,-0.2359,0.016739010534887022,-0.050060346793583954,5454.0,65.0,0.011917858452511918,0.0128,36.44183,43.659168,33.792638,-0.392255,risk_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,embargo,validation,embargo,test,unlabeled,0.004891,0.004891,0.0,0.0,0.0,,0.047974,0.056125,0.0,1.0,0.0,,0.017466,0.056125,0.0,1.0,0.0,,0.024918,0.102934,0.0,1.0,1.0,6.0,-0.129716,0.102934,-0.129716,1.0,1.0,6.0,,,,,,
