trade_date,signal_date,nav,equity,cash,position_ratio,position_count,in_risk,force_sells
2024-07-05,2024-07-04,0.914818,457409.12,192118.12,0.4,5,True,0
2024-07-08,2024-07-05,0.915416,457708.12,192118.12,0.4,5,True,0
2024-07-09,2024-07-08,0.928392,464196.12,192118.12,0.4,5,True,0
2024-07-10,2024-07-09,0.91043,455215.12,192118.12,0.4,5,True,0
2024-07-11,2024-07-10,0.923826,461913.12,192118.12,0.4,5,True,0
2024-07-12,2024-07-11,0.92136,460680.12,192118.12,0.4,5,True,0
2024-07-15,2024-07-12,0.932014,466007.12,192118.12,0.4,5,True,0
2024-07-16,2024-07-15,0.933952,466976.12,192118.12,0.4,5,True,0
2024-07-17,2024-07-16,0.910116,455058.12,192118.12,0.4,5,True,0
2024-07-18,2024-07-17,0.912526,456263.12,192118.12,0.4,5,True,0
2024-07-19,2024-07-18,0.902386,451193.12,192118.12,0.4,5,True,0
2024-07-22,2024-07-19,0.89691,448455.12,192118.12,0.4,5,True,0
2024-07-23,2024-07-22,0.876088,438044.12,192118.12,0.4,5,True,0
2024-07-24,2024-07-23,0.875398,437699.12,192118.12,0.4,5,True,0
2024-07-25,2024-07-24,0.855694,427847.12,192118.12,0.4,5,True,0
2024-07-26,2024-07-25,0.860006,430003.12,192118.12,0.4,5,True,0
2024-07-29,2024-07-26,0.863696,431848.12,192118.12,0.4,5,True,0
2024-07-30,2024-07-29,0.85282,426410.12,192118.12,0.4,5,True,0
2024-07-31,2024-07-30,0.86861,434305.12,192118.12,0.4,5,True,0
2024-08-01,2024-07-31,0.87019,435095.12,192118.12,0.4,5,True,0
2024-08-02,2024-08-01,0.860594,430297.12,192118.12,0.4,5,True,0
2024-08-05,2024-08-02,0.840824,420412.12,192118.12,0.4,5,True,0
2024-08-06,2024-08-05,0.839214,419607.12,192118.12,0.4,5,True,0
2024-08-07,2024-08-06,0.843718,421859.12,192118.12,0.4,5,True,0
2024-08-08,2024-08-07,0.838144,419072.12,192118.12,0.4,5,True,0
2024-08-09,2024-08-08,0.842112,421056.12,192118.12,0.4,5,True,0
2024-08-12,2024-08-09,0.843924,421962.12,192118.12,0.4,5,True,0
2024-08-13,2024-08-12,0.845984,422992.12,192118.12,0.4,5,True,0
2024-08-14,2024-08-13,0.84364,421820.12,192118.12,0.4,5,True,0
2024-08-15,2024-08-14,0.84868,424340.12,192118.12,0.4,5,True,0
2024-08-16,2024-08-15,0.852088,426044.12,192118.12,0.4,5,True,0
2024-08-19,2024-08-16,0.860212,430106.12,192118.12,0.4,5,True,0
2024-08-20,2024-08-19,0.852724,426362.12,192118.12,0.4,5,True,0
2024-08-21,2024-08-20,0.85921,429605.12,192118.12,0.4,5,True,0
2024-08-22,2024-08-21,0.856928,428464.12,192118.12,0.4,5,True,0
2024-08-23,2024-08-22,0.85673,428365.12,192118.12,0.4,5,True,0
2024-08-26,2024-08-23,0.862278,431139.12,192118.12,0.4,5,True,0
2024-08-27,2024-08-26,0.861718,430859.12,192118.12,0.4,5,True,0
2024-08-28,2024-08-27,0.857076,428538.12,192118.12,0.4,5,True,0
2024-08-29,2024-08-28,0.855872,427936.12,192118.12,0.4,5,True,0
2024-08-30,2024-08-29,0.856568,428284.12,192118.12,0.4,5,True,0
2024-09-02,2024-08-30,0.852012,426006.12,192118.12,0.4,5,True,0
2024-09-03,2024-09-02,0.849198,424599.12,192118.12,0.4,5,True,0
2024-09-04,2024-09-03,0.833098,416549.12,192118.12,0.4,5,True,0
2024-09-05,2024-09-04,0.831068,415534.12,192118.12,0.4,5,True,0
2024-09-06,2024-09-05,0.831112,415556.12,192118.12,0.4,5,True,0
2024-09-09,2024-09-06,0.82042,410210.12,192118.12,0.4,5,True,0
2024-09-10,2024-09-09,0.82065,410325.12,192118.12,0.4,5,True,0
2024-09-11,2024-09-10,0.81507,407535.12,192118.12,0.4,5,True,0
2024-09-12,2024-09-11,0.817696,408848.12,192118.12,0.4,5,True,0
2024-09-13,2024-09-12,0.819916,409958.12,192118.12,0.4,5,True,0
2024-09-18,2024-09-13,0.8263,413150.12,192118.12,0.4,5,True,0
2024-09-19,2024-09-18,0.837212,418606.12,192118.12,0.4,5,True,0
2024-09-20,2024-09-19,0.85142,425710.12,192118.12,0.4,5,True,0
2024-09-23,2024-09-20,0.86017,430085.12,192118.12,0.4,5,True,0
2024-09-24,2024-09-23,0.872898,436449.12,192118.12,0.4,5,True,0
2024-09-25,2024-09-24,0.87799,438995.12,192118.12,0.4,5,True,0
2024-09-26,2024-09-25,0.891898,445949.12,192118.12,0.4,5,True,0
2024-09-27,2024-09-26,0.901356,450678.12,192118.12,0.4,5,True,0
2024-09-30,2024-09-27,0.939678,469839.12,192118.12,0.4,5,True,0
2024-10-08,2024-09-30,0.943734,471867.12,192118.12,0.4,5,True,0
2024-10-09,2024-10-08,0.894468,447234.12,192118.12,0.4,5,True,0
2024-10-10,2024-10-09,0.906982,453491.12,192118.12,0.4,5,True,0
2024-10-11,2024-10-10,0.903306,451653.12,192118.12,0.4,5,True,0
2024-10-14,2024-10-11,0.92866,464330.12,192118.12,0.4,5,True,0
2024-10-15,2024-10-14,0.912142,456071.12,192118.12,0.4,5,True,0
2024-10-16,2024-10-15,0.92907,464535.12,192118.12,0.4,5,True,0
2024-10-17,2024-10-16,0.92797,463985.12,192118.12,0.4,5,True,0
2024-10-18,2024-10-17,0.935436,467718.12,192118.12,0.4,5,True,0
2024-10-21,2024-10-18,0.943998,471999.12,192118.12,0.4,5,True,0
2024-10-22,2024-10-21,0.942714,471357.12,192118.12,0.4,5,True,0
2024-10-23,2024-10-22,0.93376,466880.12,192118.12,0.4,5,True,0
2024-10-24,2024-10-23,0.93515,467575.12,192118.12,0.4,5,True,0
2024-10-25,2024-10-24,0.92206,461030.12,192118.12,0.4,5,True,0
2024-10-28,2024-10-25,0.931754,465877.12,192118.12,0.4,5,True,0
2024-10-29,2024-10-28,0.934382,467191.12,192118.12,0.4,5,True,0
2024-10-30,2024-10-29,0.933958,466979.12,192118.12,0.4,5,True,0
2024-10-31,2024-10-30,0.936724,468362.12,192118.12,0.4,5,True,0
2024-11-01,2024-10-31,0.935614,467807.12,192118.12,0.4,5,True,0
2024-11-04,2024-11-01,0.947028,473514.16,195745.16,0.6,5,False,0
2024-11-05,2024-11-04,0.985432,492716.16,195745.16,0.6,5,False,0
2024-11-06,2024-11-05,1.007248,503624.16,195745.16,0.6,5,False,0
2024-11-07,2024-11-06,1.012616,506308.16,195745.16,0.6,5,False,0
2024-11-08,2024-11-07,1.011888,505944.16,195745.16,0.6,5,False,0
2024-11-11,2024-11-08,1.036988,518494.16,195745.16,0.6,5,False,0
2024-11-12,2024-11-11,1.016658,508329.16,195745.16,0.6,5,False,0
2024-11-13,2024-11-12,1.003614,501807.16,195745.16,0.6,5,False,0
2024-11-14,2024-11-13,0.99072,495360.16,195745.16,0.6,5,False,0
2024-11-15,2024-11-14,0.965296,482648.16,195745.16,0.6,5,False,0
2024-11-18,2024-11-15,0.858621,429310.68,217351.68,0.6,5,False,0
2024-11-19,2024-11-18,0.857875,428937.68,217351.68,0.4,5,True,0
2024-11-20,2024-11-19,0.872197,436098.68,217351.68,0.4,5,True,0
2024-11-21,2024-11-20,0.874727,437363.68,217351.68,0.4,5,True,0
2024-11-22,2024-11-21,0.865597,432798.68,217351.68,0.4,5,True,0
2024-11-25,2024-11-22,0.861507,430753.68,217351.68,0.4,5,True,0
2024-11-26,2024-11-25,0.849099,424549.68,217351.68,0.4,5,True,0
2024-11-27,2024-11-26,0.867295,433647.68,217351.68,0.4,5,True,0
2024-11-28,2024-11-27,0.862437,431218.68,217351.68,0.4,5,True,0
2024-11-29,2024-11-28,0.879967,439983.68,217351.68,0.4,5,True,0
2024-12-02,2024-11-29,0.884573,442286.68,217351.68,0.4,5,True,0
2024-12-03,2024-12-02,0.871073,435536.68,217351.68,0.4,5,True,0
2024-12-04,2024-12-03,0.866035,433017.68,217351.68,0.4,5,True,0
2024-12-05,2024-12-04,0.877001,438500.68,217351.68,0.4,5,True,0
2024-12-06,2024-12-05,0.883811,441905.68,217351.68,0.4,5,True,0
2024-12-09,2024-12-06,0.883791,441895.68,217351.68,0.4,5,True,0
2024-12-10,2024-12-09,0.891103,445551.68,217351.68,0.4,5,True,0
2024-12-11,2024-12-10,0.890465,445232.68,217351.68,0.4,5,True,0
2024-12-12,2024-12-11,0.888983,444491.68,217351.68,0.4,5,True,0
2024-12-13,2024-12-12,0.880695,440347.68,217351.68,0.4,5,True,0
2024-12-16,2024-12-13,0.869893,434946.68,217351.68,0.4,5,True,0
2024-12-17,2024-12-16,0.863367,431683.68,217351.68,0.4,5,True,0
2024-12-18,2024-12-17,0.872285,436142.68,217351.68,0.4,5,True,0
2024-12-19,2024-12-18,0.880197,440098.68,217351.68,0.4,5,True,0
2024-12-20,2024-12-19,0.888579,444289.68,217351.68,0.4,5,True,0
2024-12-23,2024-12-20,0.869875,434937.68,217351.68,0.4,5,True,0
2024-12-24,2024-12-23,0.871547,435773.68,217351.68,0.4,5,True,0
2024-12-25,2024-12-24,0.870777,435388.68,217351.68,0.4,5,True,0
2024-12-26,2024-12-25,0.879877,439938.68,217351.68,0.4,5,True,0
2024-12-27,2024-12-26,0.871109,435554.68,217351.68,0.4,5,True,0
2024-12-30,2024-12-27,0.873215,436607.68,217351.68,0.4,5,True,0
2024-12-31,2024-12-30,0.854333,427166.68,217351.68,0.4,5,True,0
2025-01-02,2024-12-31,0.837877,418938.68,217351.68,0.4,5,True,0
2025-01-03,2025-01-02,0.830501,415250.68,217351.68,0.4,5,True,0
2025-01-06,2025-01-03,0.826905,413452.68,217351.68,0.4,5,True,0
2025-01-07,2025-01-06,0.838743,419371.68,217351.68,0.4,5,True,0
2025-01-08,2025-01-07,0.834891,417445.68,217351.68,0.4,5,True,0
2025-01-09,2025-01-08,0.836437,418218.68,217351.68,0.4,5,True,0
2025-01-10,2025-01-09,0.829957,414978.68,217351.68,0.4,5,True,0
2025-01-13,2025-01-10,0.826373,413186.68,217351.68,0.4,5,True,0
2025-01-14,2025-01-13,0.850707,425353.68,217351.68,0.4,5,True,0
2025-01-15,2025-01-14,0.846881,423440.68,217351.68,0.4,5,True,0
2025-01-16,2025-01-15,0.851023,425511.68,217351.68,0.4,5,True,0
2025-01-17,2025-01-16,0.847667,423833.68,217351.68,0.4,5,True,0
2025-01-20,2025-01-17,0.849165,424582.68,217351.68,0.4,5,True,0
2025-01-21,2025-01-20,0.862375,431187.68,217351.68,0.4,5,True,0
2025-01-22,2025-01-21,0.859397,429698.68,217351.68,0.4,5,True,0
2025-01-23,2025-01-22,0.855005,427502.68,217351.68,0.4,5,True,0
2025-01-24,2025-01-23,0.868607,434303.68,217351.68,0.4,5,True,0
2025-01-27,2025-01-24,0.864977,432488.68,217351.68,0.4,5,True,0
2025-02-05,2025-01-27,0.878509,439254.68,217351.68,0.4,5,True,0
2025-02-06,2025-02-05,0.897651,448825.68,217351.68,0.4,5,True,0
2025-02-07,2025-02-06,0.896117,448058.68,217351.68,0.4,5,True,0
2025-02-10,2025-02-07,0.897325,448662.68,217351.68,0.4,5,True,0
2025-02-11,2025-02-10,0.892605,446302.68,217351.68,0.4,5,True,0
2025-02-12,2025-02-11,0.899819,449909.68,217351.68,0.4,5,True,0
2025-02-13,2025-02-12,0.887701,443850.68,217351.68,0.4,5,True,0
2025-02-14,2025-02-13,0.891249,445624.68,217351.68,0.4,5,True,0
2025-02-17,2025-02-14,0.896397,448198.68,217351.68,0.4,5,True,0
2025-02-18,2025-02-17,0.887959,443979.68,217351.68,0.4,5,True,0
2025-02-19,2025-02-18,0.901573,450786.68,217351.68,0.4,5,True,0
2025-02-20,2025-02-19,0.905265,452632.68,217351.68,0.4,5,True,0
2025-02-21,2025-02-20,0.916109,458054.68,217351.68,0.4,5,True,0
2025-02-24,2025-02-21,0.920033,460016.68,217351.68,0.4,5,True,0
2025-02-25,2025-02-24,0.912711,456355.68,217351.68,0.4,5,True,0
2025-02-26,2025-02-25,0.911225,455612.68,217351.68,0.4,5,True,0
2025-02-27,2025-02-26,0.911497,455748.68,217351.68,0.4,5,True,0
2025-02-28,2025-02-27,0.887727,443863.68,217351.68,0.4,5,True,0
2025-03-03,2025-02-28,0.881553,440776.68,217351.68,0.4,5,True,0
2025-03-04,2025-03-03,0.882431,441215.68,217351.68,0.4,5,True,0
2025-03-05,2025-03-04,0.883351,441675.68,217351.68,0.4,5,True,0
2025-03-06,2025-03-05,0.907709,453854.68,217351.68,0.4,5,True,0
2025-03-07,2025-03-06,0.905157,452578.68,217351.68,0.4,5,True,0
2025-03-10,2025-03-07,0.897445,448722.68,217351.68,0.4,5,True,0
2025-03-11,2025-03-10,0.892939,446469.68,217351.68,0.4,5,True,0
2025-03-12,2025-03-11,0.891661,445830.68,217351.68,0.4,5,True,0
2025-03-13,2025-03-12,0.880333,440166.68,217351.68,0.4,5,True,0
2025-03-14,2025-03-13,0.886877,443438.68,217351.68,0.4,5,True,0
2025-03-17,2025-03-14,0.885903,442951.68,217351.68,0.4,5,True,0
2025-03-18,2025-03-17,0.890443,445221.68,217351.68,0.4,5,True,0
2025-03-19,2025-03-18,0.885677,442838.68,217351.68,0.4,5,True,0
2025-03-20,2025-03-19,0.879911,439955.68,217351.68,0.4,5,True,0
2025-03-21,2025-03-20,0.870381,435190.68,217351.68,0.4,5,True,0
2025-03-24,2025-03-21,0.874901,437450.68,217351.68,0.4,5,True,0
2025-03-25,2025-03-24,0.867389,433694.68,217351.68,0.4,5,True,0
2025-03-26,2025-03-25,0.869257,434628.68,217351.68,0.4,5,True,0
2025-03-27,2025-03-26,0.869009,434504.68,217351.68,0.4,5,True,0
2025-03-28,2025-03-27,0.863847,431923.68,217351.68,0.4,5,True,0
2025-03-31,2025-03-28,0.858979,429489.68,217351.68,0.4,5,True,0
2025-04-01,2025-03-31,0.861291,430645.68,217351.68,0.4,5,True,0
2025-04-02,2025-04-01,0.861501,430750.68,217351.68,0.4,5,True,0
2025-04-03,2025-04-02,0.849297,424648.68,217351.68,0.4,5,True,0
2025-04-07,2025-04-03,0.812073,406036.68,217351.68,0.4,5,True,0
2025-04-08,2025-04-07,0.800211,400105.68,217351.68,0.4,5,True,0
2025-04-09,2025-04-08,0.811123,405561.68,217351.68,0.4,5,True,0
2025-04-10,2025-04-09,0.822559,411279.68,217351.68,0.4,5,True,0
2025-04-11,2025-04-10,0.826439,413219.68,217351.68,0.4,5,True,0
2025-04-14,2025-04-11,0.829155,414577.68,217351.68,0.4,5,True,0
2025-04-15,2025-04-14,0.824375,412187.68,217351.68,0.4,5,True,0
2025-04-16,2025-04-15,0.824997,412498.68,217351.68,0.4,5,True,0
2025-04-17,2025-04-16,0.822559,411279.68,217351.68,0.4,5,True,0
2025-04-18,2025-04-17,0.823551,411775.68,217351.68,0.4,5,True,0
2025-04-21,2025-04-18,0.831451,415725.68,217351.68,0.4,5,True,0
2025-04-22,2025-04-21,0.828737,414368.68,217351.68,0.4,5,True,0
2025-04-23,2025-04-22,0.830063,415031.68,217351.68,0.4,5,True,0
2025-04-24,2025-04-23,0.826323,413161.68,217351.68,0.4,5,True,0
2025-04-25,2025-04-24,0.828647,414323.68,217351.68,0.4,5,True,0
2025-04-28,2025-04-25,0.826615,413307.68,217351.68,0.4,5,True,0
2025-04-29,2025-04-28,0.829581,414790.68,217351.68,0.4,5,True,0
2025-04-30,2025-04-29,0.834063,417031.68,217351.68,0.4,5,True,0
2025-05-06,2025-04-30,0.843551,421775.68,217351.68,0.4,5,True,0
2025-05-07,2025-05-06,0.839133,419566.68,217351.68,0.4,5,True,0
2025-05-08,2025-05-07,0.844233,422116.68,217351.68,0.4,5,True,0
2025-05-09,2025-05-08,0.836179,418089.68,217351.68,0.4,5,True,0
2025-05-12,2025-05-09,0.843659,421829.68,217351.68,0.4,5,True,0
2025-05-13,2025-05-12,0.841647,420823.68,217351.68,0.4,5,True,0
2025-05-14,2025-05-13,0.842749,421374.68,217351.68,0.4,5,True,0
2025-05-15,2025-05-14,0.833249,416624.68,217351.68,0.4,5,True,0
2025-05-16,2025-05-15,0.832117,416058.68,217351.68,0.4,5,True,0
2025-05-19,2025-05-16,0.832469,416234.68,217351.68,0.4,5,True,0
2025-05-20,2025-05-19,0.833867,416933.68,217351.68,0.4,5,True,0
2025-05-21,2025-05-20,0.828865,414432.68,217351.68,0.4,5,True,0
2025-05-22,2025-05-21,0.827051,413525.68,217351.68,0.4,5,True,0
2025-05-23,2025-05-22,0.822819,411409.68,217351.68,0.4,5,True,0
2025-05-26,2025-05-23,0.825397,412698.68,217351.68,0.4,5,True,0
2025-05-27,2025-05-26,0.821633,410816.68,217351.68,0.4,5,True,0
2025-05-28,2025-05-27,0.817561,408780.68,217351.68,0.4,5,True,0
2025-05-29,2025-05-28,0.827801,413900.68,217351.68,0.4,5,True,0
2025-05-30,2025-05-29,0.819911,409955.68,217351.68,0.4,5,True,0
2025-06-03,2025-05-30,0.828665,414332.68,217351.68,0.4,5,True,0
2025-06-04,2025-06-03,0.817923,408961.68,217351.68,0.4,5,True,0
2025-06-05,2025-06-04,0.826147,413073.68,217351.68,0.4,5,True,0
2025-06-06,2025-06-05,0.825185,412592.68,217351.68,0.4,5,True,0
2025-06-09,2025-06-06,0.827687,413843.68,217351.68,0.4,5,True,0
2025-06-10,2025-06-09,0.820751,410375.68,217351.68,0.4,5,True,0
2025-06-11,2025-06-10,0.822155,411077.68,217351.68,0.4,5,True,0
2025-06-12,2025-06-11,0.820125,410062.68,217351.68,0.4,5,True,0
2025-06-13,2025-06-12,0.819679,409839.68,217351.68,0.4,5,True,0
2025-06-16,2025-06-13,0.822143,411071.68,217351.68,0.4,5,True,0
2025-06-17,2025-06-16,0.824277,412138.68,217351.68,0.4,5,True,0
2025-06-18,2025-06-17,0.827763,413881.68,217351.68,0.4,5,True,0
2025-06-19,2025-06-18,0.825005,412502.68,217351.68,0.4,5,True,0
2025-06-20,2025-06-19,0.819335,409667.68,217351.68,0.4,5,True,0
2025-06-23,2025-06-20,0.824651,412325.68,217351.68,0.4,5,True,0
2025-06-24,2025-06-23,0.829149,414574.68,217351.68,0.4,5,True,0
2025-06-25,2025-06-24,0.834929,417464.68,217351.68,0.4,5,True,0
2025-06-26,2025-06-25,0.831593,415796.68,217351.68,0.4,5,True,0
2025-06-27,2025-06-26,0.831047,415523.68,217351.68,0.4,5,True,0
2025-06-30,2025-06-27,0.834557,417278.68,217351.68,0.4,5,True,0
2025-07-01,2025-06-30,0.833585,416792.68,217351.68,0.4,5,True,0
2025-07-02,2025-07-01,0.826507,413253.68,217351.68,0.4,5,True,0
2025-07-03,2025-07-02,0.810185,405092.68,217351.68,0.4,5,True,0
2025-07-04,2025-07-03,0.808327,404163.68,217351.68,0.4,5,True,0
2025-07-07,2025-07-04,0.801647,400823.68,217351.68,0.4,5,True,0
2025-07-08,2025-07-07,0.806713,403356.68,217351.68,0.4,5,True,0
2025-07-09,2025-07-08,0.805403,402701.68,217351.68,0.4,5,True,0
2025-07-10,2025-07-09,0.805401,402700.68,217351.68,0.4,5,True,0
2025-07-11,2025-07-10,0.806871,403435.68,217351.68,0.4,5,True,0
2025-07-14,2025-07-11,0.801137,400568.68,217351.68,0.4,5,True,0
2025-07-15,2025-07-14,0.804249,402124.68,217351.68,0.4,5,True,0
2025-07-16,2025-07-15,0.802205,401102.68,217351.68,0.4,5,True,0
2025-07-17,2025-07-16,0.808749,404374.68,217351.68,0.4,5,True,0
2025-07-18,2025-07-17,0.807633,403816.68,217351.68,0.4,5,True,0
2025-07-21,2025-07-18,0.809247,404623.68,217351.68,0.4,5,True,0
2025-07-22,2025-07-21,0.813209,406604.68,217351.68,0.4,5,True,0
2025-07-23,2025-07-22,0.815841,407920.68,217351.68,0.4,5,True,0
2025-07-24,2025-07-23,0.820831,410415.68,217351.68,0.4,5,True,0
2025-07-25,2025-07-24,0.827509,413754.68,217351.68,0.4,5,True,0
2025-07-28,2025-07-25,0.824229,412114.68,217351.68,0.4,5,True,0
2025-07-29,2025-07-28,0.824629,412314.68,217351.68,0.4,5,True,0
2025-07-30,2025-07-29,0.822205,411102.68,217351.68,0.4,5,True,0
2025-07-31,2025-07-30,0.818787,409393.68,217351.68,0.4,5,True,0
2025-08-01,2025-07-31,0.816741,408370.68,217351.68,0.4,5,True,0
2025-08-04,2025-08-01,0.817745,408872.68,217351.68,0.4,5,True,0
2025-08-05,2025-08-04,0.818183,409091.68,217351.68,0.4,5,True,0
2025-08-06,2025-08-05,0.818845,409422.68,217351.68,0.4,5,True,0
2025-08-07,2025-08-06,0.820007,410003.68,217351.68,0.4,5,True,0
2025-08-08,2025-08-07,0.815227,407613.68,217351.68,0.4,5,True,0
2025-08-11,2025-08-08,0.822205,411102.68,217351.68,0.4,5,True,0
2025-08-12,2025-08-11,0.821859,410929.68,217351.68,0.4,5,True,0
2025-08-13,2025-08-12,0.823713,411856.68,217351.68,0.4,5,True,0
2025-08-14,2025-08-13,0.831947,415973.68,217351.68,0.4,5,True,0
2025-08-15,2025-08-14,0.836907,418453.68,217351.68,0.4,5,True,0
2025-08-18,2025-08-15,0.852845,426422.68,217351.68,0.4,5,True,0
2025-08-19,2025-08-18,0.850205,425102.68,217351.68,0.4,5,True,0
2025-08-20,2025-08-19,0.859695,429847.68,217351.68,0.4,5,True,0
2025-08-21,2025-08-20,0.867081,433540.68,217351.68,0.4,5,True,0
2025-08-22,2025-08-21,0.879441,439720.68,217351.68,0.4,5,True,0
2025-08-25,2025-08-22,0.884383,442191.68,217351.68,0.4,5,True,0
2025-08-26,2025-08-25,0.901685,450842.68,217351.68,0.4,5,True,0
2025-08-27,2025-08-26,0.900281,450140.68,217351.68,0.4,5,True,0
2025-08-28,2025-08-27,0.914131,457065.68,217351.68,0.4,5,True,0
2025-08-29,2025-08-28,0.914921,457460.68,217351.68,0.4,5,True,0
2025-09-01,2025-08-29,0.912351,456175.68,217351.68,0.4,5,True,0
2025-09-02,2025-09-01,0.896287,448143.68,217351.68,0.4,5,True,0
2025-09-03,2025-09-02,0.884511,442255.68,217351.68,0.4,5,True,0
2025-09-04,2025-09-03,0.868005,434002.68,217351.68,0.4,5,True,0
2025-09-05,2025-09-04,0.877597,438798.68,217351.68,0.4,5,True,0
2025-09-08,2025-09-05,0.888463,444231.68,217351.68,0.4,5,True,0
2025-09-09,2025-09-08,0.871909,435954.68,217351.68,0.4,5,True,0
2025-09-10,2025-09-09,0.872179,436089.68,217351.68,0.4,5,True,0
2025-09-11,2025-09-10,0.885005,442502.68,217351.68,0.4,5,True,0
2025-09-12,2025-09-11,0.885885,442942.68,217351.68,0.4,5,True,0
2025-09-15,2025-09-12,0.896961,448480.68,217351.68,0.4,5,True,0
2025-09-16,2025-09-15,0.895655,447827.68,217351.68,0.4,5,True,0
2025-09-17,2025-09-16,0.898889,449444.68,217351.68,0.4,5,True,0
2025-09-18,2025-09-17,0.905035,452517.68,217351.68,0.4,5,True,0
2025-09-19,2025-09-18,0.903455,451727.68,217351.68,0.4,5,True,0
2025-09-22,2025-09-19,0.920423,460211.68,217351.68,0.4,5,True,0
2025-09-23,2025-09-22,0.916321,458160.68,217351.68,0.4,5,True,0
2025-09-24,2025-09-23,0.938935,469467.68,217351.68,0.4,5,True,0
2025-09-25,2025-09-24,0.945839,472919.68,217351.68,0.4,5,True,0
2025-09-26,2025-09-25,0.936343,468171.68,217351.68,0.4,5,True,0
2025-09-29,2025-09-26,0.941983,470991.68,217351.68,0.4,5,True,0
2025-09-30,2025-09-29,0.957353,478676.68,217351.68,0.4,5,True,0
2025-10-09,2025-09-30,0.982521,491260.68,217351.68,0.4,5,True,0
2025-10-10,2025-10-09,0.943385,471692.68,217351.68,0.4,5,True,0
2025-10-13,2025-10-10,0.927849,463924.68,217351.68,0.4,5,True,0
2025-10-14,2025-10-13,0.902431,451215.68,217351.68,0.4,5,True,0
2025-10-15,2025-10-14,0.916113,458056.68,217351.68,0.4,5,True,0
2025-10-16,2025-10-15,0.910363,455181.68,217351.68,0.4,5,True,0
2025-10-17,2025-10-16,0.890335,445167.68,217351.68,0.4,5,True,0
2025-10-20,2025-10-17,0.886683,443341.68,217351.68,0.4,5,True,0
2025-10-21,2025-10-20,0.902969,451484.68,217351.68,0.4,5,True,0
2025-10-22,2025-10-21,0.900287,450143.68,217351.68,0.4,5,True,0
2025-10-23,2025-10-22,0.899093,449546.68,217351.68,0.4,5,True,0
2025-10-24,2025-10-23,0.912059,456029.68,217351.68,0.4,5,True,0
2025-10-27,2025-10-24,0.922251,461125.68,217351.68,0.4,5,True,0
2025-10-28,2025-10-27,0.921817,460908.68,217351.68,0.4,5,True,0
2025-10-29,2025-10-28,0.924819,462409.68,217351.68,0.4,5,True,0
2025-10-30,2025-10-29,0.921621,460810.68,217351.68,0.4,5,True,0
2025-10-31,2025-10-30,0.921035,460517.68,217351.68,0.4,5,True,0
2025-11-03,2025-10-31,0.921215,460607.68,217351.68,0.4,5,True,0
2025-11-04,2025-11-03,0.916821,458410.68,217351.68,0.4,5,True,0
2025-11-05,2025-11-04,0.911973,455986.68,217351.68,0.4,5,True,0
2025-11-06,2025-11-05,0.921453,460726.68,217351.68,0.4,5,True,0
2025-11-07,2025-11-06,0.913911,456955.68,217351.68,0.4,5,True,0
2025-11-10,2025-11-07,0.913767,456883.68,217351.68,0.4,5,True,0
2025-11-11,2025-11-10,0.902539,451269.68,217351.68,0.4,5,True,0
2025-11-12,2025-11-11,0.898389,449194.68,217351.68,0.4,5,True,0
2025-11-13,2025-11-12,0.901827,450913.68,217351.68,0.4,5,True,0
2025-11-14,2025-11-13,0.890675,445337.68,217351.68,0.4,5,True,0
2025-11-17,2025-11-14,0.892679,446339.68,217351.68,0.4,5,True,0
2025-11-18,2025-11-17,0.906827,453413.68,217351.68,0.4,5,True,0
2025-11-19,2025-11-18,0.902365,451182.68,217351.68,0.4,5,True,0
2025-11-20,2025-11-19,0.892793,446396.68,217351.68,0.4,5,True,0
2025-11-21,2025-11-20,0.879931,439965.68,217351.68,0.4,5,True,0
2025-11-24,2025-11-21,0.898269,449134.68,217351.68,0.4,5,True,0
2025-11-25,2025-11-24,0.904041,452020.68,217351.68,0.4,5,True,0
2025-11-26,2025-11-25,0.908415,454207.68,217351.68,0.4,5,True,0
2025-11-27,2025-11-26,0.903317,451658.68,217351.68,0.4,5,True,0
2025-11-28,2025-11-27,0.910709,455354.68,217351.68,0.4,5,True,0
2025-12-01,2025-11-28,0.916203,458101.68,217351.68,0.4,5,True,0
2025-12-02,2025-12-01,0.913343,456671.68,217351.68,0.4,5,True,0
2025-12-03,2025-12-02,0.903619,451809.68,217351.68,0.4,5,True,0
2025-12-04,2025-12-03,0.906655,453327.68,217351.68,0.4,5,True,0
2025-12-05,2025-12-04,0.908755,454377.68,217351.68,0.4,5,True,0
2025-12-08,2025-12-05,0.913107,456553.68,217351.68,0.4,5,True,0
2025-12-09,2025-12-08,0.910419,455209.68,217351.68,0.4,5,True,0
2025-12-10,2025-12-09,0.907807,453903.68,217351.68,0.4,5,True,0
2025-12-11,2025-12-10,0.899885,449942.68,217351.68,0.4,5,True,0
2025-12-12,2025-12-11,0.906605,453302.68,217351.68,0.4,5,True,0
2025-12-15,2025-12-12,0.898957,449478.68,217351.68,0.4,5,True,0
2025-12-16,2025-12-15,0.890813,445406.68,217351.68,0.4,5,True,0
2025-12-17,2025-12-16,0.895755,447877.68,217351.68,0.4,5,True,0
2025-12-18,2025-12-17,0.888007,444003.68,217351.68,0.4,5,True,0
2025-12-19,2025-12-18,0.836995,418497.68,217351.68,0.4,5,True,0
2025-12-22,2025-12-19,0.842379,421189.68,217351.68,0.4,5,True,0
