strategy,signal_date,exit_date,cycle_ret,selected_count,gross_exposure,market_amount_ratio_20,market_liquidity_bucket,index_bucket,market_bs_ratio,market_avg_score,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,avg_vol_20,median_hist_mdd_20,top_industry,top_industry_weight,industry_count,amount_state,industry_concentration_bucket,volatility_bucket
tiered_liquidity_then_bs_v2,2026-03-09,2026-03-23,-0.08718940804174646,5,1.0,1.107119274217464,normal_liquidity,index_neutral,0.045197,39.83363220494053,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.02794785820143215,-0.07025411061285514,电气设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-09,2026-03-23,-0.00917219187787122,5,1.0,1.107119274217464,normal_liquidity,index_neutral,0.045197,39.83363220494053,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.02794785820143215,-0.07025411061285514,半导体,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2026-03-09,2026-03-23,0.01659757722819461,5,1.0,1.107119274217464,normal_liquidity,index_neutral,0.045197,39.83363220494053,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.02794785820143215,-0.07025411061285514,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-09,2026-03-23,-0.015571302149144668,5,0.21222136443698458,1.107119274217464,normal_liquidity,index_neutral,0.045197,39.83363220494053,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.02794785820143215,-0.07025411061285514,半导体,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-09,2026-03-23,-0.031645667574350236,5,0.8250000000000001,1.107119274217464,normal_liquidity,index_neutral,0.045197,39.83363220494053,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.02794785820143215,-0.07025411061285514,半导体,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2026-03-10,2026-03-24,-0.0004421280767110715,5,1.0,1.0058809391378283,normal_liquidity,index_neutral,0.048325,40.86597656965038,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.027416200825658977,-0.05449936628643848,电气设备,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-10,2026-03-24,0.015152121799018347,5,1.0,1.0058809391378283,normal_liquidity,index_neutral,0.048325,40.86597656965038,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.027416200825658977,-0.05449936628643848,半导体,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2026-03-10,2026-03-24,0.005818524293975655,5,1.0,1.0058809391378283,normal_liquidity,index_neutral,0.048325,40.86597656965038,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.027416200825658977,-0.05449936628643848,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-10,2026-03-24,0.01453254565720241,5,0.19540991205061511,1.0058809391378283,normal_liquidity,index_neutral,0.048325,40.86597656965038,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.027416200825658977,-0.05449936628643848,半导体,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-10,2026-03-24,0.0004456495101281467,5,0.8098962264150942,1.0058809391378283,normal_liquidity,index_neutral,0.048325,40.86597656965038,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.027416200825658977,-0.05449936628643848,半导体,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2026-03-11,2026-03-25,-0.08357558039565845,5,1.0,1.0530900964961984,normal_liquidity,index_neutral,0.050494,41.082202707647276,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,0.02699126383516461,-0.056113165862922976,建筑工程,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-11,2026-03-25,-0.019177825320599154,5,1.0,1.0530900964961984,normal_liquidity,index_neutral,0.050494,41.082202707647276,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,0.02699126383516461,-0.056113165862922976,半导体,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2026-03-11,2026-03-25,0.03544188466319792,5,1.0,1.0530900964961984,normal_liquidity,index_neutral,0.050494,41.082202707647276,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,0.02699126383516461,-0.056113165862922976,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-11,2026-03-25,-0.022776716502783918,5,0.23417190989246883,1.0530900964961984,normal_liquidity,index_neutral,0.050494,41.082202707647276,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,0.02699126383516461,-0.056113165862922976,半导体,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-11,2026-03-25,0.003547967234026606,5,0.8131278681685435,1.0530900964961984,normal_liquidity,index_neutral,0.050494,41.082202707647276,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,0.02699126383516461,-0.056113165862922976,半导体,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2026-03-12,2026-03-26,-0.04470409365805768,5,1.0,1.0257878254274666,normal_liquidity,index_neutral,0.049945,40.70522868642517,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,0.026977409818126345,-0.06551588029546662,电气设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-12,2026-03-26,-0.006478747219666434,5,1.0,1.0257878254274666,normal_liquidity,index_neutral,0.049945,40.70522868642517,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,0.026977409818126345,-0.06551588029546662,建筑工程,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-03-12,2026-03-26,0.06103246213423109,5,1.0,1.0257878254274666,normal_liquidity,index_neutral,0.049945,40.70522868642517,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,0.026977409818126345,-0.06551588029546662,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-12,2026-03-26,-0.017834744527091547,5,0.2636606450232948,1.0257878254274666,normal_liquidity,index_neutral,0.049945,40.70522868642517,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,0.026977409818126345,-0.06551588029546662,建筑工程,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-12,2026-03-26,-0.006478747219666434,5,1.0,1.0257878254274666,normal_liquidity,index_neutral,0.049945,40.70522868642517,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,0.026977409818126345,-0.06551588029546662,建筑工程,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-13,2026-03-27,-0.09913455303755245,5,1.0,1.003082221707231,normal_liquidity,index_neutral,0.047941,39.94530283623055,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.026910309693351432,-0.07484567901234573,电气设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-13,2026-03-27,-0.03066070230694764,5,1.0,1.003082221707231,normal_liquidity,index_neutral,0.047941,39.94530283623055,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.026910309693351432,-0.07484567901234573,建筑工程,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-03-13,2026-03-27,0.031686938710231226,5,1.0,1.003082221707231,normal_liquidity,index_neutral,0.047941,39.94530283623055,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.026910309693351432,-0.07484567901234573,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-13,2026-03-27,-0.033348383102202145,5,0.23992176034327672,1.003082221707231,normal_liquidity,index_neutral,0.047941,39.94530283623055,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.026910309693351432,-0.07484567901234573,建筑工程,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-13,2026-03-27,-0.04111858860876585,5,0.8938888888888888,1.003082221707231,normal_liquidity,index_neutral,0.047941,39.94530283623055,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.026910309693351432,-0.07484567901234573,建筑工程,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-16,2026-03-30,-0.035994686034787886,5,1.0,0.9674341082448032,normal_liquidity,index_neutral,0.016232,40.18300734441438,15.002899110939312,50.00966370313104,50.00966370313104,49.99033629686897,50.00966370313104,0.027151671738160004,-0.0729494190020506,半导体,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-16,2026-03-30,-0.04661757175997164,5,1.0,0.9674341082448032,normal_liquidity,index_neutral,0.016232,40.18300734441438,15.002899110939312,50.00966370313104,50.00966370313104,49.99033629686897,50.00966370313104,0.027151671738160004,-0.0729494190020506,半导体,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-03-16,2026-03-30,0.02388755549373191,5,1.0,0.9674341082448032,normal_liquidity,index_neutral,0.016232,40.18300734441438,15.002899110939312,50.00966370313104,50.00966370313104,49.99033629686897,50.00966370313104,0.027151671738160004,-0.0729494190020506,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-16,2026-03-30,-0.0521854492039077,5,0.20711408453575936,0.9674341082448032,normal_liquidity,index_neutral,0.016232,40.18300734441438,15.002899110939312,50.00966370313104,50.00966370313104,49.99033629686897,50.00966370313104,0.027151671738160004,-0.0729494190020506,半导体,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-16,2026-03-30,-0.04304008134950447,5,0.8499305555555554,0.9674341082448032,normal_liquidity,index_neutral,0.016232,40.18300734441438,15.002899110939312,50.00966370313104,50.00966370313104,49.99033629686897,50.00966370313104,0.027151671738160004,-0.0729494190020506,半导体,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-17,2026-03-31,-0.10578635692723964,5,1.0,0.9206168461736984,normal_liquidity,index_neutral,0.043757,38.74204870010985,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.02717342929291227,-0.09243391679816032,化工原料,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-17,2026-03-31,-0.05521663733708331,5,1.0,0.9206168461736984,normal_liquidity,index_neutral,0.043757,38.74204870010985,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.02717342929291227,-0.09243391679816032,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-03-17,2026-03-31,0.011889167136102375,5,1.0,0.9206168461736984,normal_liquidity,index_neutral,0.043757,38.74204870010985,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.02717342929291227,-0.09243391679816032,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-17,2026-03-31,-0.0596864352690593,5,0.2714252331432279,0.9206168461736984,normal_liquidity,index_neutral,0.043757,38.74204870010985,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.02717342929291227,-0.09243391679816032,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-17,2026-03-31,-0.050783789714072644,5,0.6976454935967727,0.9206168461736984,normal_liquidity,index_neutral,0.043757,38.74204870010985,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.02717342929291227,-0.09243391679816032,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-18,2026-04-01,-0.11283033842131479,5,1.0,0.8540632456297291,normal_liquidity,index_neutral,0.044855,39.17284145001831,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.027340556170366872,-0.08167832297738986,元器件,0.6,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-18,2026-04-01,-0.06365995617764726,5,1.0,0.8540632456297291,normal_liquidity,index_neutral,0.044855,39.17284145001831,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.027340556170366872,-0.08167832297738986,半导体,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-03-18,2026-04-01,0.028306861595275092,5,1.0,0.8540632456297291,normal_liquidity,index_neutral,0.044855,39.17284145001831,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.027340556170366872,-0.08167832297738986,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-18,2026-04-01,-0.06912322723548603,5,0.18561191898963877,0.8540632456297291,normal_liquidity,index_neutral,0.044855,39.17284145001831,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.027340556170366872,-0.08167832297738986,半导体,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-18,2026-04-01,-0.07784184231365476,5,0.7880904124974474,0.8540632456297291,normal_liquidity,index_neutral,0.044855,39.17284145001831,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.027340556170366872,-0.08167832297738986,半导体,0.4,3,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-19,2026-04-02,-0.11991379349515577,5,1.0,0.8792104215421718,normal_liquidity,index_neutral,0.010802,37.70171548883193,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.027908510661852678,-0.10399091000820376,软件服务,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-19,2026-04-02,-0.01452178348209529,5,1.0,0.8792104215421718,normal_liquidity,index_neutral,0.010802,37.70171548883193,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.027908510661852678,-0.10399091000820376,通信设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-03-19,2026-04-02,-0.06254719184247294,5,1.0,0.8792104215421718,normal_liquidity,index_neutral,0.010802,37.70171548883193,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.027908510661852678,-0.10399091000820376,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-19,2026-04-02,-0.0017493615318986972,5,0.2056564330408277,0.8792104215421718,normal_liquidity,index_neutral,0.010802,37.70171548883193,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.027908510661852678,-0.10399091000820376,通信设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-19,2026-04-02,-0.040690337920041265,5,0.5917893972896459,0.8792104215421718,normal_liquidity,index_neutral,0.010802,37.70171548883193,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.027908510661852678,-0.10399091000820376,通信设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-20,2026-04-03,0.012659668242745066,5,1.0,0.9489858193694849,normal_liquidity,index_neutral,0.006956,36.69650741350907,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.02835129823197117,-0.12702702702702706,元器件,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-20,2026-04-03,0.025513192127505156,5,1.0,0.9489858193694849,normal_liquidity,index_neutral,0.006956,36.69650741350907,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.02835129823197117,-0.12702702702702706,通信设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-03-20,2026-04-03,-0.0010814377394079422,5,1.0,0.9489858193694849,normal_liquidity,index_neutral,0.006956,36.69650741350907,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.02835129823197117,-0.12702702702702706,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-20,2026-04-03,0.02705774456118006,5,0.1802184850755509,0.9489858193694849,normal_liquidity,index_neutral,0.006956,36.69650741350907,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.02835129823197117,-0.12702702702702706,通信设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-20,2026-04-03,0.06063776752933682,5,0.8544155844155845,0.9489858193694849,normal_liquidity,index_neutral,0.006956,36.69650741350907,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.02835129823197117,-0.12702702702702706,通信设备,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-23,2026-04-07,-0.056799375567422476,5,1.0,0.9996041703596412,normal_liquidity,index_weak,0.005124,35.94950777676121,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.03088573079420159,-0.17603254499069154,煤炭开采,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-23,2026-04-07,0.044414969098817314,5,1.0,0.9996041703596412,normal_liquidity,index_weak,0.005124,35.94950777676121,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.03088573079420159,-0.17603254499069154,家用电器,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-03-23,2026-04-07,-0.007163692364997011,5,1.0,0.9996041703596412,normal_liquidity,index_weak,0.005124,35.94950777676121,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.03088573079420159,-0.17603254499069154,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
