trade_date,signal_date,cash,gross_market_value,equity,nav,actual_exposure,position_count,position_ratio,risk_state,total_commission,total_stamp_tax,total_slippage,total_cost,unfilled_notional,target_exposure
2023-11-08,2023-11-07,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-09,2023-11-08,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-10,2023-11-09,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-13,2023-11-10,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-14,2023-11-13,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-15,2023-11-14,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-16,2023-11-15,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-17,2023-11-16,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-20,2023-11-17,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-21,2023-11-20,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-22,2023-11-21,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-23,2023-11-22,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-24,2023-11-23,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-27,2023-11-24,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-28,2023-11-27,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-29,2023-11-28,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-30,2023-11-29,221816.41867499996,232683.0,454499.41867499996,0.90899883735,0.5119544501912449,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-01,2023-11-30,221816.41867499996,229684.0,451500.41867499996,0.9030008373499999,0.5087127065663513,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-04,2023-12-01,221816.41867499996,227033.0,448849.41867499996,0.8976988373499999,0.5058110594644406,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-05,2023-12-04,221816.41867499996,222340.0,444156.41867499996,0.8883128373499999,0.5005894109631039,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-06,2023-12-05,221816.41867499996,226699.0,448515.41867499996,0.8970308373499999,0.505443047353226,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-07,2023-12-06,221816.41867499996,223028.0,444844.41867499996,0.8896888373499999,0.5013618034464823,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-08,2023-12-07,221816.41867499996,226839.0,448655.41867499996,0.89731083735,0.5055973706278117,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-11,2023-12-08,221816.41867499996,226918.0,448734.41867499996,0.8974688373499999,0.5056844105474054,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-12,2023-12-11,221816.41867499996,224369.0,446185.41867499996,0.8923708373499999,0.5028604490623878,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-13,2023-12-12,221816.41867499996,218405.0,440221.41867499996,0.88044283735,0.4961253376933955,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-14,2023-12-13,269555.1209674999,194677.0,464232.1209674999,0.9284642419349999,0.4193527143151497,4,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-15,2023-12-14,269555.1209674999,193677.0,463232.1209674999,0.9264642419349999,0.41809924492172307,4,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-18,2023-12-15,269555.1209674999,194633.0,464188.1209674999,0.9283762419349998,0.4192976752492708,4,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-19,2023-12-18,206888.7564174999,255115.0,462003.7564174999,0.9240075128349998,0.552192479944816,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-20,2023-12-19,206888.7564174999,254109.0,460997.7564174999,0.9219955128349998,0.5512152639846422,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-21,2023-12-20,206888.7564174999,256875.0,463763.7564174999,0.9275275128349998,0.5538919254585952,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-22,2023-12-21,206888.7564174999,255464.0,462352.7564174999,0.9247055128349998,0.5525305006926758,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-25,2023-12-22,206888.7564174999,254772.0,461660.7564174999,0.9233215128349999,0.5518597724810697,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-26,2023-12-25,206888.7564174999,253980.0,460868.7564174999,0.9217375128349998,0.5510896463762888,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-27,2023-12-26,206888.7564174999,254761.0,461649.7564174999,0.9232995128349998,0.5518490943805525,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-28,2023-12-27,200755.47995749998,275627.0,476382.4799575,0.952764959915,0.5785834105918206,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-29,2023-12-28,206169.08473249996,270396.0,476565.08473249996,0.953130169465,0.567385250540911,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-02,2023-12-29,206169.08473249996,260829.0,466998.08473249996,0.933996169465,0.5585226332339346,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-03,2024-01-02,193635.34241499996,270232.0,463867.34241499996,0.9277346848299999,0.5825631064974527,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-04,2024-01-03,193635.34241499996,271906.0,465541.34241499996,0.9310826848299999,0.5840641318545097,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-05,2024-01-04,193635.34241499996,266836.0,460471.34241499996,0.92094268483,0.5794844877871117,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-08,2024-01-05,193635.34241499996,265534.0,459169.34241499996,0.9183386848299999,0.5782920928549468,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-09,2024-01-08,193635.34241499996,263668.0,457303.34241499996,0.91460668483,0.5765713379823122,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-10,2024-01-09,193635.34241499996,257526.0,451161.34241499996,0.9023226848299999,0.5708068838998958,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-11,2024-01-10,193635.34241499996,259760.0,453395.34241499996,0.9067906848299999,0.5729216330639708,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-12,2024-01-11,188516.26640249995,251568.0,440084.2664025,0.880168532805,0.5716359779377265,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-15,2024-01-12,185871.27624499993,266844.0,452715.27624499996,0.9054305524899999,0.5894300766992224,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-16,2024-01-15,185871.27624499993,267970.0,453841.27624499996,0.90768255249,0.5904487185853499,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-17,2024-01-16,187498.49013249995,260596.0,448094.49013249995,0.8961889802649999,0.5815648389761335,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-18,2024-01-17,187498.49013249995,264928.0,452426.49013249995,0.9048529802649999,0.5855713707709993,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-19,2024-01-18,187498.49013249995,256714.0,444212.49013249995,0.8884249802649999,0.5779081086248322,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-22,2024-01-19,187498.49013249995,247599.0,435097.49013249995,0.8701949802649999,0.5690655671780567,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-23,2024-01-22,187498.49013249995,247784.0,435282.49013249995,0.870564980265,0.5692487192043368,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-24,2024-01-23,187498.49013249995,251656.0,439154.49013249995,0.8783089802649999,0.5730466285886576,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-25,2024-01-24,187498.49013249995,266260.0,453758.49013249995,0.9075169802649999,0.5867879186618649,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-26,2024-01-25,192491.47755499996,271250.0,463741.477555,0.92748295511,0.5849164095265332,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-29,2024-01-26,190012.70418999996,266984.0,456996.70418999996,0.9139934083799999,0.5842142789042944,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-30,2024-01-29,190012.70418999996,262878.0,452890.70418999996,0.9057814083799999,0.5804446802902705,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-01-31,2024-01-30,185217.41492249994,263834.0,449051.4149224999,0.8981028298449998,0.5875362847827439,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-01,2024-01-31,185217.41492249994,261027.0,446244.4149224999,0.8924888298449998,0.5849417746669906,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-02,2024-02-01,185217.41492249994,259051.0,444268.4149224999,0.8885368298449998,0.5830956946268394,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-05,2024-02-02,185217.41492249994,256135.0,441352.4149224999,0.8827048298449999,0.5803412224332714,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-06,2024-02-05,185217.41492249994,263805.0,449022.4149224999,0.8980448298449998,0.5875096459171911,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-07,2024-02-06,185217.41492249994,265770.0,450987.4149224999,0.9019748298449998,0.5893069101399899,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-08,2024-02-07,185217.41492249994,271855.0,457072.4149224999,0.9141448298449998,0.5947744626988594,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-19,2024-02-08,188172.1698374999,266144.0,454316.1698374999,0.9086323396749998,0.5858122991642463,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-20,2024-02-19,189042.8931174999,261534.0,450576.8931174999,0.9011537862349998,0.580442548197424,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-21,2024-02-20,189042.8931174999,257065.0,446107.8931174999,0.8922157862349998,0.5762395240388448,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-22,2024-02-21,187046.5968324999,267934.0,454980.5968324999,0.9099611936649998,0.5888910469266436,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-23,2024-02-22,187046.5968324999,268159.0,455205.5968324999,0.9104111936649998,0.5890942507428646,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-26,2024-02-23,187046.5968324999,274524.0,461570.5968324999,0.9231411936649998,0.5947605889194507,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-27,2024-02-26,187046.5968324999,283780.0,470826.5968324999,0.9416531936649998,0.6027272076580603,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-28,2024-02-27,187046.5968324999,270836.0,457882.5968324999,0.9157651936649998,0.5914966016912754,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-02-29,2024-02-28,187046.5968324999,278419.0,465465.5968324999,0.9309311936649998,0.5981516182820928,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-01,2024-02-29,187046.5968324999,283328.0,470374.5968324999,0.9407491936649998,0.602345453831753,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-04,2024-03-01,198719.7829899999,288651.0,487370.78298999986,0.9747415659799997,0.592261600560333,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-05,2024-03-04,200773.34152499988,280667.0,481440.3415249999,0.9628806830499997,0.5829735811314967,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-06,2024-03-05,200773.34152499988,280996.0,481769.3415249999,0.9635386830499998,0.5832583682276897,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-07,2024-03-06,197548.1041874999,276890.0,474438.1041874999,0.9488762083749999,0.5836166984820678,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-08,2024-03-07,197548.1041874999,285334.0,482882.1041874999,0.9657642083749998,0.5908978558650554,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-11,2024-03-08,197548.1041874999,293130.0,490678.1041874999,0.9813562083749998,0.5973977593424221,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-12,2024-03-11,197548.1041874999,289242.0,486790.1041874999,0.9735802083749998,0.5941821690947746,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-13,2024-03-12,197548.1041874999,284417.0,481965.1041874999,0.9639302083749998,0.5901194869273205,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-14,2024-03-13,197548.1041874999,283331.0,480879.1041874999,0.9617582083749998,0.5891938275810924,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-15,2024-03-14,197548.1041874999,286662.0,484210.1041874999,0.9684202083749998,0.5920198639411216,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-18,2024-03-15,202588.66279999987,294629.0,497217.6627999999,0.9944353255999997,0.5925553777410983,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-19,2024-03-18,201591.89032749983,288526.0,490117.89032749983,0.9802357806549996,0.5886869377634942,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-20,2024-03-19,201591.89032749983,288463.0,490054.89032749983,0.9801097806549997,0.5886340605788516,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-21,2024-03-20,201868.22444749982,284303.0,486171.22444749984,0.9723424488949997,0.5847795708663975,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-22,2024-03-21,201868.22444749982,273831.0,475699.22444749984,0.9513984488949997,0.5756389456342726,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-25,2024-03-22,201868.22444749982,274585.0,476453.22444749984,0.9529064488949996,0.57631050837868,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-26,2024-03-25,201868.22444749982,271771.0,473639.22444749984,0.9472784488949997,0.573793271275243,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-27,2024-03-26,201868.22444749982,266454.0,468322.22444749984,0.9366444488949996,0.5689544208890522,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-28,2024-03-27,201868.22444749982,273090.0,474958.22444749984,0.9499164488949997,0.5749768841621278,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-29,2024-03-28,201868.22444749982,275909.0,477777.22444749984,0.9555544488949997,0.5774846222924509,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-01,2024-03-29,201919.6337424998,274197.0,476116.6337424998,0.9522332674849996,0.5759030047841075,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-02,2024-04-01,200584.19617499982,271572.0,472156.1961749998,0.9443123923499996,0.5751740678191686,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-03,2024-04-02,200584.19617499982,266865.0,467449.1961749998,0.9348983923499996,0.570896264628709,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-08,2024-04-03,194408.4394474998,269589.0,463997.4394474998,0.9279948788949997,0.5810139821482858,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-09,2024-04-08,194408.4394474998,267636.0,462044.4394474998,0.9240888788949996,0.579242984332918,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-10,2024-04-09,194408.4394474998,270220.0,464628.4394474998,0.9292568788949996,0.5815829963428943,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-11,2024-04-10,194408.4394474998,268069.0,462477.4394474998,0.9249548788949996,0.5796369230902366,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-12,2024-04-11,194408.4394474998,266774.0,461182.4394474998,0.9223648788949996,0.5784565438345773,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-15,2024-04-12,194408.4394474998,272803.0,467211.4394474998,0.9344228788949996,0.5838962340532646,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-16,2024-04-15,194408.4394474998,272973.0,467381.4394474998,0.9347628788949996,0.5840475828965018,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-17,2024-04-16,200044.64493499984,274131.0,474175.6449349999,0.9483512898699997,0.5781212150564543,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-18,2024-04-17,198642.24351749982,270164.0,468806.2435174998,0.9376124870349997,0.5762807209497312,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-19,2024-04-18,198642.24351749982,272255.0,470897.2435174998,0.9417944870349997,0.578162229123098,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-22,2024-04-19,199840.95380999983,268983.0,468823.95380999986,0.9376479076199997,0.5737398821328371,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-23,2024-04-22,201381.17535499984,264592.0,465973.17535499984,0.9319463507099996,0.5678266775730634,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-24,2024-04-23,201381.17535499984,265316.0,466697.17535499984,0.9333943507099997,0.5684971197826162,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-25,2024-04-24,201381.17535499984,266292.0,467673.17535499984,0.9353463507099997,0.569397634999835,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-26,2024-04-25,201381.17535499984,267565.0,468946.17535499984,0.9378923507099997,0.5705665469975291,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-29,2024-04-26,201381.17535499984,271323.0,472704.17535499984,0.9454083507099997,0.5739805445895142,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-30,2024-04-29,201381.17535499984,269618.0,470999.17535499984,0.9419983507099997,0.5724383695508266,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-06,2024-04-30,203748.91716499982,267531.0,471279.9171649998,0.9425598343299997,0.5676690014913891,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-07,2024-05-06,199822.0521649998,273077.0,472899.05216499977,0.9457981043299996,0.5774530499687286,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-08,2024-05-07,199822.0521649998,270148.0,469970.05216499977,0.9399401043299995,0.5748196055376629,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-09,2024-05-08,199822.0521649998,274757.0,474579.05216499977,0.9491581043299996,0.5789488574065287,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-10,2024-05-09,200390.71325749982,271314.0,471704.71325749985,0.9434094265149997,0.5751776320536611,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-13,2024-05-10,200390.71325749982,276439.0,476829.71325749985,0.9536594265149997,0.5797436533715258,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-14,2024-05-13,200390.71325749982,272043.0,472433.71325749985,0.9448674265149997,0.5758331642427116,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-15,2024-05-14,200390.71325749982,271182.0,471572.71325749985,0.9431454265149997,0.575058718149204,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-16,2024-05-15,200390.71325749982,277400.0,477790.71325749985,0.9555814265149997,0.5805889321471563,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-17,2024-05-16,200390.71325749982,279179.0,479569.71325749985,0.9591394265149997,0.5821447691174313,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-20,2024-05-17,198601.94063249987,285136.0,483737.94063249987,0.9674758812649997,0.5894431179559273,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-21,2024-05-20,198579.04274999985,274105.0,472684.04274999985,0.9453680854999997,0.5798905298459012,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-22,2024-05-21,198579.04274999985,271764.0,470343.04274999985,0.9406860854999997,0.5777995533027369,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-23,2024-05-22,198579.04274999985,266111.0,464690.04274999985,0.9293800854999997,0.5726634434109575,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-24,2024-05-23,191080.27106499983,272602.0,463682.27106499986,0.9273645421299997,0.5879068858377511,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-27,2024-05-24,191080.27106499983,280015.0,471095.27106499986,0.9421905421299998,0.5943914473328785,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-28,2024-05-27,191080.27106499983,263437.0,454517.27106499986,0.9090345421299997,0.5795973371544912,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-29,2024-05-28,191080.27106499983,262434.0,453514.27106499986,0.9070285421299997,0.5786675673594992,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-30,2024-05-29,191080.27106499983,251874.0,442954.27106499986,0.8859085421299997,0.5686230305318347,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-31,2024-05-30,191080.27106499983,253491.0,444571.27106499986,0.8891425421299998,0.5701920400586065,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-03,2024-05-31,187717.2746249998,250956.0,438673.2746249998,0.8773465492499996,0.5720795282423574,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-04,2024-06-03,184175.07081999982,264036.0,448211.0708199998,0.8964221416399996,0.5890885281279366,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-05,2024-06-04,184175.07081999982,265414.0,449589.0708199998,0.8991781416399995,0.5903479804700652,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-06,2024-06-05,184175.07081999982,267683.0,451858.0708199998,0.9037161416399996,0.5924050432788065,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-07,2024-06-06,189329.78237499984,262764.0,452093.78237499984,0.9041875647499996,0.5812156907348135,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-11,2024-06-07,189329.78237499984,261127.0,450456.78237499984,0.9009135647499996,0.5796937913182866,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-12,2024-06-11,189329.78237499984,261418.0,450747.78237499984,0.9014955647499997,0.5799651384252694,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-13,2024-06-12,189329.78237499984,260748.0,450077.78237499984,0.9001555647499997,0.5793398612659081,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-14,2024-06-13,189329.78237499984,261104.0,450433.78237499984,0.9008675647499996,0.579672329689124,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-17,2024-06-14,189329.78237499984,262019.0,451348.78237499984,0.9026975647499996,0.5805244419210672,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-18,2024-06-17,187776.32902249985,269599.0,457375.32902249985,0.9147506580449997,0.5894480591600461,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-19,2024-06-18,190970.04886749986,270314.0,461284.04886749986,0.9225680977349997,0.5860033544703072,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-20,2024-06-19,190970.04886749986,264686.0,455656.04886749986,0.9113120977349998,0.5808899073278142,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-21,2024-06-20,190970.04886749986,265487.0,456457.04886749986,0.9129140977349998,0.5816253701387476,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-24,2024-06-21,194452.28914499987,255354.0,449806.2891449999,0.8996125782899997,0.5676977093525785,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-25,2024-06-24,194452.28914499987,254769.0,449221.2891449999,0.8984425782899997,0.5671347421777366,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-26,2024-06-25,194452.28914499987,262690.0,457142.2891449999,0.9142845782899998,0.5746350889814046,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-27,2024-06-26,194452.28914499987,257821.0,452273.2891449999,0.9045465782899997,0.5700557742142981,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-06-28,2024-06-27,194452.28914499987,256909.0,451361.2891449999,0.9027225782899997,0.5691870485540641,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-01,2024-06-28,194452.28914499987,257370.0,451822.2891449999,0.9036445782899998,0.5696266124609098,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-02,2024-07-01,186608.91224249988,270304.0,456912.9122424999,0.9138258244849997,0.5915875711924291,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-03,2024-07-02,185244.35628499987,263681.0,448925.35628499987,0.8978507125699997,0.5873604515949915,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-04,2024-07-03,185244.35628499987,260752.0,445996.35628499987,0.8919927125699998,0.5846505163673908,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-05,2024-07-04,185244.35628499987,262733.0,447977.35628499987,0.8959547125699997,0.5864872327003314,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-08,2024-07-05,183419.88674749987,267664.0,451083.88674749987,0.9021677734949998,0.5933796525740864,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-09,2024-07-08,183419.88674749987,270935.0,454354.88674749987,0.9087097734949997,0.5963070012066748,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-10,2024-07-09,183419.88674749987,267466.0,450885.88674749987,0.9017717734949997,0.593201091143896,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-11,2024-07-10,183419.88674749987,268470.0,451889.88674749987,0.9037797734949997,0.5941049089023132,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-12,2024-07-11,183419.88674749987,270506.0,453925.88674749987,0.9078517734949998,0.5959254757164164,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-15,2024-07-12,183419.88674749987,272446.0,455865.88674749987,0.9117317734949998,0.5976450704478913,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-16,2024-07-15,189079.5758974999,263410.0,452489.5758974999,0.9049791517949999,0.5821349574242322,5,0.6,True,0.0,0.0,0.0,0.0,0.0,0.6
