trade_date,signal_date,cash,gross_market_value,equity,nav,actual_exposure,position_count,position_ratio,risk_state,total_commission,total_stamp_tax,total_slippage,total_cost,unfilled_notional,target_exposure
2023-11-08,2023-11-07,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-09,2023-11-08,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-10,2023-11-09,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-13,2023-11-10,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-14,2023-11-13,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-15,2023-11-14,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-16,2023-11-15,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-17,2023-11-16,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-20,2023-11-17,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-21,2023-11-20,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-22,2023-11-21,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-23,2023-11-22,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-24,2023-11-23,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-27,2023-11-24,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-28,2023-11-27,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-29,2023-11-28,500000.0,0.0,500000.0,1.0,0.0,0,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-11-30,2023-11-29,221816.41867499996,232683.0,454499.41867499996,0.90899883735,0.5119544501912449,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-01,2023-11-30,221816.41867499996,229684.0,451500.41867499996,0.9030008373499999,0.5087127065663513,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-04,2023-12-01,221816.41867499996,227033.0,448849.41867499996,0.8976988373499999,0.5058110594644406,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-05,2023-12-04,221816.41867499996,222340.0,444156.41867499996,0.8883128373499999,0.5005894109631039,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2023-12-06,2023-12-05,221816.41867499996,226699.0,448515.41867499996,0.8970308373499999,0.505443047353226,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-07,2023-12-06,221816.41867499996,223028.0,444844.41867499996,0.8896888373499999,0.5013618034464823,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-08,2023-12-07,221816.41867499996,226839.0,448655.41867499996,0.89731083735,0.5055973706278117,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-11,2023-12-08,221816.41867499996,226918.0,448734.41867499996,0.8974688373499999,0.5056844105474054,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-12,2023-12-11,221816.41867499996,224369.0,446185.41867499996,0.8923708373499999,0.5028604490623878,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-13,2023-12-12,221816.41867499996,218405.0,440221.41867499996,0.88044283735,0.4961253376933955,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-14,2023-12-13,349629.30159499997,123482.0,473111.30159499997,0.94622260319,0.26099989491628117,4,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-15,2023-12-14,349629.30159499997,122738.0,472367.30159499997,0.9447346031899999,0.25983593611488703,4,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-18,2023-12-15,349629.30159499997,123345.0,472974.30159499997,0.94594860319,0.2607858388585735,4,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-19,2023-12-18,302629.5281825,168651.0,471280.5281825,0.942561056365,0.35785692366795835,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-20,2023-12-19,302629.5281825,168049.0,470678.5281825,0.941357056365,0.3570356197231096,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-21,2023-12-20,302629.5281825,170047.0,472676.5281825,0.945353056365,0.3597534251464778,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-22,2023-12-21,302629.5281825,169172.0,471801.5281825,0.943603056365,0.35856602807475796,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-25,2023-12-22,302629.5281825,168663.0,471292.5281825,0.942585056365,0.3578732738463618,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-26,2023-12-25,302629.5281825,168152.0,470781.5281825,0.9415630563649999,0.35717629077157703,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-27,2023-12-26,302629.5281825,168622.0,471251.5281825,0.942503056365,0.3578174072990981,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-28,2023-12-27,296584.23646999995,184411.0,480995.23646999995,0.9619904729399998,0.3833946492971181,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2023-12-29,2023-12-28,296457.26045749994,184386.0,480843.26045749994,0.9616865209149998,0.3834638335672321,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-02,2023-12-29,296457.26045749994,177867.0,474324.26045749994,0.9486485209149998,0.37499030690195345,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-03,2024-01-02,292950.35795999994,179608.0,472558.35795999994,0.9451167159199999,0.38007580857389694,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-04,2024-01-03,292950.35795999994,180668.0,473618.35795999994,0.9472367159199999,0.3814632540389377,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-05,2024-01-04,292950.35795999994,177345.0,470295.35795999994,0.9405907159199999,0.37709281411849216,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-08,2024-01-05,292950.35795999994,176430.0,469380.35795999994,0.9387607159199999,0.37587853221381534,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-09,2024-01-08,292950.35795999994,175163.0,468113.35795999994,0.9362267159199998,0.374189279202256,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-10,2024-01-09,292950.35795999994,171071.0,464021.35795999994,0.9280427159199999,0.36867053006371925,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-11,2024-01-10,292950.35795999994,172586.0,465536.35795999994,0.9310727159199998,0.37072507237947894,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-12,2024-01-11,285467.5423524999,170861.0,456328.5423524999,0.9126570847049998,0.374425406570372,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-15,2024-01-12,283395.65099749994,181388.0,464783.65099749994,0.9295673019949998,0.3902632969354933,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-16,2024-01-15,283395.65099749994,182159.0,465554.65099749994,0.9311093019949999,0.3912730752656109,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-17,2024-01-16,284583.6802649999,177091.0,461674.6802649999,0.9233493605299998,0.3835839554778059,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-18,2024-01-17,284583.6802649999,180011.0,464594.6802649999,0.9291893605299998,0.38745816008337336,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-19,2024-01-18,284583.6802649999,174506.0,459089.6802649999,0.9181793605299998,0.38011309663782916,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-22,2024-01-19,284583.6802649999,168363.0,452946.6802649999,0.9058933605299998,0.37170600279374594,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-23,2024-01-22,284583.6802649999,168480.0,453063.6802649999,0.9061273605299999,0.3718682545938243,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-24,2024-01-23,284583.6802649999,171138.0,455721.6802649999,0.9114433605299999,0.37553183754717157,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-25,2024-01-24,284583.6802649999,181017.0,465600.6802649999,0.9312013605299998,0.38878164846531776,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-26,2024-01-25,288840.9008174999,183671.0,472511.9008174999,0.9450238016349998,0.3887119026679075,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-29,2024-01-26,287839.07441499986,180138.0,467977.07441499986,0.9359541488299997,0.38492911266045154,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-30,2024-01-29,287839.07441499986,177382.0,465221.07441499986,0.9304421488299998,0.38128539259115035,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-01-31,2024-01-30,283333.02300499985,179186.0,462519.02300499985,0.9250380460099997,0.387413254563722,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-01,2024-01-31,283333.02300499985,177290.0,460623.02300499985,0.9212460460099997,0.38489174692875827,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-02,2024-02-01,283333.02300499985,175923.0,459256.02300499985,0.9185120460099997,0.3830608444695014,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-05,2024-02-02,283333.02300499985,174002.0,457335.02300499985,0.9146700460099997,0.38046943979205744,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-06,2024-02-05,283333.02300499985,179183.0,462516.02300499985,0.9250320460099997,0.38740928116573164,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-07,2024-02-06,283333.02300499985,180534.0,463867.02300499985,0.9277340460099996,0.3891934348565539,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-08,2024-02-07,283333.02300499985,184589.0,467922.02300499985,0.9358440460099997,0.3944866685576533,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-19,2024-02-08,289710.5468349998,176619.0,466329.5468349998,0.9326590936699997,0.3787428894410001,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-20,2024-02-19,286309.9534149999,177342.0,463651.9534149999,0.9273039068299997,0.38248949172714236,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-21,2024-02-20,286309.9534149999,174171.0,460480.9534149999,0.9209619068299998,0.3782371425100652,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-22,2024-02-21,285447.8469449999,181146.0,466593.8469449999,0.9331876938899998,0.3882305803774406,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-23,2024-02-22,285447.8469449999,181351.0,466798.8469449999,0.9335976938899998,0.38849924584618245,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-26,2024-02-23,285447.8469449999,185730.0,471177.8469449999,0.9423556938899997,0.3941823691504751,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-27,2024-02-26,285447.8469449999,192166.0,477613.8469449999,0.9552276938899997,0.4023459563184086,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-28,2024-02-27,285447.8469449999,183207.0,468654.8469449999,0.9373096938899997,0.3909209542892036,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-02-29,2024-02-28,285447.8469449999,188444.0,473891.8469449999,0.9477836938899997,0.3976519140703235,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-03-01,2024-02-29,285447.8469449999,191851.0,477298.8469449999,0.9545976938899997,0.4019515262355272,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-03-04,2024-03-01,296225.2610099999,192702.0,488927.2610099999,0.9778545220199998,0.3941322469970819,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-03-05,2024-03-04,299748.9708849999,185377.0,485125.9708849999,0.9702519417699998,0.38212136872784325,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-03-06,2024-03-05,299748.9708849999,185396.0,485144.9708849999,0.9702899417699998,0.3821455670493733,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-03-07,2024-03-06,295123.81561749993,185256.0,480379.81561749993,0.9607596312349999,0.38564484596811033,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-03-08,2024-03-07,295123.81561749993,190593.0,485716.81561749993,0.9714336312349998,0.3923953091014482,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-03-11,2024-03-08,295123.81561749993,195708.0,490831.81561749993,0.9816636312349999,0.39872720914349447,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-03-12,2024-03-11,295123.81561749993,193100.0,488223.81561749993,0.9764476312349999,0.3955153227332209,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-03-13,2024-03-12,295123.81561749993,189857.0,484980.81561749993,0.9699616312349999,0.3914732168493414,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-03-14,2024-03-13,295123.81561749993,189157.0,484280.81561749993,0.9685616312349998,0.39059362646609996,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-03-15,2024-03-14,295123.81561749993,191394.0,486517.81561749993,0.9730356312349998,0.3933956658032722,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-18,2024-03-15,200296.79939749994,288681.0,488977.79939749994,0.9779555987949999,0.5903764963474862,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-19,2024-03-18,199571.36094249997,284790.0,484361.36094249994,0.9687227218849999,0.587970104481163,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-20,2024-03-19,199571.36094249997,284732.0,484303.36094249994,0.9686067218849999,0.5879207599259372,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-21,2024-03-20,202101.83396249995,279814.0,481915.8339625,0.963831667925,0.5806283593117498,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-22,2024-03-21,202101.83396249995,272062.0,474163.8339625,0.948327667925,0.5737721448015718,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-25,2024-03-22,202101.83396249995,273856.0,475957.8339625,0.9519156679249999,0.5753787005039122,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-26,2024-03-25,202101.83396249995,270396.0,472497.8339625,0.944995667925,0.5722692900671796,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-27,2024-03-26,202101.83396249995,266235.0,468336.8339625,0.936673667925,0.5684690604995584,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-28,2024-03-27,202101.83396249995,272185.0,474286.8339625,0.948573667925,0.5738826813428277,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-03-29,2024-03-28,202101.83396249995,275564.0,477665.8339625,0.9553316679249999,0.5768970280207096,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-01,2024-03-29,201454.61114749993,272254.0,473708.61114749993,0.9474172222949999,0.5747288387696788,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-02,2024-04-01,205292.7876924999,263345.0,468637.78769249993,0.9372755753849998,0.5619371867058994,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-03,2024-04-02,205292.7876924999,257767.0,463059.78769249993,0.9261195753849999,0.5566602992768896,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-08,2024-04-03,194693.1800574999,265752.0,460445.1800574999,0.9208903601149998,0.5771631705794231,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-09,2024-04-08,194693.1800574999,263733.0,458426.1800574999,0.9168523601149998,0.5753009131522991,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-10,2024-04-09,194693.1800574999,266225.0,460918.1800574999,0.9218363601149998,0.5775970910212052,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-11,2024-04-10,194693.1800574999,263763.0,458456.1800574999,0.9169123601149998,0.5753287041891739,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-12,2024-04-11,194693.1800574999,262214.0,456907.1800574999,0.9138143601149998,0.5738889898097058,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-15,2024-04-12,194693.1800574999,267121.0,461814.1800574999,0.9236283601149998,0.5784166262862286,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-16,2024-04-15,194693.1800574999,266894.0,461587.1800574999,0.9231743601149998,0.5782092994150163,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-17,2024-04-16,216268.8017124999,255730.0,471998.80171249993,0.9439976034249998,0.541802222955151,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-18,2024-04-17,197567.1948524999,269829.0,467396.1948524999,0.9347923897049998,0.5773025175892846,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-19,2024-04-18,197567.1948524999,271507.0,469074.1948524999,0.9381483897049997,0.5788146160659621,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-22,2024-04-19,198765.9051449999,268422.0,467187.9051449999,0.9343758102899998,0.5745482642935513,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-23,2024-04-22,199608.91497249992,264465.0,464073.91497249994,0.9281478299449999,0.56987689130442,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-24,2024-04-23,199608.91497249992,265050.0,464658.91497249994,0.9293178299449999,0.5704184111386016,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-25,2024-04-24,199608.91497249992,266099.0,465707.91497249994,0.9314158299449999,0.5713860371381344,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-26,2024-04-25,199608.91497249992,266630.0,466238.91497249994,0.9324778299449998,0.5718741860398473,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-29,2024-04-26,199608.91497249992,269656.0,469264.91497249994,0.9385298299449999,0.5746349053514953,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-04-30,2024-04-29,199608.91497249992,268324.0,467932.91497249994,0.9358658299449999,0.5734240772863118,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-06,2024-04-30,202885.0319549999,264133.0,467018.0319549999,0.9340360639099998,0.5655734509742675,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-07,2024-05-06,198610.1137424999,269382.0,467992.1137424999,0.9359842274849998,0.575612263731906,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-08,2024-05-07,198610.1137424999,267076.0,465686.1137424999,0.9313722274849998,0.5735107664122429,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-09,2024-05-08,198610.1137424999,272747.0,471357.1137424999,0.9427142274849998,0.5786419511831116,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-10,2024-05-09,199936.97627999994,269058.0,468994.97627999994,0.9379899525599998,0.5736905800870811,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-13,2024-05-10,199936.97627999994,274244.0,474180.97627999994,0.9483619525599999,0.5783530207210615,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-14,2024-05-13,199936.97627999994,270681.0,470617.97627999994,0.9412359525599999,0.5751607750719556,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-15,2024-05-14,199936.97627999994,270388.0,470324.97627999994,0.9406499525599998,0.5748961114900033,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-16,2024-05-15,199936.97627999994,274789.0,474725.97627999994,0.9494519525599999,0.5788370844024041,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-17,2024-05-16,199936.97627999994,276588.0,476524.97627999994,0.9530499525599999,0.580427078889314,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-20,2024-05-17,201267.85722249997,281759.0,483026.85722249997,0.9660537144449999,0.5833195313821058,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-21,2024-05-20,199081.39005999995,275220.0,474301.39005999995,0.9486027801199999,0.5802639540339196,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-22,2024-05-21,199081.39005999995,273405.0,472486.39005999995,0.9449727801199999,0.5786515881764995,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-23,2024-05-22,199081.39005999995,268832.0,467913.39005999995,0.9358267801199999,0.574533675912818,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-24,2024-05-23,194985.77178249997,270631.0,465616.77178249997,0.931233543565,0.5812312107314249,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-27,2024-05-24,194985.77178249997,276848.0,471833.77178249997,0.9436675435649999,0.586749013225823,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-28,2024-05-27,194985.77178249997,263551.0,458536.77178249997,0.9170735435649999,0.5747652450543519,5,0.6,False,0.0,0.0,0.0,0.0,0.0,0.6
2024-05-29,2024-05-28,194985.77178249997,263193.0,458178.77178249997,0.916357543565,0.57443298600691,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-05-30,2024-05-29,194985.77178249997,254131.0,449116.77178249997,0.898233543565,0.5658461584308669,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-05-31,2024-05-30,194985.77178249997,255077.0,450062.77178249997,0.900125543565,0.5667587189888037,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-03,2024-05-31,282932.2589675,169168.0,452100.2589675,0.904200517935,0.3741824886062738,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-04,2024-06-03,281200.3368525,177669.0,458869.3368525,0.917738673705,0.38718865204346903,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-05,2024-06-04,281200.3368525,179062.0,460262.3368525,0.920524673705,0.38904334694103787,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-06,2024-06-05,281200.3368525,180614.0,461814.3368525,0.923628673705,0.39109656324439046,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-07,2024-06-06,286704.004585,175458.0,462162.004585,0.92432400917,0.37964609435505875,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-11,2024-06-07,286704.004585,174494.0,461198.004585,0.92239600917,0.3783494253341686,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-12,2024-06-11,286704.004585,174603.0,461307.004585,0.92261400917,0.378496312140493,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-13,2024-06-12,286704.004585,174408.0,461112.004585,0.92222400917,0.3782334839817647,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-14,2024-06-13,286704.004585,174858.0,461562.004585,0.9231240091699999,0.3788396754130975,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-17,2024-06-14,286704.004585,175535.0,462239.004585,0.92447800917,0.37974943321279436,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-18,2024-06-17,292256.13302999997,175334.0,467590.13302999997,0.9351802660599999,0.37497369515440737,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-19,2024-06-18,286402.04930499993,184287.0,470689.04930499993,0.9413780986099999,0.3915259984741744,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-20,2024-06-19,286402.04930499993,180114.0,466516.04930499993,0.9330320986099999,0.3860831803500176,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-21,2024-06-20,286402.04930499993,181329.0,467731.04930499993,0.9354620986099998,0.3876779193287172,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-24,2024-06-21,291514.1149899999,171055.0,462569.1149899999,0.9251382299799998,0.3697933875323647,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-25,2024-06-24,291514.1149899999,170773.0,462287.1149899999,0.9245742299799998,0.3694089548736268,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-26,2024-06-25,291514.1149899999,177776.0,469290.1149899999,0.9385802299799998,0.3788189742794566,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-27,2024-06-26,291514.1149899999,173788.0,465302.1149899999,0.9306042299799998,0.3734949711194306,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-28,2024-06-27,291514.1149899999,172959.0,464473.1149899999,0.9289462299799999,0.37237677363462424,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-01,2024-06-28,291514.1149899999,173509.0,465023.1149899999,0.9300462299799999,0.3731190867871831,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-02,2024-07-01,283172.4360149999,183288.0,466460.4360149999,0.9329208720299998,0.3929336463470313,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-03,2024-07-02,282276.74042249995,177945.0,460221.74042249995,0.9204434808449999,0.38665057377915296,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-04,2024-07-03,282276.74042249995,176014.0,458290.74042249995,0.9165814808449999,0.38406623672503626,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-05,2024-07-04,282276.74042249995,176479.0,458755.74042249995,0.9175114808449999,0.3846905541442779,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-08,2024-07-05,279775.30427749996,179921.0,459696.30427749996,0.9193926085549999,0.39139100820655937,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-09,2024-07-08,279775.30427749996,181988.0,461763.30427749996,0.9235266085549999,0.39411533639458063,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-10,2024-07-09,279775.30427749996,180053.0,459828.30427749996,0.919656608555,0.39156571773655,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-11,2024-07-10,279775.30427749996,180596.0,460371.30427749996,0.9207426085549999,0.39228335546114185,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-12,2024-07-11,279775.30427749996,182044.0,461819.30427749996,0.9236386085549999,0.3941888056949058,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-15,2024-07-12,279775.30427749996,183557.0,463332.30427749996,0.9266646085549999,0.3961670669310026,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-16,2024-07-15,291229.97686249996,170629.0,461858.97686249996,0.9237179537249999,0.3694396093784228,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-17,2024-07-16,285481.73017,185405.0,470886.73017,0.94177346034,0.393735877698369,5,0.4,True,0.0,0.0,0.0,0.0,0.0,0.4
