strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,market_style_state,selected_strategy,target_position_ratio,adaptive_target_position_ratio,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,route_reason,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_position_scale,adaptive_position_reason,strategy_source,risk_veto_reason,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_industry_concentration_triggered,ashare_available,ashare_candidate_count,ashare_risk_veto_ratio,ashare_market_regime,ashare_governance_hint,ashare_route_cache_hit,ashare_weekly_unconfirmed_count
production_governed_vol_position,2025-09-15,2025-09-12,142764.84481500013,302634.38,445399.22481500014,0.8907984496300003,5,0.6794676845827503,3.0,145890.41999999998,5.0,4.0,443804.62723500014,5.0,0.7,2.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-09-16,2025-09-15,142764.84481500013,302760.92000000004,445525.7648150002,0.8910515296300003,5,0.6795587234460352,5.0,302852.13,5.0,0.0,445616.97481500014,5.0,0.7,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-09-17,2025-09-16,142764.84481500013,303007.9,445772.74481500016,0.8915454896300004,5,0.6797362636554891,5.0,301737.41000000003,5.0,0.0,444502.25481500017,5.0,0.7,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-09-18,2025-09-17,142764.84481500013,307577.73000000004,450342.5748150002,0.9006851496300003,5,0.6829861247881179,5.0,297663.91,5.0,0.0,440428.7548150001,5.0,0.7,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-09-19,2025-09-18,142764.84481500013,312967.93,455732.7748150001,0.9114655496300003,5,0.6867356207309119,5.0,311720.7,5.0,0.0,454485.54481500015,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-09-22,2025-09-19,142764.84481500013,324442.76,467207.60481500014,0.9344152096300002,5,0.6944295355133814,5.0,322493.44000000006,5.0,0.0,465258.2848150002,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-09-23,2025-09-22,142764.84481500013,339892.38,482657.22481500014,0.9653144496300002,5,0.7042106955516493,5.0,345132.31000000006,5.0,0.0,487897.1548150002,5.0,0.7,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-09-24,2025-09-23,142764.84481500013,350656.2,493421.04481500015,0.9868420896300003,5,0.7106632432580426,5.0,332161.38999999996,5.0,0.0,474926.2348150001,5.0,0.7,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-09-25,2025-09-24,156996.86953000014,341484.39,498481.25953000016,0.9969625190600003,5,0.6850496051185018,4.0,306368.64,5.0,2.0,490085.0448150001,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-09-26,2025-09-25,153836.36472750013,330264.39999999997,484100.7647275001,0.9682015294550002,5,0.6822224298404187,3.0,222489.79999999996,5.0,4.0,497712.73953000014,5.0,0.7,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-09-29,2025-09-26,163823.58658500007,326944.61,490768.196585,0.9815363931700001,5,0.6661894806449095,3.0,145091.26,5.0,4.0,487010.5447275001,5.0,0.7,2.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-09-30,2025-09-29,163823.58658500007,335310.79,499134.3765850001,0.9982687531700002,5,0.6717846049677931,5.0,329683.45,5.0,0.0,493507.0365850001,5.0,0.7,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-09,2025-09-30,163823.58658500007,348842.67,512666.2565850001,1.0253325131700002,5,0.6804478849919429,5.0,340834.04,5.0,0.0,504657.6265850001,5.0,0.7,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-10,2025-10-09,163823.58658500007,333224.94,497048.5265850001,0.9940970531700002,5,0.6704072584007857,5.0,351051.05,5.0,0.0,514874.6365850001,5.0,0.7,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-13,2025-10-10,163823.58658500007,338684.96,502508.5465850001,1.0050170931700002,5,0.6739884571151487,5.0,315668.56,5.0,0.0,479492.1465850001,5.0,0.7,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-14,2025-10-13,163823.58658500007,324344.77,488168.35658500006,0.9763367131700001,5,0.6644117047425318,5.0,341813.07,5.0,0.0,505636.6565850001,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-15,2025-10-14,163823.58658500007,323361.37,487184.95658500004,0.9743699131700001,5,0.6637343079446718,5.0,322651.93,5.0,0.0,486475.5165850001,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-16,2025-10-15,163823.58658500007,318444.58999999997,482268.176585,0.96453635317,5,0.660306040209713,5.0,320556.01,5.0,0.0,484379.59658500005,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-17,2025-10-16,145180.0690475001,322248.39999999997,467428.46904750005,0.9348569380950001,5,0.6894068747174513,4.0,289169.15,5.0,2.0,481664.47658500005,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-20,2025-10-17,143949.22006750008,327121.45,471070.6700675001,0.9421413401350002,5,0.6944211787864579,3.0,203575.21999999997,5.0,4.0,472372.28904750006,5.0,0.7,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-21,2025-10-20,273752.69432750007,200142.89,473895.5843275001,0.9477911686550001,4,0.4223354186429497,3.0,174049.7,5.0,3.0,472865.2400675001,5.0,0.5,1.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-22,2025-10-21,142672.74804500007,334484.19,477156.9380450001,0.9543138760900002,5,0.700994082513907,4.0,195221.65,5.0,1.0,468974.3443275001,5.0,0.7,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-23,2025-10-22,142672.74804500007,332169.49,474842.23804500006,0.9496844760900002,5,0.6995365268422494,5.0,332524.25,5.0,0.0,475196.9980450001,5.0,0.5,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-24,2025-10-23,142672.74804500007,347387.11000000004,490059.8580450001,0.9801197160900003,5,0.7088666910728708,5.0,333728.17,5.0,0.0,476400.91804500006,5.0,0.5,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-27,2025-10-24,142672.74804500007,354061.76,496734.5080450001,0.9934690160900002,5,0.7127786659990308,5.0,349299.9,5.0,0.0,491972.6480450001,5.0,0.7,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-28,2025-10-27,142672.74804500007,354810.05,497482.79804500006,0.9949655960900001,5,0.7132106906898628,5.0,351995.66000000003,5.0,0.0,494668.4080450001,5.0,0.7,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-29,2025-10-28,142672.74804500007,356893.04,499565.78804500005,0.9991315760900001,5,0.7144064876753563,5.0,362712.71,5.0,0.0,505385.4580450001,5.0,0.7,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-30,2025-10-29,142672.74804500007,353544.44000000006,496217.18804500013,0.9924343760900003,5,0.7124792298970877,5.0,353955.45999999996,5.0,0.0,496628.20804500004,5.0,0.7,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-31,2025-10-30,161596.8547625001,319258.75,480855.6047625001,0.9617112095250002,5,0.6639389181242578,4.0,304663.07999999996,5.0,2.0,493894.53804500005,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-03,2025-10-31,151077.2921725001,330839.96,481917.2521725001,0.9638345043450003,5,0.6865078154155339,3.0,191041.98,5.0,4.0,478572.4347625001,5.0,0.7,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-04,2025-11-03,145481.8091725001,330247.02,475728.8291725001,0.9514576583450003,5,0.6941917322404942,4.0,310387.77999999997,5.0,2.0,485009.0721725001,5.0,0.7,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-05,2025-11-04,141198.4902550001,333919.4,475117.8902550001,0.9502357805100002,5,0.7028137791670662,4.0,181621.6,5.0,2.0,465873.2991725001,5.0,0.7,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-06,2025-11-05,141198.4902550001,321128.16000000003,462326.6502550001,0.9246533005100002,5,0.6945914967758816,5.0,333799.28,5.0,0.0,474997.7702550001,5.0,0.7,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-07,2025-11-06,141198.4902550001,337009.0,478207.49025500007,0.9564149805100002,5,0.7047338380674314,5.0,322316.48,5.0,0.0,463514.97025500005,5.0,0.7,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-10,2025-11-07,141198.4902550001,342135.76,483334.2502550001,0.9666685005100002,5,0.7078657467777096,5.0,334317.2,5.0,0.0,475515.69025500014,5.0,0.7,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-11,2025-11-10,141198.4902550001,352146.88,493345.3702550001,0.9866907405100002,5,0.7137938272694898,5.0,335544.76,5.0,0.0,476743.2502550001,5.0,0.7,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-12,2025-11-11,141198.4902550001,345231.52,486430.0102550001,0.9728600205100002,5,0.7097249608818751,5.0,350867.04,5.0,0.0,492065.5302550001,5.0,0.7,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-13,2025-11-12,141198.4902550001,367088.44,508286.93025500013,1.0165738605100003,5,0.7222071199348704,5.0,343849.76,5.0,0.0,485048.2502550001,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-14,2025-11-13,153220.9237550001,341687.04000000004,494907.96375500015,0.9898159275100002,5,0.6904052167751118,4.0,332040.64,5.0,2.0,502979.1302550001,5.0,0.7,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-17,2025-11-14,148933.96760500013,342955.0,491888.9676050001,0.9837779352100002,5,0.6972203537514627,3.0,189760.0,5.0,4.0,495057.1237550001,5.0,0.7,1.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-18,2025-11-17,148933.96760500013,319534.0,468467.9676050001,0.9369359352100003,5,0.6820829215572379,4.0,304320.0,5.0,0.0,490453.9676050001,5.0,0.7,1.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-19,2025-11-18,141513.42660500013,320567.0,462080.42660500016,0.9241608532100003,5,0.6937471953860319,3.0,161207.0,5.0,3.0,459816.9676050001,5.0,0.7,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-20,2025-11-19,141513.42660500013,313152.0,454665.42660500016,0.9093308532100003,5,0.6887526116474592,4.0,257568.0,5.0,0.0,461131.42660500016,5.0,0.7,2.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-21,2025-11-20,134285.87610500012,299075.0,433360.87610500015,0.8667217522100003,5,0.6901292121431293,4.0,242798.0,5.0,2.0,443111.42660500016,5.0,0.7,2.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-24,2025-11-21,134285.87610500012,290812.0,425097.87610500015,0.8501957522100003,5,0.6841059820495757,5.0,296474.0,5.0,0.0,430759.87610500015,5.0,0.7,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-25,2025-11-24,134285.87610500012,296277.0,430562.87610500015,0.8611257522100003,5,0.6881155260764928,5.0,289835.0,5.0,0.0,424120.87610500015,5.0,0.7,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-26,2025-11-25,134285.87610500012,291984.0,426269.87610500015,0.8525397522100003,5,0.6849745111429774,5.0,297018.0,5.0,0.0,431303.87610500015,5.0,0.7,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-27,2025-11-26,134285.87610500012,288440.0,422725.87610500015,0.8454517522100004,5,0.6823334371145875,5.0,289635.0,5.0,0.0,423920.87610500015,5.0,0.7,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-28,2025-11-27,147529.93560500012,285110.0,432639.9356050001,0.8652798712100003,4,0.6590006528206984,4.0,273968.0,5.0,1.0,421507.87610500015,5.0,0.7,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-01,2025-11-28,173410.62910500012,257853.0,431263.6291050001,0.8625272582100002,5,0.5979011040998784,2.0,153560.0,5.0,5.0,434991.9356050001,5.0,0.7,2.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-02,2025-12-01,173410.62910500012,251620.0,425030.6291050001,0.8500612582100002,5,0.5920043939653099,5.0,256744.0,5.0,0.0,430154.6291050001,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-03,2025-12-02,235446.59910500012,183761.0,419207.59910500015,0.8384151982100003,5,0.438353217814577,4.0,164166.0,5.0,2.0,424656.6291050001,5.0,0.45,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-04,2025-12-03,235446.59910500012,180295.0,415741.59910500015,0.8314831982100003,5,0.4336708195382308,5.0,181685.0,5.0,0.0,417131.59910500015,5.0,0.45,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-05,2025-12-04,231583.65685500012,188427.0,420010.6568550001,0.8400213137100002,5,0.44862433113227046,4.0,126301.0,5.0,2.0,415819.59910500015,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-08,2025-12-05,231583.65685500012,195777.0,427360.6568550001,0.8547213137100003,5,0.45810721426896694,5.0,186347.0,5.0,0.0,417930.6568550001,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-09,2025-12-08,231583.65685500012,194533.0,426116.6568550001,0.8522333137100002,5,0.4565252187881407,5.0,194641.0,5.0,0.0,426224.6568550001,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-10,2025-12-09,231583.65685500012,198293.0,429876.6568550001,0.8597533137100003,5,0.46127882693310646,5.0,195878.0,5.0,0.0,427461.6568550001,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-11,2025-12-10,231583.65685500012,191513.0,423096.6568550001,0.8461933137100003,5,0.4526459779275297,5.0,198714.0,5.0,0.0,430297.6568550001,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-12,2025-12-11,231583.65685500012,196074.0,427657.6568550001,0.8553153137100002,5,0.45848354836420024,5.0,193197.0,5.0,0.0,424780.6568550001,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-15,2025-12-12,268299.2175975001,153677.72,421976.93759750004,0.8439538751950001,4,0.36418511607519294,2.0,81365.0,5.0,5.0,422994.6568550001,5.0,0.45,2.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
